Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,164.578111,[127  27] ; [ 53 226],[64.01847575 89.98152425] ; [115.98152425 163.01847575],1
s6,1,0.0,64.034355,[119  33] ; [106 173],[79.35034803 72.64965197] ; [145.64965197 133.35034803],1
s7,1,0.0,41.354303,[68 84] ; [ 43 226],[ 40.0760095 111.9239905] ; [ 70.9239905 198.0760095],1
s5,1,0.0,35.897775,[66 84] ; [ 48 231],[ 39.86013986 110.13986014] ; [ 74.13986014 204.86013986],1
s4,1,0.00015,14.377681,[ 36 117] ; [ 28 252],[ 22.61431871 130.38568129] ; [ 41.38568129 238.61431871],1
p6,1,0.008209,6.987241,[ 51 100] ; [ 61 216],[ 39.51401869 111.48598131] ; [ 72.48598131 204.51401869],0
r3,1,0.009745,6.680952,[148   5] ; [255  29],[141.09610984  11.90389016] ; [261.90389016  22.09610984],0
p12,1,0.009931,6.647228,[ 12 142] ; [  7 273],[  6.74193548 147.25806452] ; [ 12.25806452 267.74193548],0
p4,1,0.017132,5.682824,[91 63] ; [131 147],[79.13888889 74.86111111] ; [142.86111111 135.13888889],0
a7,1,0.017506,5.644927,[127  29] ; [202  82],[116.64545455  39.35454545] ; [212.35454545  71.64545455],0
s1,1,0.019247,5.478961,[  9 143] ; [  5 278],[  4.89195402 147.10804598] ; [  9.10804598 273.89195402],0
p10,1,0.028285,4.810631,[122  31] ; [196  84],[112.36489607  40.63510393] ; [205.63510393  74.36489607],0
n2,1,0.04031,4.204799,[29  6] ; [49 28],[24.375 10.625] ; [53.625 23.375],0
a8,1,0.042608,4.110882,[ 22 124] ; [ 22 236],[ 15.9009901 130.0990099] ; [ 28.0990099 229.9009901],0
r4,1,0.053847,3.717432,[137  19] ; [229  55],[129.76363636  26.23636364] ; [236.23636364  47.76363636],0
p9,1,0.063682,3.438809,[122  27] ; [207  73],[114.26806527  34.73193473] ; [214.73193473  65.26806527],0
a6,1,0.069726,3.28947,[99 57] ; [204  80],[107.42727273  48.57272727] ; [195.57272727  88.42727273],0
d5,1,0.073236,3.208961,[125  31] ; [246  38],[131.53636364  24.46363636] ; [239.46363636  44.53636364],0
u2,1,0.074747,3.175578,[32 17] ; [42 43],[27.05970149 21.94029851] ; [46.94029851 38.05970149],0
u1,1,0.083215,3.000956,[ 30 126] ; [ 37 247],[ 23.75454545 132.24545455] ; [ 43.24545455 240.75454545],0
