Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000119,14.812092,[4 5] ; [92 10],[7.78378378 1.21621622] ; [88.21621622 13.78378378],1
v4,1,0.000502,12.108112,[6 3] ; [98  4],[8.43243243 0.56756757] ; [95.56756757  6.43243243],1
p4,1,0.013332,6.124487,[4 5] ; [82 20],[6.97297297 2.02702703] ; [79.02702703 22.97297297],0
p1,1,0.016544,5.744114,[4 5] ; [14 88],[1.45945946 7.54054054] ; [16.54054054 85.45945946],0
n3,1,0.074653,3.177629,[2 3] ; [19  5],[3.62068966 1.37931034] ; [17.37931034  6.62068966],0
p11,1,0.077011,3.12688,[4 5] ; [74 28],[6.32432432 2.67567568] ; [71.67567568 30.32432432],0
a7,1,0.105637,2.61831,[4 5] ; [72 30],[6.16216216 2.83783784] ; [69.83783784 32.16216216],0
s5,1,0.119175,2.428124,[5 4] ; [28 65],[2.91176471 6.08823529] ; [30.08823529 62.91176471],0
n2,1,0.123819,2.368333,[2 3] ; [18  6],[3.44827586 1.55172414] ; [16.55172414  7.44827586],0
v2,1,0.134188,2.243375,[2 6] ; [52 47],[4.03738318 3.96261682] ; [49.96261682 49.03738318],0
d2,1,0.144079,2.133847,[7 2] ; [53 48],[4.90909091 4.09090909] ; [55.09090909 45.90909091],0
n1,1,0.164269,1.934484,[4 1] ; [11 13],[2.5862069 2.4137931] ; [12.4137931 11.5862069],0
p12,1,0.197196,1.663021,[2 7] ; [ 9 93],[0.89189189 8.10810811] ; [10.10810811 91.89189189],0
n6,1,0.212367,1.55522,[6 3] ; [85 17],[7.37837838 1.62162162] ; [83.62162162 18.37837838],0
s7,1,0.225554,1.468681,[2 6] ; [43 48],[3.63636364 4.36363636] ; [41.36363636 49.63636364],0
a6,1,0.25291,1.307159,[4 5] ; [65 37],[5.59459459 3.40540541] ; [63.40540541 38.59459459],0
u3,1,0.273016,1.201533,[1 2] ; [19 10],[1.875 1.125] ; [18.125 10.875],0
p10,1,0.278453,1.174626,[8 1] ; [73 28],[6.62727273 2.37272727] ; [74.37272727 26.62727273],0
r2,1,0.318819,0.993785,[8 1] ; [98  4],[8.59459459 0.40540541] ; [97.40540541  4.59459459],0
p5,1,0.319755,0.989947,[2 7] ; [11 89],[1.0733945 7.9266055] ; [11.9266055 88.0733945],0
s6,1,0.32372,0.973859,[5 4] ; [72 29],[6.3 2.7] ; [70.7 30.3],0
p6,1,0.355998,0.851961,[1 8] ; [25 76],[2.12727273 6.87272727] ; [23.87272727 77.12727273],0
b4,1,0.36788,0.810812,[7 2] ; [64 38],[5.75675676 3.24324324] ; [65.24324324 36.75675676],0
b5,1,0.369905,0.803984,[4 5] ; [61 41],[5.27027027 3.72972973] ; [59.72972973 42.27027027],0
u2,1,0.430955,0.620248,[1 2] ; [16 12],[1.64516129 1.35483871] ; [15.35483871 12.64516129],0
s2,1,0.431566,0.618606,[4 5] ; [58 42],[5.11926606 3.88073394] ; [56.88073394 43.11926606],0
