Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,31.00764,[32  7] ; [37 82],[17.03164557 21.96835443] ; [51.96835443 67.03164557],1
s7,1,1e-06,24.307117,[21 17] ; [16 92],[ 9.63013699 28.36986301] ; [27.36986301 80.63013699],1
p11,1,8e-06,20.034138,[34  5] ; [55 64],[21.96835443 17.03164557] ; [67.03164557 51.96835443],1
s5,1,9.5e-05,15.238125,[13 24] ; [ 10 105],[ 5.59868421 31.40131579] ; [17.40131579 97.59868421],1
p10,1,9.5e-05,15.232072,[32  7] ; [53 62],[21.52597403 17.47402597] ; [63.47402597 51.52597403],1
p9,1,0.001364,10.254281,[33  6] ; [65 51],[24.65806452 14.34193548] ; [73.34193548 42.65806452],0
s2,1,0.001584,9.978349,[20 18] ; [30 89],[12.10191083 25.89808917] ; [37.89808917 81.10191083],0
v4,1,0.002834,8.911635,[37  1] ; [89 29],[30.69230769  7.30769231] ; [95.30769231 22.69230769],0
p2,1,0.003678,8.4365,[32  7] ; [65 51],[24.40645161 14.59354839] ; [72.59354839 43.40645161],0
p4,1,0.005175,7.817381,[23 16] ; [39 77],[15.6 23.4] ; [46.4 69.6],0
v1,1,0.006482,7.411257,[23 14] ; [43 74],[15.85714286 21.14285714] ; [50.14285714 66.85714286],0
r3,1,0.010996,6.465916,[37  2] ; [91 28],[31.59493671  7.40506329] ; [96.40506329 22.59493671],0
p3,1,0.012907,6.181749,[18 21] ; [29 87],[11.82580645 27.17419355] ; [35.17419355 80.82580645],0
r4,1,0.015045,5.911198,[33  6] ; [76 43],[26.90506329 12.09493671] ; [82.09493671 36.90506329],0
p7,1,0.016023,5.800337,[24 13] ; [48 66],[17.64238411 19.35761589] ; [54.35761589 59.64238411],0
s3,1,0.017237,5.672052,[23 14] ; [47 71],[16.70967742 20.29032258] ; [53.29032258 64.70967742],0
u3,1,0.022359,5.217651,[11  2] ; [21 22],[7.42857143 5.57142857] ; [24.57142857 18.42857143],0
a5,1,0.024702,5.044672,[31  8] ; [71 48],[25.17721519 13.82278481] ; [76.82278481 42.17721519],0
d1,1,0.03357,4.516496,[23 16] ; [47 72],[17.27848101 21.72151899] ; [52.72151899 66.27848101],0
p5,1,0.041411,4.159105,[ 4 34] ; [  3 113],[ 1.72727273 36.27272727] ; [  5.27272727 110.72727273],0
