Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.001384,10.226508,[57  5] ; [1 2],[55.32307692  6.67692308] ; [2.67692308 0.32307692],0
r3,1,0.008291,6.969616,[57  5] ; [2 2],[55.42424242  6.57575758] ; [3.57575758 0.42424242],0
p10,1,0.010055,6.625047,[50 12] ; [1 3],[47.90909091 14.09090909] ; [3.09090909 0.90909091],0
p9,1,0.010055,6.625047,[50 12] ; [1 3],[47.90909091 14.09090909] ; [3.09090909 0.90909091],0
d4,1,0.020145,5.399256,[48 14] ; [1 3],[46.03030303 15.96969697] ; [2.96969697 1.03030303],0
s6,1,0.033669,4.511441,[44 15] ; [1 3],[42.14285714 16.85714286] ; [2.85714286 1.14285714],0
p2,1,0.035195,4.435683,[46 16] ; [1 3],[44.15151515 17.84848485] ; [2.84848485 1.15151515],0
d5,1,0.03775,4.316244,[45 16] ; [1 3],[43.16923077 17.83076923] ; [2.83076923 1.16923077],0
d3,1,0.059467,3.552201,[43 18] ; [1 3],[41.29230769 19.70769231] ; [2.70769231 1.29230769],0
n2,1,0.060761,3.516484,[12  4] ; [1 3],[10.4  5.6] ; [2.6 1.4],0
n6,1,0.068571,3.316912,[52  9] ; [2 2],[50.67692308 10.32307692] ; [3.32307692 0.67692308],0
b4,1,0.097447,2.746832,[41 21] ; [1 3],[39.45454545 22.54545455] ; [2.54545455 1.45454545],0
a5,1,0.114313,2.493564,[40 22] ; [1 3],[38.51515152 23.48484848] ; [2.48484848 1.51515152],0
b2,1,0.256727,1.286322,[ 5 24] ; [1 1],[ 5.61290323 23.38709677] ; [0.38709677 1.61290323],0
b3,1,0.256727,1.286322,[ 5 24] ; [1 1],[ 5.61290323 23.38709677] ; [0.38709677 1.61290323],0
p7,1,0.302187,1.064516,[32 30] ; [1 3],[31. 31.] ; [2. 2.],0
a3,1,0.302187,1.064516,[32 30] ; [1 3],[31. 31.] ; [2. 2.],0
p4,1,0.302187,1.064516,[32 30] ; [1 3],[31. 31.] ; [2. 2.],0
b1,1,0.333675,0.934581,[17 45] ; [2 2],[17.84848485 44.15151515] ; [1.15151515 2.84848485],0
v2,1,0.349278,0.876079,[29 30] ; [1 3],[28.0952381 30.9047619] ; [1.9047619 2.0952381],0
d1,1,0.39662,0.718548,[29 33] ; [1 3],[28.18181818 33.81818182] ; [1.81818182 2.18181818],0
a4,1,0.465659,0.532258,[20 42] ; [2 2],[20.66666667 41.33333333] ; [1.33333333 2.66666667],0
p11,1,0.465659,0.532258,[42 20] ; [2 2],[41.33333333 20.66666667] ; [2.66666667 1.33333333],0
n3,1,0.481924,0.494505,[11  5] ; [2 2],[10.4  5.6] ; [2.6 1.4],0
v1,1,0.488386,0.480079,[26 35] ; [1 3],[25.33846154 35.66153846] ; [1.66153846 2.33846154],0
p3,1,0.504325,0.445823,[26 36] ; [1 3],[25.36363636 36.63636364] ; [1.63636364 2.36363636],0
d2,1,0.511723,0.430542,[21 41] ; [2 2],[21.60606061 40.39393939] ; [1.39393939 2.60606061],0
b5,1,0.606116,0.265869,[39 23] ; [2 2],[38.51515152 23.48484848] ; [2.48484848 1.51515152],0
p8,1,0.610006,0.260167,[23 38] ; [1 3],[22.52307692 38.47692308] ; [1.47692308 2.52307692],0
u3,1,0.658332,0.195556,[16 14] ; [2 1],[16.36363636 13.63636364] ; [1.63636364 1.36363636],0
n4,1,0.751771,0.100049,[36 26] ; [2 2],[35.6969697 26.3030303] ; [2.3030303 1.6969697],0
n1,1,0.80725,0.059524,[ 5 11] ; [1 3],[ 4.8 11.2] ; [1.2 2.8],0
n5,1,0.811795,0.056697,[43 19] ; [3 1],[43.21212121 18.78787879] ; [2.78787879 1.21212121],0
s8,1,0.910895,0.012524,[14 48] ; [1 3],[14.09090909 47.90909091] ; [0.90909091 3.09090909],0
