Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,55.524911,[ 31 142] ; [84 60],[ 62.76025237 110.23974763] ; [52.23974763 91.76025237],1
s2,1,0.0,53.528527,[ 47 124] ; [99 45],[79.25714286 91.74285714] ; [66.74285714 77.25714286],1
s3,1,0.0,46.869929,[ 67 104] ; [111  32],[96.93630573 74.06369427] ; [81.06369427 61.93630573],1
s6,1,0.0,37.239148,[83 86] ; [117  25],[108.68167203  60.31832797] ; [91.31832797 50.68167203],1
s5,1,1.6e-05,18.617134,[ 32 134] ; [59 82],[ 49.20521173 116.79478827] ; [41.79478827 99.20521173],1
n4,1,3.2e-05,17.323307,[110  62] ; [122  22],[126.27848101  45.72151899] ; [105.72151899  38.27848101],1
a3,1,4.7e-05,16.547993,[102  70] ; [116  28],[118.65822785  53.34177215] ; [99.34177215 44.65822785],1
p9,1,0.000187,13.955045,[114  56] ; [122  21],[128.17891374  41.82108626] ; [107.82108626  35.17891374],1
n6,1,0.000307,13.027334,[127  46] ; [128  15],[139.60443038  33.39556962] ; [115.39556962  27.60443038],1
p10,1,0.000374,12.657421,[113  57] ; [121  23],[126.68789809  43.31210191] ; [107.31210191  36.68789809],1
n5,1,0.000471,12.225461,[99 71] ; [110  33],[113.514377  56.485623] ; [95.485623 47.514377],1
u1,1,0.000578,11.845378,[ 18 155] ; [ 36 108],[ 29.47003155 143.52996845] ; [ 24.52996845 119.47003155],1
p6,1,0.000736,11.395917,[ 35 137] ; [54 90],[ 48.44303797 123.55696203] ; [ 40.55696203 103.44303797],1
p4,1,0.001096,10.658117,[72 97] ; [88 56],[86.38977636 82.61022364] ; [73.61022364 70.38977636],0
p7,1,0.002633,9.045958,[84 85] ; [94 47],[97.03870968 71.96129032] ; [80.96129032 60.03870968],0
p3,1,0.0037,8.425617,[ 58 115] ; [71 72],[ 70.62341772 102.37658228] ; [58.37658228 84.62341772],0
p5,1,0.00569,7.645821,[  7 165] ; [ 18 126],[ 13.60759494 158.39240506] ; [ 11.39240506 132.60759494],0
a4,1,0.008472,6.930822,[ 60 113] ; [71 73],[ 71.49211356 101.50788644] ; [59.50788644 84.49211356],0
p2,1,0.008965,6.829786,[124  49] ; [121  23],[133.70662461  39.29337539] ; [111.29337539  32.70662461],0
