Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,74.722918,[215  18] ; [16 25],[196.43430657  36.56569343] ; [34.56569343  6.43430657],1
n6,1,0.0,30.997852,[218  14] ; [26 14],[208.11764706  23.88235294] ; [35.88235294  4.11764706],1
p10,1,4e-06,21.134713,[217  15] ; [28 12],[208.97058824  23.02941176] ; [36.02941176  3.97058824],1
p4,1,1.4e-05,18.934416,[194  38] ; [22 19],[183.56043956  48.43956044] ; [32.43956044  8.56043956],1
s8,1,0.000235,13.528757,[138  91] ; [12 29],[127.22222222 101.77777778] ; [22.77777778 18.22222222],1
d2,1,0.001177,10.525494,[126 106] ; [11 30],[116.42490842 115.57509158] ; [20.57509158 20.42490842],0
p9,1,0.001208,10.477602,[219  12] ; [33  8],[214.01470588  16.98529412] ; [37.98529412  3.01470588],0
d1,1,0.002091,9.467591,[165  68] ; [19 22],[156.46715328  76.53284672] ; [27.53284672 13.46715328],0
v4,1,0.004938,7.902084,[228   4] ; [37  4],[225.2014652   6.7985348] ; [39.7985348  1.2014652],0
p7,1,0.011005,6.464549,[198  32] ; [28 12],[192.51851852  37.48148148] ; [33.48148148  6.51851852],0
s2,1,0.011796,6.341227,[130 100] ; [14 26],[122.66666667 107.33333333] ; [21.33333333 18.66666667],0
s7,1,0.013701,6.076286,[131  88] ; [16 25],[123.81923077  95.18076923] ; [23.18076923 17.81923077],0
a4,1,0.017478,5.647688,[114 117] ; [12 29],[107.00735294 123.99264706] ; [18.99264706 22.00735294],0
p11,1,0.020741,5.34842,[207  26] ; [31 10],[202.38686131  30.61313869] ; [35.61313869  5.38686131],0
p5,1,0.023863,5.104594,[ 53 180] ; [ 3 38],[ 47.62043796 185.37956204] ; [ 8.37956204 32.62043796],0
s3,1,0.028716,4.784541,[137  92] ; [17 24],[130.61481481  98.38518519] ; [23.38518519 17.61481481],0
s5,1,0.030224,4.696515,[105 119] ; [11 28],[ 98.79847909 125.20152091] ; [17.20152091 21.79847909],0
s1,1,0.036739,4.362489,[  4 228] ; [ 3 38],[  5.94871795 226.05128205] ; [ 1.05128205 39.94871795],0
