Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,52.214584,[65  9] ; [32 66],[41.73255814 32.26744186] ; [55.26744186 42.73255814],1
s6,1,1e-06,23.708912,[58 17] ; [39 58],[42.29651163 32.70348837] ; [54.70348837 42.29651163],1
s7,1,2e-06,22.270101,[44 28] ; [23 70],[29.23636364 42.76363636] ; [37.76363636 55.23636364],1
s5,1,0.000159,14.26307,[29 43] ; [14 82],[18.42857143 53.57142857] ; [24.57142857 71.42857143],1
s8,1,0.000193,13.901499,[36 39] ; [21 78],[24.56896552 50.43103448] ; [32.43103448 66.56896552],1
d4,1,0.000422,12.430134,[51 23] ; [41 57],[39.58139535 34.41860465] ; [52.41860465 45.58139535],1
p10,1,0.006671,7.359527,[61 13] ; [61 35],[53.10588235 20.89411765] ; [68.89411765 27.10588235],0
p4,1,0.018232,5.573731,[42 32] ; [37 59],[34.38823529 39.61176471] ; [44.61176471 51.38823529],0
a8,1,0.031775,4.610572,[14 55] ; [ 8 85],[ 9.37037037 59.62962963] ; [12.62962963 80.37037037],0
d3,1,0.035037,4.443361,[38 36] ; [35 64],[31.22543353 42.77456647] ; [41.77456647 57.22543353],0
d1,1,0.04038,4.201831,[ 8 67] ; [ 3 96],[ 4.74137931 70.25862069] ; [ 6.25862069 92.74137931],0
a7,1,0.055492,3.667226,[51 23] ; [54 45],[44.9132948 29.0867052] ; [60.0867052 38.9132948],0
n5,1,0.055818,3.657478,[56 19] ; [59 38],[50.14534884 24.85465116] ; [64.85465116 32.14534884],0
a3,1,0.064593,3.415334,[43 31] ; [43 55],[37. 37.] ; [49. 49.],0
n3,1,0.066746,3.361287,[7 6] ; [22  5],[9.425 3.575] ; [19.575  7.425],0
p8,1,0.070985,3.260091,[42 32] ; [42 56],[36.13953488 37.86046512] ; [47.86046512 50.13953488],0
p9,1,0.078796,3.08957,[62 12] ; [71 27],[57.22093023 16.77906977] ; [75.77906977 22.22093023],0
p6,1,0.085822,2.951043,[29 45] ; [26 71],[23.80116959 50.19883041] ; [31.19883041 65.80116959],0
s4,1,0.107749,2.586936,[16 59] ; [12 86],[12.13872832 62.86127168] ; [15.86127168 82.13872832],0
a5,1,0.109054,2.567879,[42 32] ; [44 55],[36.78612717 37.21387283] ; [49.21387283 49.78612717],0
p7,1,0.129009,2.304388,[48 25] ; [52 44],[43.19526627 29.80473373] ; [56.80473373 39.19526627],0
u2,1,0.211429,1.561613,[19 12] ; [26 29],[16.22093023 14.77906977] ; [28.77906977 26.22093023],0
r4,1,0.225718,1.467644,[67  8] ; [82 17],[64.22413793 10.77586207] ; [84.77586207 14.22413793],0
r1,1,0.253601,1.303354,[56 19] ; [66 33],[52.5862069 22.4137931] ; [69.4137931 29.5862069],0
p2,1,0.28357,1.149898,[57 17] ; [69 30],[53.89595376 20.10404624] ; [72.10404624 26.89595376],0
a4,1,0.346184,0.887395,[13 61] ; [23 75],[15.48837209 58.51162791] ; [20.51162791 77.48837209],0
n4,1,0.35706,0.848209,[51 24] ; [60 38],[48.12138728 26.87861272] ; [62.87861272 35.12138728],0
p3,1,0.359362,0.840121,[32 42] ; [36 63],[29.0867052 44.9132948] ; [38.9132948 60.0867052],0
v3,1,0.378218,0.776487,[28 47] ; [30 67],[25.29069767 49.70930233] ; [32.70930233 64.29069767],0
u3,1,0.378566,0.775354,[18 13] ; [27 29],[16.03448276 14.96551724] ; [28.96551724 27.03448276],0
v1,1,0.384322,0.756832,[35 39] ; [39 57],[32.21176471 41.78823529] ; [41.78823529 54.21176471],0
b4,1,0.386396,0.750254,[39 36] ; [58 41],[41.81034483 33.18965517] ; [55.18965517 43.81034483],0
d2,1,0.401142,0.7049,[20 55] ; [21 78],[17.67241379 57.32758621] ; [23.32758621 75.67241379],0
p12,1,0.423525,0.640513,[ 7 67] ; [ 6 91],[ 5.62573099 68.37426901] ; [ 7.37426901 89.62573099],0
s1,1,0.444882,0.583658,[ 5 69] ; [ 4 93],[ 3.89473684 70.10526316] ; [ 5.10526316 91.89473684],0
a2,1,0.586861,0.295273,[ 7 68] ; [ 7 92],[ 6.03448276 68.96551724] ; [ 7.96551724 91.03448276],0
p5,1,0.608437,0.262457,[10 63] ; [11 88],[ 8.9127907 64.0872093] ; [12.0872093 86.9127907],0
a6,1,0.610595,0.25931,[42 32] ; [60 39],[43.6300578 30.3699422] ; [58.3699422 40.6300578],0
b5,1,0.61747,0.24944,[46 29] ; [57 42],[44.39655172 30.60344828] ; [58.60344828 40.39655172],0
p1,1,0.632146,0.229161,[10 64] ; [11 88],[ 8.98265896 65.01734104] ; [12.01734104 86.98265896],0
p11,1,0.662318,0.19072,[57 18] ; [78 21],[58.18965517 16.81034483] ; [76.81034483 22.18965517],0
v2,1,0.674651,0.176209,[35 38] ; [42 52],[33.65868263 39.34131737] ; [43.34131737 50.65868263],0
r2,1,0.789711,0.071121,[66  8] ; [87 12],[65.44508671  8.55491329] ; [87.55491329 11.44508671],0
u4,1,0.842976,0.039239,[ 1 74] ; [ 1 98],[ 0.86206897 74.13793103] ; [ 1.13793103 97.86206897],0
v4,1,0.866317,0.028338,[69  5] ; [92  6],[69.26744186  4.73255814] ; [91.73255814  6.26744186],0
b1,1,0.868314,0.02749,[32 43] ; [41 58],[31.46551724 43.53448276] ; [41.53448276 57.46551724],0
n2,1,0.905546,0.01408,[10  3] ; [22  6],[10.14634146  2.85365854] ; [21.85365854  6.14634146],0
n1,1,0.941276,0.005427,[4 9] ; [ 8 19],[3.9 9.1] ; [ 8.1 18.9],0
n6,1,0.948183,0.004224,[58 16] ; [78 21],[58.1734104 15.8265896] ; [77.8265896 21.1734104],0
b2,1,0.983842,0.00041,[17 30] ; [20 35],[17.04901961 29.95098039] ; [19.95098039 35.04901961],0
b3,1,0.983842,0.00041,[17 30] ; [20 35],[17.04901961 29.95098039] ; [19.95098039 35.04901961],0
u1,1,0.989283,0.00018,[ 3 72] ; [ 4 95],[ 3.01724138 71.98275862] ; [ 3.98275862 95.01724138],0
a1,1,0.989283,0.00018,[ 3 72] ; [ 4 95],[ 3.01724138 71.98275862] ; [ 3.98275862 95.01724138],0
