Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.995141,[ 3 35] ; [78 50],[18.54216867 19.45783133] ; [62.45783133 65.54216867],1
b4,1,0.093208,2.81808,[24 14] ; [61 67],[19.45783133 18.54216867] ; [65.54216867 62.45783133],0
u1,1,0.107431,2.591617,[ 3 35] ; [  3 125],[ 1.37349398 36.62650602] ; [  4.62650602 123.37349398],0
d5,1,0.107964,2.583772,[20 18] ; [85 42],[24.18181818 13.81818182] ; [80.81818182 46.18181818],0
a7,1,0.118975,2.43076,[17 21] ; [75 52],[21.18787879 16.81212121] ; [70.81212121 56.18787879],0
n3,1,0.128543,2.310009,[8 7] ; [32 11],[10.34482759  4.65517241] ; [29.65517241 13.34482759],0
s7,1,0.14575,2.116173,[ 6 31] ; [34 87],[ 9.36708861 27.63291139] ; [30.63291139 90.36708861],0
s8,1,0.146269,2.110733,[ 5 33] ; [31 97],[ 8.24096386 29.75903614] ; [ 27.75903614 100.24096386],0
p1,1,0.163981,1.937128,[ 5 33] ; [  8 120],[ 2.97590361 35.02409639] ; [ 10.02409639 117.97590361],0
s2,1,0.198464,1.653645,[ 7 31] ; [37 91],[10.07228916 27.92771084] ; [33.92771084 94.07228916],0
p3,1,0.212571,1.553827,[10 28] ; [47 79],[13.20731707 24.79268293] ; [43.79268293 82.20731707],0
s3,1,0.249212,1.327717,[10 27] ; [47 79],[12.93865031 24.06134969] ; [44.06134969 81.93865031],0
a1,1,0.27107,1.211324,[ 4 34] ; [  7 121],[ 2.51807229 35.48192771] ; [  8.48192771 119.51807229],0
v1,1,0.338976,0.914299,[10 27] ; [44 80],[12.40993789 24.59006211] ; [41.59006211 82.40993789],0
b1,1,0.347911,0.881063,[19 19] ; [53 75],[16.48192771 21.51807229] ; [55.51807229 72.48192771],0
n1,1,0.358129,0.844444,[7 8] ; [14 28],[5.52631579 9.47368421] ; [15.47368421 26.52631579],0
d2,1,0.369431,0.805576,[16 21] ; [45 83],[13.67878788 23.32121212] ; [47.32121212 80.67878788],0
n5,1,0.382347,0.763142,[28 10] ; [84 43],[25.79393939 12.20606061] ; [86.20606061 40.79393939],0
n4,1,0.451741,0.566279,[26 12] ; [79 49],[24.03614458 13.96385542] ; [80.96385542 47.03614458],0
a2,1,0.499425,0.456158,[ 5 33] ; [ 12 116],[ 3.89156627 34.10843373] ; [ 13.10843373 114.89156627],0
d4,1,0.547937,0.361027,[22 16] ; [81 47],[23.57831325 14.42168675] ; [79.42168675 48.57831325],0
b5,1,0.564195,0.332493,[23 15] ; [84 44],[24.4939759 13.5060241] ; [82.5060241 45.4939759],0
a5,1,0.590031,0.290296,[20 18] ; [61 67],[18.54216867 19.45783133] ; [62.45783133 65.54216867],0
v3,1,0.635584,0.224565,[ 9 29] ; [35 92],[10.13333333 27.86666667] ; [33.86666667 93.13333333],0
a3,1,0.693538,0.155282,[20 18] ; [72 56],[21.06024096 16.93975904] ; [70.93975904 57.06024096],0
p12,1,0.729246,0.119805,[ 2 36] ; [  5 121],[ 1.62195122 36.37804878] ; [  5.37804878 120.62195122],0
d1,1,0.779401,0.078456,[14 24] ; [44 84],[13.27710843 24.72289157] ; [44.72289157 83.27710843],0
a6,1,0.780302,0.077799,[21 17] ; [74 54],[21.74698795 16.25301205] ; [73.25301205 54.74698795],0
a4,1,0.823483,0.049759,[10 27] ; [37 91],[10.53939394 26.46060606] ; [36.46060606 91.53939394],0
d3,1,0.842517,0.039472,[18 20] ; [62 64],[18.53658537 19.46341463] ; [61.46341463 64.53658537],0
s4,1,0.887289,0.020089,[ 5 33] ; [ 18 110],[ 5.26506024 32.73493976] ; [ 17.73493976 110.26506024],0
b2,1,0.934057,0.006846,[ 8 17] ; [25 51],[ 8.16831683 16.83168317] ; [24.83168317 51.16831683],0
b3,1,0.934057,0.006846,[ 8 17] ; [25 51],[ 8.16831683 16.83168317] ; [24.83168317 51.16831683],0
p5,1,0.980048,0.000625,[ 2 35] ; [  7 120],[ 2.0304878 34.9695122] ; [  6.9695122 120.0304878],0
