Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,119.202906,[275  27] ; [13 36],[247.79487179  54.20512821] ; [40.20512821  8.79487179],1
p11,1,3.4e-05,17.183163,[246  59] ; [27 23],[234.54929577  70.45070423] ; [38.45070423 11.54929577],1
p2,1,4.7e-05,16.560044,[268  36] ; [33 17],[258.48587571  45.51412429] ; [42.51412429  7.48587571],1
b1,1,8.4e-05,15.462845,[106 199] ; [32 18],[118.56338028 186.43661972] ; [19.43661972 30.56338028],1
r4,1,0.000379,12.633723,[278  27] ; [37 13],[270.63380282  34.36619718] ; [44.36619718  5.63380282],1
s8,1,0.002119,9.44316,[163 142] ; [15 35],[152.92957746 152.07042254] ; [25.07042254 24.92957746],0
s7,1,0.003033,8.787794,[169 125] ; [17 32],[159.42857143 134.57142857] ; [26.57142857 22.42857143],0
n4,1,0.00385,8.353044,[234  69] ; [29 21],[225.74787535  77.25212465] ; [37.25212465 12.74787535],0
v1,1,0.006355,7.446649,[150 145] ; [15 35],[141.08695652 153.91304348] ; [23.91304348 26.08695652],0
n6,1,0.006571,7.386665,[259  44] ; [35 15],[252.35694051  50.64305949] ; [41.64305949  8.35694051],0
r2,1,0.010586,6.533598,[284  14] ; [43  7],[280.01724138  17.98275862] ; [46.98275862  3.01724138],0
a5,1,0.011991,6.312226,[229  76] ; [29 21],[221.66197183  83.33802817] ; [36.33802817 13.66197183],0
a4,1,0.02731,4.871105,[138 166] ; [14 35],[130.90084986 173.09915014] ; [21.09915014 27.90084986],0
a3,1,0.029008,4.76712,[217  87] ; [28 22],[210.39548023  93.60451977] ; [34.60451977 15.39548023],0
p3,1,0.033944,4.497506,[153 152] ; [17 33],[146.05633803 158.94366197] ; [23.94366197 26.05633803],0
s5,1,0.03992,4.221268,[130 164] ; [14 35],[123.42857143 170.57142857] ; [20.57142857 28.42857143],0
a8,1,0.042574,4.112251,[ 46 239] ; [ 2 42],[ 41.58054711 243.41945289] ; [ 6.41945289 37.58054711],0
p5,1,0.043778,4.065105,[ 34 270] ; [ 1 49],[ 30.05649718 273.94350282] ; [ 4.94350282 45.05649718],0
