Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,106.491716,[150 210] ; [208  41],[211.62561576 148.37438424] ; [146.37438424 102.62561576],1
d2,1,0.02619,4.943412,[161 209] ; [132 119],[174.57326892 195.42673108] ; [118.42673108 132.57326892],0
p6,1,0.027991,4.828604,[123 243] ; [105 143],[135.90879479 230.09120521] ; [ 92.09120521 155.90879479],0
r3,1,0.03266,4.563488,[348  20] ; [246   5],[353.13731826  14.86268174] ; [240.86268174  10.13731826],0
v4,1,0.033795,4.50507,[344  22] ; [245   6],[349.39059968  16.60940032] ; [239.60940032  11.39059968],0
s3,1,0.035756,4.408699,[183 185] ; [143 102],[195.70636215 172.29363785] ; [130.29363785 114.70636215],0
a2,1,0.036275,4.384113,[ 73 297] ; [ 68 185],[ 83.7399679 286.2600321] ; [ 57.2600321 195.7399679],0
s5,1,0.038546,4.280759,[103 260] ; [ 89 156],[114.63157895 248.36842105] ; [ 77.36842105 167.63157895],0
p9,1,0.051409,3.794885,[312  55] ; [225  24],[319.93344156  47.06655844] ; [217.06655844  31.93344156],0
u4,1,0.056412,3.639838,[  3 367] ; [  7 246],[  5.93900482 364.06099518] ; [  4.06099518 248.93900482],0
u1,1,0.072719,3.22056,[ 53 317] ; [ 50 203],[ 61.1717496 308.8282504] ; [ 41.8282504 211.1717496],0
r2,1,0.096164,2.768044,[335  28] ; [240  11],[339.94299674  23.05700326] ; [235.05700326  15.94299674],0
a1,1,0.101975,2.67438,[ 13 357] ; [ 16 237],[ 17.22311396 352.77688604] ; [ 11.77688604 241.22311396],0
p11,1,0.111885,2.527385,[296  74] ; [215  38],[303.48314607  66.51685393] ; [207.51685393  45.48314607],0
b4,1,0.175743,1.833258,[208 162] ; [156  97],[216.17977528 153.82022472] ; [147.82022472 105.17977528],0
s6,1,0.253904,1.301695,[228 138] ; [165  82],[234.64600326 131.35399674] ; [158.35399674  88.64600326],0
b2,1,0.31647,1.003478,[ 82 136] ; [70 94],[ 86.7434555 131.2565445] ; [65.2565445 98.7434555],0
b3,1,0.31647,1.003478,[ 82 136] ; [70 94],[ 86.7434555 131.2565445] ; [65.2565445 98.7434555],0
s1,1,0.361905,0.831273,[ 10 356] ; [  4 244],[  8.34527687 357.65472313] ; [  5.65472313 242.34527687],0
n2,1,0.367627,0.811671,[65 28] ; [34 10],[67.20437956 25.79562044] ; [31.79562044 12.20437956],0
n3,1,0.397222,0.716721,[66 27] ; [35 10],[68.06521739 24.93478261] ; [32.93478261 12.06521739],0
a6,1,0.620456,0.245227,[247 123] ; [173  79],[249.8392283 120.1607717] ; [170.1607717  81.8392283],0
b1,1,0.632986,0.228033,[143 227] ; [ 93 160],[140.16051364 229.83948636] ; [ 95.83948636 157.16051364],0
a7,1,0.782176,0.076444,[269 101] ; [185  66],[270.49919485  99.50080515] ; [183.50080515  67.49919485],0
u2,1,0.803329,0.062021,[64 53] ; [34 26],[64.77966102 52.22033898] ; [33.22033898 26.77966102],0
n1,1,0.829682,0.046272,[34 60] ; [16 26],[34.55882353 59.44117647] ; [15.44117647 26.55882353],0
u3,1,0.862756,0.029883,[64 53] ; [32 28],[63.45762712 53.54237288] ; [32.54237288 27.45762712],0
a8,1,0.901611,0.015283,[ 55 282] ; [ 36 190],[ 54.47069272 282.52930728] ; [ 36.52930728 189.47069272],0
b5,1,0.99084,0.000132,[221 149] ; [151 102],[220.93097913 149.06902087] ; [151.06902087 101.93097913],0
