Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,43.183562,[90 41] ; [ 2 32],[73.04242424 57.95757576] ; [18.95757576 15.04242424],1
d3,1,0.0,26.558861,[109  22] ; [13 20],[97.45121951 33.54878049] ; [24.54878049  8.45121951],1
d5,1,1.1e-05,19.265015,[118  13] ; [20 14],[109.56363636  21.43636364] ; [28.43636364  5.56363636],1
d2,1,0.001379,10.233975,[75 56] ; [ 9 25],[66.69090909 64.30909091] ; [17.30909091 16.69090909],0
a2,1,0.010221,6.595924,[45 86] ; [ 4 30],[38.9030303 92.0969697] ; [10.0969697 23.9030303],0
r1,1,0.010358,6.572199,[106  24] ; [20 13],[100.49079755  29.50920245] ; [25.50920245  7.49079755],0
p1,1,0.016808,5.716283,[  9 121] ; [ 7 27],[ 12.68292683 117.31707317] ; [ 3.31707317 30.68292683],0
a4,1,0.017238,5.672027,[66 65] ; [ 9 24],[59.90853659 71.09146341] ; [15.09146341 17.90853659],0
v4,1,0.022171,5.232337,[119  12] ; [26  8],[115.12121212  15.87878788] ; [29.87878788  4.12121212],0
a6,1,0.038892,4.265566,[97 34] ; [19 15],[92.0969697 38.9030303] ; [23.9030303 10.0969697],0
b4,1,0.039229,4.25091,[76 55] ; [13 21],[70.66060606 60.33939394] ; [18.33939394 15.66060606],0
v2,1,0.039429,4.242291,[63 62] ; [10 23],[57.75316456 67.24683544] ; [15.24683544 17.75316456],0
r3,1,0.076166,3.14488,[114  15] ; [26  8],[110.79754601  18.20245399] ; [29.20245399  4.79754601],0
b5,1,0.092712,2.826637,[93 38] ; [19 15],[88.92121212 42.07878788] ; [23.07878788 10.92121212],0
s5,1,0.104291,2.638671,[41 81] ; [ 6 26],[37.23376623 84.76623377] ; [ 9.76623377 22.23376623],0
s1,1,0.111576,2.531757,[  6 123] ; [ 4 29],[  7.96296296 121.03703704] ; [ 2.03703704 30.96296296],0
s6,1,0.150153,2.0707,[84 45] ; [17 16],[80.42592593 48.57407407] ; [20.57407407 12.42592593],0
b3,1,0.150667,2.065485,[21 43] ; [ 3 16],[18.5060241 45.4939759] ; [ 5.4939759 13.5060241],0
b2,1,0.150667,2.065485,[21 43] ; [ 3 16],[18.5060241 45.4939759] ; [ 5.4939759 13.5060241],0
u2,1,0.17416,1.846764,[19 16] ; [ 5 10],[16.8 18.2] ; [7.2 7.8],0
a3,1,0.182092,1.78047,[93 37] ; [19 13],[89.87654321 40.12345679] ; [22.12345679  9.87654321],0
s2,1,0.192828,1.69588,[66 64] ; [13 21],[62.62195122 67.37804878] ; [16.37804878 17.62195122],0
p4,1,0.247081,1.339731,[54 75] ; [18 16],[56.98159509 72.01840491] ; [15.01840491 18.98159509],0
b1,1,0.294428,1.099261,[60 71] ; [19 15],[62.72121212 68.27878788] ; [16.27878788 17.72121212],0
a8,1,0.307248,1.042468,[ 11 103] ; [ 5 26],[ 12.57931034 101.42068966] ; [ 3.42068966 27.57931034],0
a1,1,0.331631,0.942519,[  6 125] ; [ 3 31],[  7.14545455 123.85454545] ; [ 1.85454545 32.14545455],0
r4,1,0.342708,0.900275,[106  25] ; [25  9],[104.00606061  26.99393939] ; [26.99393939  7.00606061],0
p5,1,0.357582,0.846368,[ 10 120] ; [ 1 31],[  8.82716049 121.17283951] ; [ 2.17283951 29.82716049],0
n5,1,0.36506,0.820412,[76 55] ; [22 11],[78.2804878 52.7195122] ; [19.7195122 13.2804878],0
p7,1,0.378624,0.775164,[55 73] ; [17 16],[57.24223602 70.75776398] ; [14.75776398 18.24223602],0
n4,1,0.396848,0.717856,[82 49] ; [18 15],[79.87804878 51.12195122] ; [20.12195122 12.87804878],0
s7,1,0.398868,0.711735,[55 65] ; [12 20],[52.89473684 67.10526316] ; [14.10526316 17.89473684],0
p6,1,0.417876,0.656282,[40 87] ; [ 8 25],[38.1 88.9] ; [ 9.9 23.1],0
p3,1,0.492238,0.47163,[50 79] ; [11 23],[48.27607362 80.72392638] ; [12.72392638 21.27607362],0
v3,1,0.524249,0.405526,[42 85] ; [ 9 24],[40.48125 86.51875] ; [10.51875 22.48125],0
p9,1,0.548463,0.360078,[82 44] ; [19 13],[80.5443038 45.4556962] ; [20.4556962 11.5443038],0
n1,1,0.561715,0.336744,[20 27] ; [4 8],[19.11864407 27.88135593] ; [4.88135593 7.11864407],0
p2,1,0.572258,0.318918,[87 43] ; [21 13],[85.6097561 44.3902439] ; [22.3902439 11.6097561],0
n3,1,0.578856,0.308087,[32 16] ; [9 3],[32.8 15.2] ; [8.2 3.8],0
u4,1,0.582296,0.302537,[  2 129] ; [ 1 33],[  2.38181818 128.61818182] ; [ 0.61818182 33.38181818],0
p10,1,0.60971,0.260598,[72 55] ; [16 15],[70.73417722 56.26582278] ; [17.26582278 13.73417722],0
n6,1,0.67676,0.173796,[89 41] ; [22 12],[87.98780488 42.01219512] ; [23.01219512 10.98780488],0
v1,1,0.67701,0.173511,[56 74] ; [16 18],[57.07317073 72.92682927] ; [14.92682927 19.07317073],0
s8,1,0.741014,0.109238,[46 84] ; [11 23],[45.18292683 84.81707317] ; [11.81707317 22.18292683],0
r2,1,0.820969,0.051211,[120   9] ; [32  2],[120.29447853   8.70552147] ; [31.70552147  2.29447853],0
a5,1,0.837992,0.041805,[91 40] ; [23 11],[90.50909091 40.49090909] ; [23.49090909 10.50909091],0
u3,1,0.884458,0.021118,[20 16] ; [8 7],[19.76470588 16.23529412] ; [8.23529412 6.76470588],0
s4,1,0.904165,0.014496,[ 28 102] ; [ 7 27],[ 27.74390244 102.25609756] ; [ 7.25609756 26.74390244],0
n2,1,0.964114,0.002024,[33 16] ; [8 4],[32.93442623 16.06557377] ; [8.06557377 3.93442623],0
s3,1,0.969675,0.001445,[67 64] ; [17 16],[67.09756098 63.90243902] ; [16.90243902 16.09756098],0
p8,1,0.978851,0.000703,[40 89] ; [10 22],[40.0621118 88.9378882] ; [ 9.9378882 22.0621118],0
