Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.892247,[115  16] ; [2 9],[107.93661972  23.06338028] ; [9.06338028 1.93661972],1
v4,1,1e-06,23.308825,[123   6] ; [6 5],[118.86428571  10.13571429] ; [10.13571429  0.86428571],1
v2,1,0.001422,10.177175,[84 42] ; [2 9],[79.09489051 46.90510949] ; [6.90510949 4.09489051],0
s8,1,0.002267,9.319446,[74 56] ; [ 1 10],[69.14893617 60.85106383] ; [5.85106383 5.14893617],0
p11,1,0.003469,8.542841,[108  23] ; [5 6],[104.24647887  26.75352113] ; [8.75352113 2.24647887],0
r1,1,0.008157,6.99877,[105  26] ; [5 6],[101.47887324  29.52112676] ; [8.52112676 2.47887324],0
s3,1,0.018663,5.532795,[83 48] ; [3 8],[79.33802817 51.66197183] ; [6.66197183 4.33802817],0
s7,1,0.024987,5.024773,[72 55] ; [2 8],[68.59854015 58.40145985] ; [5.40145985 4.59854015],0
d2,1,0.035644,4.414074,[67 64] ; [2 9],[63.65492958 67.34507042] ; [5.34507042 5.65492958],0
n4,1,0.041294,4.16391,[105  25] ; [6 5],[102.34042553  27.65957447] ; [8.65957447 2.34042553],0
p9,1,0.06531,3.397125,[109  19] ; [7 4],[106.82014388  21.17985612] ; [9.17985612 1.82014388],0
n6,1,0.06551,3.392084,[101  27] ; [6 5],[98.5323741 29.4676259] ; [8.4676259 2.5323741],0
s5,1,0.090905,2.858282,[56 70] ; [2 9],[53.34306569 72.65693431] ; [4.65693431 6.34306569],0
s6,1,0.110084,2.55301,[87 39] ; [5 6],[84.61313869 41.38686131] ; [7.38686131 3.61313869],0
d4,1,0.130741,2.283689,[107  23] ; [7 4],[105.10638298  24.89361702] ; [8.89361702 2.10638298],0
p8,1,0.134494,2.239854,[64 62] ; [3 8],[61.62043796 64.37956204] ; [5.37956204 5.62043796],0
d1,1,0.140781,2.169406,[66 65] ; [3 8],[63.65492958 67.34507042] ; [5.34507042 5.65492958],0
v3,1,0.141049,2.166479,[64 63] ; [3 8],[61.65942029 65.34057971] ; [5.34057971 5.65942029],0
p2,1,0.146041,2.113125,[102  26] ; [6 4],[100.17391304  27.82608696] ; [7.82608696 2.17391304],0
a4,1,0.176271,1.828787,[63 67] ; [3 8],[60.85106383 69.14893617] ; [5.14893617 5.85106383],0
p4,1,0.213853,1.545149,[72 57] ; [4 7],[70.02857143 58.97142857] ; [5.97142857 5.02857143],0
p6,1,0.226941,1.459932,[45 79] ; [2 9],[43.17037037 80.82962963] ; [3.82962963 7.17037037],0
p7,1,0.230306,1.438972,[87 40] ; [5 5],[85.28467153 41.71532847] ; [6.71532847 3.28467153],0
r2,1,0.239964,1.380807,[118  10] ; [9 2],[116.94964029  11.05035971] ; [10.05035971  0.94964029],0
a3,1,0.314901,1.010009,[101  30] ; [7 4],[99.63380282 31.36619718] ; [8.36619718 2.63380282],0
d5,1,0.322588,0.978425,[100  30] ; [7 4],[98.65248227 31.34751773] ; [8.34751773 2.65248227],0
u2,1,0.346722,0.885417,[15 15] ; [1 3],[14.11764706 15.88235294] ; [1.88235294 2.11764706],0
s2,1,0.39019,0.738349,[77 54] ; [5 6],[75.64788732 55.35211268] ; [6.35211268 4.64788732],0
s1,1,0.412364,0.671975,[  5 124] ; [ 1 10],[  5.52857143 123.47142857] ; [ 0.47142857 10.52857143],0
p10,1,0.464447,0.535157,[103  23] ; [8 3],[102.08759124  23.91240876] ; [8.91240876 2.08759124],0
n2,1,0.496629,0.462132,[24  5] ; [5 2],[23.36111111  5.63888889] ; [5.63888889 1.36111111],0
d3,1,0.51082,0.432388,[58 73] ; [6 5],[59.04225352 71.95774648] ; [4.95774648 6.04225352],0
p3,1,0.558009,0.343164,[64 65] ; [4 6],[63.10791367 65.89208633] ; [4.89208633 5.10791367],0
a6,1,0.561595,0.33695,[48 83] ; [5 6],[48.8943662 82.1056338] ; [4.1056338 6.8943662],0
n5,1,0.576055,0.312656,[103  26] ; [8 3],[102.27857143  26.72142857] ; [8.72142857 2.27857143],0
b2,1,0.634454,0.226069,[48 44] ; [3 4],[47.39393939 44.60606061] ; [3.60606061 3.39393939],0
b3,1,0.634454,0.226069,[48 44] ; [3 4],[47.39393939 44.60606061] ; [3.60606061 3.39393939],0
b1,1,0.716914,0.131468,[64 67] ; [6 5],[64.57746479 66.42253521] ; [5.42253521 5.57746479],0
p5,1,0.719537,0.128936,[ 18 110] ; [1 9],[ 17.62318841 110.37681159] ; [1.37681159 8.62318841],0
a5,1,0.728703,0.120306,[90 41] ; [7 4],[89.48591549 41.51408451] ; [7.51408451 3.48591549],0
u3,1,0.800854,0.063626,[17 13] ; [2 2],[16.76470588 13.23529412] ; [2.23529412 1.76470588],0
b5,1,0.828418,0.046973,[67 64] ; [6 5],[67.34507042 63.65492958] ; [5.65492958 5.34507042],0
a1,1,0.862133,0.030158,[ 10 121] ; [ 1 10],[ 10.14788732 120.85211268] ; [ 0.85211268 10.14788732],0
s4,1,0.906086,0.013918,[ 22 109] ; [2 9],[ 22.14084507 108.85915493] ; [1.85915493 9.14084507],0
n1,1,0.943253,0.005067,[17 12] ; [4 3],[16.91666667 12.08333333] ; [4.08333333 2.91666667],0
b4,1,0.978733,0.000711,[72 59] ; [6 5],[71.95774648 59.04225352] ; [6.04225352 4.95774648],0
