Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,69.448102,[122  28] ; [ 52 101],[86.13861386 63.86138614] ; [87.86138614 65.13861386],1
s6,1,0.0,35.082845,[145  12] ; [102  55],[123.5  33.5] ; [123.5  33.5],1
s2,1,0.0,26.345773,[137  21] ; [99 62],[116.89028213  41.10971787] ; [119.10971787  41.89028213],1
p10,1,0.00012,14.799183,[136  19] ; [112  48],[122.03174603  32.96825397] ; [125.96825397  34.03174603],1
p9,1,0.000216,13.686208,[140  16] ; [117  42],[127.27619048  28.72380952] ; [129.72380952  29.27619048],1
d1,1,0.000374,12.655665,[102  56] ; [72 89],[86.18181818 71.81818182] ; [87.81818182 73.18181818],1
v4,1,0.000677,11.551051,[155   2] ; [141  16],[148.   9.] ; [148.   9.],1
r4,1,0.000686,11.527592,[149   9] ; [132  29],[139.17868339  18.82131661] ; [141.82131661  19.17868339],1
a3,1,0.000818,11.199576,[124  34] ; [98 62],[110.30188679  47.69811321] ; [111.69811321  48.30188679],1
r1,1,0.001169,10.538357,[136  20] ; [116  44],[124.40506329  31.59493671] ; [127.59493671  32.40506329],0
a2,1,0.003239,8.667858,[ 45 113] ; [ 24 137],[ 34.17554859 123.82445141] ; [ 34.82445141 126.17554859],0
n6,1,0.003475,8.53982,[134  23] ; [115  45],[123.32176656  33.67823344] ; [125.67823344  34.32176656],0
v1,1,0.004364,8.125788,[83 65] ; [62 94],[70.59210526 77.40789474] ; [74.40789474 81.59210526],0
n5,1,0.005339,7.760839,[123  34] ; [102  57],[111.78797468  45.21202532] ; [113.21202532  45.78797468],0
d2,1,0.007095,7.248701,[84 74] ; [61 99],[72.04402516 85.95597484] ; [72.95597484 87.04402516],0
s5,1,0.007111,7.244608,[63 87] ; [ 43 114],[51.79153094 98.20846906] ; [ 54.20846906 102.79153094],0
v2,1,0.009036,6.815747,[88 60] ; [67 84],[76.72240803 71.27759197] ; [78.27759197 72.72240803],0
p4,1,0.011588,6.372896,[88 69] ; [67 93],[76.76656151 80.23343849] ; [78.23343849 81.76656151],0
b2,1,0.015132,5.900976,[40 68] ; [17 65],[32.4 75.6] ; [24.6 57.4],0
b3,1,0.015132,5.900976,[40 68] ; [17 65],[32.4 75.6] ; [24.6 57.4],0
d5,1,0.017471,5.648474,[132  26] ; [116  44],[123.22012579  34.77987421] ; [124.77987421  35.22012579],0
p3,1,0.017928,5.603152,[77 81] ; [ 57 103],[66.57861635 91.42138365] ; [67.42138365 92.57861635],0
a5,1,0.020585,5.361586,[119  39] ; [102  59],[109.46081505  48.53918495] ; [111.53918495  49.46081505],0
p8,1,0.02249,5.207484,[71 86] ; [ 52 107],[61.11075949 95.88924051] ; [61.88924051 97.11075949],0
