Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,109.229194,[13 34] ; [191  13],[38.19920319  8.80079681] ; [165.80079681  38.19920319],1
n6,1,2e-06,22.466397,[33 13] ; [192  11],[41.56626506  4.43373494] ; [183.43373494  19.56626506],1
p4,1,0.001136,10.592379,[22 24] ; [146  55],[31.28744939 14.71255061] ; [136.71255061  64.28744939],0
n2,1,0.001787,9.756073,[7 6] ; [35  3],[10.70588235  2.29411765] ; [31.29411765  6.70588235],0
b1,1,0.005614,7.670272,[10 37] ; [ 88 116],[18.35059761 28.64940239] ; [ 79.64940239 124.35059761],0
v1,1,0.012268,6.271753,[21 25] ; [133  70],[28.4497992 17.5502008] ; [125.5502008  77.4497992],0
p3,1,0.014626,5.96094,[20 26] ; [128  75],[27.34136546 18.65863454] ; [120.65863454  82.34136546],0
s7,1,0.018317,5.565578,[23 22] ; [135  59],[29.74895397 15.25104603] ; [128.25104603  65.74895397],0
p5,1,0.018551,5.54332,[ 4 42] ; [ 50 154],[ 9.936 36.064] ; [ 44.064 159.936],0
s8,1,0.01991,5.419746,[21 26] ; [127  74],[28.0483871 18.9516129] ; [119.9516129  81.0483871],0
p7,1,0.024115,5.086341,[28 17] ; [155  43],[33.88888889 11.11111111] ; [149.11111111  48.88888889],0
p9,1,0.027735,4.844476,[37  9] ; [183  17],[41.13821138  4.86178862] ; [178.86178862  21.13821138],0
a3,1,0.029705,4.726269,[32 15] ; [167  36],[37.412  9.588] ; [161.588  41.412],0
p2,1,0.031953,4.601032,[35 11] ; [180  24],[39.56  6.44] ; [175.44  28.56],0
p8,1,0.03408,4.490666,[22 24] ; [130  71],[28.30769231 17.69230769] ; [123.69230769  77.30769231],0
s2,1,0.046745,3.954538,[27 20] ; [146  56],[32.65461847 14.34538153] ; [140.34538153  61.65461847],0
p6,1,0.049213,3.868085,[15 30] ; [100 102],[20.951417 24.048583] ; [ 94.048583 107.951417],0
p11,1,0.060294,3.529276,[33 14] ; [168  36],[37.6374502  9.3625498] ; [163.3625498  40.6374502],0
a8,1,0.061544,3.495287,[ 2 40] ; [ 29 155],[ 5.76106195 36.23893805] ; [ 25.23893805 158.76106195],0
p10,1,0.063703,3.438265,[37  9] ; [183  20],[40.64257028  5.35742972] ; [179.35742972  23.64257028],0
a4,1,0.073267,3.208279,[19 28] ; [112  92],[24.52988048 22.47011952] ; [106.47011952  97.52988048],0
b4,1,0.082038,3.024047,[33 14] ; [115  89],[27.71314741 19.28685259] ; [120.28685259  83.71314741],0
v3,1,0.098986,2.72181,[17 30] ; [100 102],[22.08433735 24.91566265] ; [ 94.91566265 107.08433735],0
n1,1,0.106948,2.598753,[4 9] ; [21 16],[6.5 6.5] ; [18.5 18.5],0
s4,1,0.156822,2.004607,[15 32] ; [ 44 155],[11.27235772 35.72764228] ; [ 47.72764228 151.27235772],0
s1,1,0.17602,1.83091,[ 3 44] ; [  5 195],[ 1.52226721 45.47773279] ; [  6.47773279 193.52226721],0
a6,1,0.224196,1.477309,[27 20] ; [135  67],[30.57831325 16.42168675] ; [131.42168675  70.57831325],0
v4,1,0.238969,1.386663,[43  3] ; [198   6],[44.344  1.656] ; [196.656   7.344],0
a7,1,0.24724,1.338835,[36 11] ; [138  65],[32.712 14.288] ; [141.288  61.712],0
