Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2e-06,22.194449,[103  46] ; [13 31],[89.55440415 59.44559585] ; [26.44559585 17.55440415],1
a5,1,2.2e-05,18.035506,[117  32] ; [20 24],[105.76683938  43.23316062] ; [31.23316062 12.76683938],1
s6,1,3.7e-05,17.029452,[119  27] ; [21 21],[108.72340426  37.27659574] ; [31.27659574 10.72340426],1
p8,1,0.000237,13.516209,[106  43] ; [18 26],[95.73056995 53.26943005] ; [28.26943005 15.73056995],1
a4,1,0.000293,13.111547,[83 65] ; [11 33],[72.45833333 75.54166667] ; [21.54166667 22.45833333],1
d3,1,0.000301,13.06216,[114  35] ; [20 22],[104.53403141  44.46596859] ; [29.46596859 12.53403141],1
d1,1,0.000354,12.762617,[99 50] ; [16 28],[88.78238342 60.21761658] ; [26.21761658 17.78238342],1
d5,1,0.001138,10.589122,[127  22] ; [27 16],[119.51041667  29.48958333] ; [34.48958333  8.51041667],0
p11,1,0.002019,9.53201,[124  25] ; [27 17],[116.57512953  32.42487047] ; [34.42487047  9.57512953],0
n6,1,0.002158,9.410283,[133  16] ; [31 13],[126.61139896  22.38860104] ; [37.38860104  6.61139896],0
p10,1,0.004862,7.93013,[125  22] ; [29 15],[118.52356021  28.47643979] ; [35.47643979  8.52356021],0
p2,1,0.007122,7.241853,[137  12] ; [34 10],[132.01554404  16.98445596] ; [38.98445596  5.01554404],0
n4,1,0.008722,6.878817,[120  29] ; [27 17],[113.48704663  35.51295337] ; [33.51295337 10.48704663],0
p9,1,0.009669,6.694886,[132  17] ; [32 12],[126.61139896  22.38860104] ; [37.38860104  6.61139896],0
p5,1,0.020073,5.405576,[ 23 126] ; [ 1 43],[ 18.52849741 130.47150259] ; [ 5.47150259 38.52849741],0
b4,1,0.020916,5.333773,[87 62] ; [17 27],[80.29015544 68.70984456] ; [23.70984456 20.29015544],0
d2,1,0.024117,5.086205,[83 66] ; [16 28],[76.43005181 72.56994819] ; [22.56994819 21.43005181],0
s8,1,0.047495,3.927775,[81 68] ; [16 27],[75.27604167 73.72395833] ; [21.72395833 21.27604167],0
a2,1,0.059451,3.552634,[ 41 108] ; [ 6 38],[ 36.28497409 112.71502591] ; [10.71502591 33.28497409],0
a7,1,0.089858,2.876919,[113  36] ; [27 16],[108.64583333  40.35416667] ; [31.35416667 11.64583333],0
v1,1,0.093178,2.818589,[78 69] ; [17 27],[73.11518325 73.88481675] ; [21.88481675 22.11518325],0
u1,1,0.11397,2.498285,[ 33 116] ; [ 5 39],[ 29.33678756 119.66321244] ; [ 8.66321244 35.33678756],0
s7,1,0.117648,2.448358,[82 60] ; [19 24],[77.52432432 64.47567568] ; [23.47567568 19.52432432],0
b5,1,0.128685,2.308298,[86 63] ; [31 13],[90.32642487 58.67357513] ; [26.67357513 17.32642487],0
a3,1,0.130904,2.281754,[106  43] ; [26 18],[101.90673575  47.09326425] ; [30.09326425 13.90673575],0
d4,1,0.143426,2.140806,[126  23] ; [33 11],[122.75129534  26.24870466] ; [36.24870466  7.75129534],0
n5,1,0.144121,2.133396,[113  34] ; [29 15],[109.28795812  37.71204188] ; [32.71204188 11.28795812],0
n2,1,0.232932,1.422868,[20  9] ; [16  3],[21.75  7.25] ; [14.25  4.75],0
s4,1,0.235537,1.40711,[ 40 105] ; [ 8 35],[ 37.0212766 107.9787234] ; [10.9787234 32.0212766],0
u3,1,0.413102,0.669856,[28 14] ; [10  8],[26.6 15.4] ; [11.4  6.6],0
r1,1,0.42595,0.633841,[120  29] ; [33 11],[118.11917098  30.88082902] ; [34.88082902  9.11917098],0
n3,1,0.433521,0.613373,[22  6] ; [13  6],[20.85106383  7.14893617] ; [14.14893617  4.85106383],0
v4,1,0.440364,0.595333,[143   6] ; [41  3],[142.05181347   6.94818653] ; [41.94818653  2.05181347],0
r3,1,0.446307,0.580014,[142   6] ; [41  3],[141.0625   6.9375] ; [41.9375  2.0625],0
b2,1,0.488588,0.479634,[42 57] ; [13 13],[43.56 55.44] ; [11.44 14.56],0
b3,1,0.488588,0.479634,[42 57] ; [13 13],[43.56 55.44] ; [11.44 14.56],0
p7,1,0.498426,0.458287,[123  25] ; [33  9],[121.51578947  26.48421053] ; [34.48421053  7.51578947],0
