Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,306.33025,[333  47] ; [ 80 265],[216.46896552 163.53103448] ; [196.53103448 148.46896552],1
s7,1,0.0,145.400736,[269  98] ; [ 93 242],[189.25071225 177.74928775] ; [172.74928775 162.25071225],1
s6,1,0.0,141.511214,[334  43] ; [162 179],[260.43454039 116.56545961] ; [235.56545961 105.43454039],1
s8,1,0.0,113.976836,[247 136] ; [ 87 260],[175.23561644 207.76438356] ; [158.76438356 188.23561644],1
s5,1,0.0,75.913053,[188 178] ; [ 68 274],[132.33898305 233.66101695] ; [123.66101695 218.33898305],1
s4,1,4e-06,21.099973,[ 88 290] ; [ 36 310],[ 64.74033149 313.25966851] ; [ 59.25966851 286.74033149],1
p6,1,9.1e-05,15.317789,[172 207] ; [108 238],[146.37241379 232.62758621] ; [133.62758621 212.37241379],1
u1,1,9.4e-05,15.244888,[ 94 290] ; [ 46 304],[ 73.24250681 310.75749319] ; [ 66.75749319 283.24250681],1
p4,1,0.000211,13.726374,[255 127] ; [185 162],[230.56241427 151.43758573] ; [209.43758573 137.56241427],1
p9,1,0.00045,12.312471,[341  37] ; [279  65],[324.59833795  53.40166205] ; [295.40166205  48.59833795],1
d2,1,0.000482,12.184963,[214 169] ; [149 198],[190.45068493 192.54931507] ; [172.54931507 174.45068493],1
p10,1,0.000487,12.164999,[335  45] ; [271  74],[317.62758621  62.37241379] ; [288.37241379  56.62758621],1
a3,1,0.000556,11.91717,[296  86] ; [229 118],[275.10288066 106.89711934] ; [249.89711934  97.10288066],1
d1,1,0.001016,10.797396,[253 131] ; [189 161],[231.23705722 152.76294278] ; [210.76294278 139.23705722],0
p12,1,0.001058,10.72301,[ 43 339] ; [ 16 330],[ 30.95879121 351.04120879] ; [ 28.04120879 317.95879121],0
s1,1,0.003142,8.722967,[ 19 361] ; [  4 342],[ 12.03856749 367.96143251] ; [ 10.96143251 335.03856749],0
u4,1,0.004799,7.953654,[ 16 368] ; [  3 347],[  9.9400545 374.0599455] ; [  9.0599455 340.9400545],0
a2,1,0.005174,7.817743,[111 273] ; [ 70 280],[ 94.69209809 289.30790191] ; [ 86.30790191 263.69209809],0
n5,1,0.005232,7.797435,[322  62] ; [263  85],[306.8852459  77.1147541] ; [278.1147541  69.8852459],0
