Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,38.06179,[ 4 28] ; [41  9],[17.56097561 14.43902439] ; [27.43902439 22.56097561],1
p11,1,0.0,29.706045,[ 6 26] ; [42 11],[18.07058824 13.92941176] ; [29.92941176 23.07058824],1
r3,1,9.5e-05,15.235587,[ 9 22] ; [36 13],[17.4375 13.5625] ; [27.5625 21.4375],1
p2,1,0.000177,14.058284,[11 21] ; [38 12],[19.12195122 12.87804878] ; [29.87804878 20.12195122],1
s8,1,0.00048,12.191737,[ 1 31] ; [19 33],[ 7.61904762 24.38095238] ; [12.38095238 39.61904762],1
p4,1,0.000667,11.58026,[ 4 27] ; [26 26],[11.20481928 19.79518072] ; [18.79518072 33.20481928],1
a5,1,0.002519,9.126398,[13 19] ; [39 14],[19.57647059 12.42352941] ; [32.42352941 20.57647059],0
p6,1,0.004455,8.088422,[ 2 29] ; [17 33],[ 7.27160494 23.72839506] ; [11.72839506 38.27160494],0
p7,1,0.008814,6.860059,[ 7 24] ; [26 24],[12.62962963 18.37037037] ; [20.37037037 29.62962963],0
s6,1,0.009601,6.70755,[ 8 24] ; [27 23],[13.65853659 18.34146341] ; [21.34146341 28.65853659],0
s7,1,0.010121,6.613541,[ 6 23] ; [25 25],[11.37974684 17.62025316] ; [19.62025316 30.37974684],0
n3,1,0.01383,6.059752,[ 6 12] ; [14  5],[9.72972973 8.27027027] ; [10.27027027  8.72972973],0
p8,1,0.039356,4.245433,[ 5 27] ; [19 33],[ 9.14285714 22.85714286] ; [14.85714286 37.14285714],0
v4,1,0.050399,3.828125,[15 17] ; [33 15],[19.2 12.8] ; [28.8 19.2],0
p5,1,0.05127,3.799428,[ 1 31] ; [ 9 43],[ 3.80952381 28.19047619] ; [ 6.19047619 45.80952381],0
v1,1,0.052246,3.767878,[ 7 25] ; [21 28],[11.0617284 20.9382716] ; [16.9382716 32.0617284],0
n6,1,0.062855,3.460399,[16 15] ; [36 14],[19.90123457 11.09876543] ; [32.09876543 17.90123457],0
n2,1,0.065254,3.398532,[9 9] ; [15  4],[11.67567568  6.32432432] ; [12.32432432  6.67567568],0
p3,1,0.070263,3.276863,[ 7 25] ; [21 30],[10.79518072 21.20481928] ; [17.20481928 33.79518072],0
s2,1,0.070263,3.276863,[ 7 25] ; [21 30],[10.79518072 21.20481928] ; [17.20481928 33.79518072],0
