Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,37.034616,[ 23 105] ; [80 70],[47.42446043 80.57553957] ; [55.57553957 94.42446043],1
p9,1,0.000225,13.611954,[85 44] ; [124  22],[98.04 30.96] ; [110.96  35.04],1
r3,1,0.000409,12.489641,[116  15] ; [147   2],[123.04642857   7.95357143] ; [139.95357143   9.04642857],1
p10,1,0.001242,10.426383,[84 45] ; [120  26],[95.69454545 33.30545455] ; [108.30545455  37.69454545],0
s1,1,0.001437,10.158182,[ 13 116] ; [  2 145],[  7.01086957 121.98913043] ; [  7.98913043 139.01086957],0
b1,1,0.00329,8.63914,[66 65] ; [ 50 101],[53.88652482 77.11347518] ; [62.11347518 88.88652482],0
v1,1,0.003523,8.514581,[55 75] ; [88 59],[67.11191336 62.88808664] ; [75.88808664 71.11191336],0
p3,1,0.008857,6.851401,[46 85] ; [75 73],[56.81362007 74.18637993] ; [64.18637993 83.81362007],0
r4,1,0.017066,5.689543,[116  15] ; [145   6],[121.24468085   9.75531915] ; [139.75531915  11.24468085],0
a5,1,0.025286,5.004198,[73 58] ; [103  47],[82.04982206 48.95017794] ; [93.95017794 56.04982206],0
p11,1,0.02714,4.881853,[92 39] ; [123  28],[99.87588652 31.12411348] ; [115.12411348  35.87588652],0
n6,1,0.029376,4.745457,[95 35] ; [124  24],[102.41007194  27.58992806] ; [116.58992806  31.41007194],0
p7,1,0.034967,4.446772,[70 58] ; [98 48],[78.48175182 49.51824818] ; [89.51824818 56.48175182],0
p6,1,0.037929,4.30821,[34 95] ; [56 91],[42.06521739 86.93478261] ; [47.93478261 99.06521739],0
u1,1,0.055128,3.678223,[  2 129] ; [  9 142],[  5.10992908 125.89007092] ; [  5.89007092 145.10992908],0
n5,1,0.064468,3.418534,[85 45] ; [111  36],[91.98555957 38.01444043] ; [104.01444043  42.98555957],0
p8,1,0.077805,3.110159,[53 76] ; [76 71],[60.29347826 68.70652174] ; [68.70652174 78.29347826],0
s8,1,0.094172,2.801563,[40 89] ; [61 89],[46.69892473 82.30107527] ; [54.30107527 95.69892473],0
s4,1,0.094662,2.793252,[ 26 103] ; [ 19 130],[ 20.88129496 108.11870504] ; [ 24.11870504 124.88129496],0
a7,1,0.097353,2.748383,[80 51] ; [105  44],[86.55357143 44.44642857] ; [98.44642857 50.55357143],0
n3,1,0.12921,2.301966,[23 13] ; [25  6],[25.79104478 10.20895522] ; [22.20895522  8.79104478],0
u3,1,0.135599,2.227201,[38 18] ; [28 24],[34.22222222 21.77777778] ; [31.77777778 20.22222222],0
a3,1,0.138419,2.195453,[74 55] ; [99 51],[79.98924731 49.01075269] ; [93.01075269 56.98924731],0
n1,1,0.15288,2.043273,[17 20] ; [ 9 22],[14.14705882 22.85294118] ; [11.85294118 19.14705882],0
n2,1,0.168189,1.89901,[28 10] ; [27  4],[30.28985507  7.71014493] ; [24.71014493  6.28985507],0
a6,1,0.185694,1.751453,[71 60] ; [93 57],[76.45551601 54.54448399] ; [87.54448399 62.45551601],0
r2,1,0.207952,1.585627,[120  11] ; [142   7],[122.57857143   8.42142857] ; [139.42142857   9.57857143],0
v4,1,0.212284,1.555779,[118  12] ; [141   8],[120.68100358   9.31899642] ; [138.31899642  10.68100358],0
b2,1,0.214819,1.538649,[21 54] ; [32 54],[24.68944099 50.31055901] ; [28.31055901 57.68944099],0
b3,1,0.214819,1.538649,[21 54] ; [32 54],[24.68944099 50.31055901] ; [28.31055901 57.68944099],0
p2,1,0.263713,1.249161,[99 32] ; [120  28],[102.82795699  28.17204301] ; [116.17204301  31.82795699],0
b5,1,0.268197,1.225946,[78 53] ; [80 71],[73.39716312 57.60283688] ; [84.60283688 66.39716312],0
s7,1,0.283537,1.150058,[50 72] ; [68 75],[54.3245283 67.6754717] ; [63.6754717 79.3245283],0
a4,1,0.292352,1.108759,[40 89] ; [ 38 112],[36.06451613 92.93548387] ; [ 41.93548387 108.06451613],0
d5,1,0.297131,1.087028,[70 61] ; [90 61],[74.32624113 56.67375887] ; [85.67375887 65.32624113],0
d2,1,0.315064,1.009329,[ 23 108] ; [ 20 131],[ 19.9751773 111.0248227] ; [ 23.0248227 127.9751773],0
d3,1,0.321895,0.981231,[50 81] ; [66 84],[54.07829181 76.92170819] ; [61.92170819 88.07829181],0
p12,1,0.388087,0.744927,[  5 125] ; [  9 138],[  6.57039711 123.42960289] ; [  7.42960289 139.57039711],0
s5,1,0.401262,0.704542,[36 88] ; [50 98],[39.20588235 84.79411765] ; [ 46.79411765 101.20588235],0
a2,1,0.426598,0.632068,[ 11 120] ; [  9 142],[  9.29078014 121.70921986] ; [ 10.70921986 140.29078014],0
d4,1,0.434415,0.610991,[77 54] ; [95 55],[80.18505338 50.81494662] ; [91.81494662 58.18505338],0
a8,1,0.646155,0.210782,[ 19 103] ; [ 19 121],[ 17.69465649 104.30534351] ; [ 20.30534351 119.69465649],0
n4,1,0.662,0.191104,[93 38] ; [110  40],[94.63701068 36.36298932] ; [108.36298932  41.63701068],0
a1,1,0.676923,0.17361,[  4 127] ; [  6 145],[  4.64539007 126.35460993] ; [  5.35460993 145.64539007],0
p5,1,0.690214,0.158854,[ 13 117] ; [ 17 131],[ 14.02877698 115.97122302] ; [ 15.97122302 132.02877698],0
s2,1,0.701176,0.147252,[55 75] ; [66 82],[56.58273381 73.41726619] ; [64.41726619 83.58273381],0
p4,1,0.729171,0.119874,[64 65] ; [76 71],[65.43478261 63.56521739] ; [74.56521739 72.43478261],0
s6,1,0.737899,0.111982,[81 45] ; [98 50],[82.31386861 43.68613139] ; [96.68613139 51.31386861],0
b4,1,0.835643,0.043044,[73 58] ; [86 65],[73.86170213 57.13829787] ; [85.13829787 65.86170213],0
p1,1,0.8667,0.028174,[ 12 117] ; [ 13 136],[ 11.60071942 117.39928058] ; [ 13.39928058 135.60071942],0
s3,1,0.913128,0.011901,[68 61] ; [76 70],[67.54909091 61.45090909] ; [76.45090909 69.54909091],0
u2,1,0.919307,0.010263,[28 28] ; [26 25],[28.26168224 27.73831776] ; [25.73831776 25.26168224],0
