Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,55.654399,[259  35] ; [19 26],[241.09734513  52.90265487] ; [36.90265487  8.09734513],1
d2,1,0.248076,1.334106,[192 102] ; [26 20],[188.50588235 105.49411765] ; [29.49411765 16.50588235],0
u2,1,0.259512,1.271356,[23 13] ; [6 1],[24.27906977 11.72093023] ; [4.72093023 2.27906977],0
p3,1,0.302928,1.061262,[177 117] ; [24 22],[173.80588235 120.19411765] ; [27.19411765 18.80588235],0
a4,1,0.310231,1.029691,[171 124] ; [23 23],[167.82991202 127.17008798] ; [26.17008798 19.82991202],0
p1,1,0.333436,0.935505,[ 26 269] ; [ 6 39],[ 27.76470588 267.23529412] ; [ 4.23529412 40.76470588],0
p10,1,0.360075,0.837632,[255  40] ; [42  4],[256.93548387  38.06451613] ; [40.06451613  5.93548387],0
p7,1,0.372053,0.796796,[198  89] ; [34 11],[200.55421687  86.44578313] ; [31.44578313 13.55421687],0
s6,1,0.372119,0.796577,[248  42] ; [37  9],[245.98214286  44.01785714] ; [39.01785714  6.98214286],0
b4,1,0.387388,0.747126,[160 136] ; [28 18],[162.71345029 133.28654971] ; [25.28654971 20.71345029],0
s8,1,0.397938,0.714547,[209  84] ; [30 16],[206.56932153  86.43067847] ; [32.43067847 13.56932153],0
s5,1,0.425526,0.635003,[134 149] ; [18 26],[131.54740061 151.45259939] ; [20.45259939 23.54740061],0
v1,1,0.446787,0.578791,[169 116] ; [30 16],[171.34441088 113.65558912] ; [27.65558912 18.34441088],0
b1,1,0.512323,0.429319,[120 176] ; [21 25],[122.03508772 173.96491228] ; [18.96491228 27.03508772],0
a3,1,0.566811,0.328047,[259  36] ; [39  7],[257.80058651  37.19941349] ; [40.19941349  5.80058651],0
a7,1,0.581923,0.303135,[207  89] ; [34 12],[208.58479532  87.41520468] ; [32.41520468 13.58479532],0
n1,1,0.600612,0.274074,[28 26] ; [ 9 11],[27. 27.] ; [10. 10.],0
p4,1,0.602944,0.270579,[203  91] ; [30 16],[201.47647059  92.52352941] ; [31.52352941 14.47647059],0
p8,1,0.640163,0.218529,[162 128] ; [24 22],[160.53571429 129.46428571] ; [25.46428571 20.53571429],0
b2,1,0.663992,0.18871,[ 96 121] ; [15 16],[ 97.125 119.875] ; [13.875 17.125],0
b3,1,0.663992,0.18871,[ 96 121] ; [15 16],[ 97.125 119.875] ; [13.875 17.125],0
n2,1,0.763164,0.090799,[42 12] ; [17  4],[42.48 11.52] ; [16.52  4.48],0
d3,1,0.779472,0.078404,[218  76] ; [35 11],[218.77058824  75.22941176] ; [34.22941176 11.77058824],0
n3,1,0.811142,0.057099,[39 15] ; [15  5],[39.40540541 14.59459459] ; [14.59459459  5.40540541],0
a6,1,0.843052,0.0392,[206  87] ; [33 13],[206.56932153  86.43067847] ; [32.43067847 13.56932153],0
b5,1,0.856087,0.03289,[176 120] ; [28 18],[176.56140351 119.43859649] ; [27.43859649 18.56140351],0
a2,1,0.892269,0.018342,[106 190] ; [16 30],[105.59064327 190.40935673] ; [16.40935673 29.59064327],0
u4,1,0.925466,0.008752,[ 12 284] ; [ 2 44],[ 12.11695906 283.88304094] ; [ 1.88304094 44.11695906],0
v2,1,0.937638,0.006121,[187 105] ; [26 15],[186.77477477 105.22522523] ; [26.22522523 14.77477477],0
p9,1,0.968466,0.001563,[267  26] ; [42  4],[267.07079646  25.92920354] ; [41.92920354  4.07079646],0
