Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,56.54315,[ 9 60] ; [67 25],[32.57142857 36.42857143] ; [43.42857143 48.57142857],1
d4,1,0.0,51.706056,[36 33] ; [91  1],[54.42857143 14.57142857] ; [72.57142857 19.42857143],1
d3,1,0.0,37.316085,[31 38] ; [83 10],[48.55555556 20.44444444] ; [65.44444444 27.55555556],1
a5,1,0.000232,13.554801,[37 32] ; [75 18],[47.7037037 21.2962963] ; [64.2962963 28.7037037],1
a4,1,0.000425,12.419017,[17 52] ; [48 44],[27.85714286 41.14285714] ; [37.14285714 54.85714286],1
a2,1,0.000935,10.951347,[ 6 63] ; [28 65],[14.48148148 54.51851852] ; [19.51851852 73.48148148],1
u1,1,0.00102,10.7907,[ 2 67] ; [19 74],[ 8.94444444 60.05555556] ; [12.05555556 80.94444444],0
a3,1,0.026699,4.910145,[43 26] ; [72 20],[49.28571429 19.71428571] ; [65.71428571 26.28571429],0
p10,1,0.028765,4.781646,[47 20] ; [77 14],[52.58227848 14.41772152] ; [71.41772152 19.58227848],0
v2,1,0.030722,4.668423,[46 22] ; [75 16],[51.74842767 16.25157233] ; [69.25157233 21.74842767],0
a6,1,0.033978,4.4958,[42 27] ; [71 22],[48.12962963 20.87037037] ; [64.87037037 28.12962963],0
p1,1,0.051302,3.798399,[11 58] ; [ 6 87],[ 7.24074074 61.75925926] ; [ 9.75925926 83.24074074],0
p8,1,0.056437,3.639127,[31 38] ; [53 35],[36.91719745 32.08280255] ; [47.08280255 40.91719745],0
p2,1,0.058158,3.589143,[49 20] ; [76 15],[53.90625 15.09375] ; [71.09375 19.90625],0
n4,1,0.069704,3.289975,[49 19] ; [78 15],[53.63975155 14.36024845] ; [73.36024845 19.63975155],0
s8,1,0.071837,3.240546,[17 52] ; [35 57],[22.28571429 46.71428571] ; [29.71428571 62.28571429],0
p11,1,0.077897,3.108252,[50 19] ; [78 15],[54.51851852 14.48148148] ; [73.48148148 19.51851852],0
p9,1,0.081621,3.03233,[51 17] ; [79 13],[55.25 12.75] ; [74.75 17.25],0
n6,1,0.089246,2.887919,[54 15] ; [82 11],[57.92592593 11.07407407] ; [78.07407407 14.92592593],0
u2,1,0.203335,1.618256,[12 13] ; [14  7],[14.13043478 10.86956522] ; [11.86956522  9.13043478],0
v4,1,0.242847,1.363992,[64  5] ; [90  3],[65.59259259  3.40740741] ; [88.40740741  4.59259259],0
r3,1,0.260118,1.26813,[62  7] ; [87  5],[63.85714286  5.14285714] ; [85.14285714  6.85714286],0
p7,1,0.261483,1.26089,[41 27] ; [62 28],[44.32911392 23.67088608] ; [58.67088608 31.32911392],0
b1,1,0.274635,1.19345,[28 41] ; [30 63],[24.7037037 44.2962963] ; [33.2962963 59.7037037],0
p6,1,0.297537,1.0852,[21 47] ; [35 55],[24.10126582 43.89873418] ; [31.89873418 58.10126582],0
r1,1,0.308131,1.03867,[51 18] ; [75 18],[53.66666667 15.33333333] ; [72.33333333 20.66666667],0
n1,1,0.344085,0.895153,[5 9] ; [ 3 12],[ 3.86206897 10.13793103] ; [ 4.13793103 10.86206897],0
a8,1,0.349289,0.876038,[ 7 59] ; [12 63],[ 8.89361702 57.10638298] ; [10.10638298 64.89361702],0
a7,1,0.354658,0.856721,[48 21] ; [70 22],[50.57142857 18.42857143] ; [67.42857143 24.57142857],0
b5,1,0.396711,0.718274,[40 29] ; [60 33],[42.59259259 26.40740741] ; [57.40740741 35.59259259],0
s1,1,0.398275,0.713527,[ 2 66] ; [ 1 90],[ 1.28301887 66.71698113] ; [ 1.71698113 89.28301887],0
p4,1,0.406332,0.689508,[35 32] ; [53 37],[37.55414013 29.44585987] ; [50.44585987 39.55414013],0
n5,1,0.436871,0.604489,[49 19] ; [72 21],[51.10559006 16.89440994] ; [69.89440994 23.10559006],0
s7,1,0.465088,0.533621,[20 43] ; [33 55],[22.11258278 40.88741722] ; [30.88741722 57.11258278],0
p3,1,0.476933,0.505867,[34 35] ; [50 41],[36.225 32.775] ; [47.775 43.225],0
u3,1,0.491407,0.473443,[11 15] ; [11 10],[12.17021277 13.82978723] ; [ 9.82978723 11.17021277],0
p5,1,0.602976,0.270531,[11 58] ; [12 80],[ 9.85714286 59.14285714] ; [13.14285714 78.85714286],0
r2,1,0.663374,0.189451,[64  5] ; [85  5],[64.66037736  4.33962264] ; [84.33962264  5.66037736],0
a1,1,0.665202,0.187266,[ 4 65] ; [ 7 86],[ 4.68518519 64.31481481] ; [ 6.31481481 86.68518519],0
v1,1,0.694677,0.154068,[39 28] ; [57 36],[40.2 26.8] ; [55.8 37.2],0
s4,1,0.743316,0.107234,[ 5 63] ; [ 8 83],[ 5.55974843 62.44025157] ; [ 7.44025157 83.55974843],0
n3,1,0.749518,0.101936,[10  4] ; [13  4],[10.38709677  3.61290323] ; [12.61290323  4.38709677],0
b2,1,0.76669,0.088035,[16 26] ; [24 44],[15.27272727 26.72727273] ; [24.72727273 43.27272727],0
b3,1,0.76669,0.088035,[16 26] ; [24 44],[15.27272727 26.72727273] ; [24.72727273 43.27272727],0
s5,1,0.804124,0.061511,[13 55] ; [16 75],[12.40251572 55.59748428] ; [16.59748428 74.40251572],0
u4,1,0.831194,0.045442,[ 1 68] ; [ 1 92],[ 0.85185185 68.14814815] ; [ 1.14814815 91.85185185],0
p12,1,0.851879,0.034865,[ 5 63] ; [ 6 85],[ 4.70440252 63.29559748] ; [ 6.29559748 84.70440252],0
b4,1,0.854961,0.033413,[44 25] ; [58 35],[43.44444444 25.55555556] ; [58.55555556 34.44444444],0
s6,1,0.898562,0.016251,[32 35] ; [43 49],[31.60377358 35.39622642] ; [43.39622642 48.60377358],0
n2,1,0.907226,0.013581,[10  5] ; [11  6],[9.84375 5.15625] ; [11.15625  5.84375],0
s3,1,0.946738,0.004463,[16 52] ; [21 70],[15.82389937 52.17610063] ; [21.17610063 69.82389937],0
r4,1,0.963531,0.002091,[61  8] ; [82 11],[60.90740741  8.09259259] ; [82.09259259 10.90740741],0
