Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000368,12.689163,[79 18] ; [86  2],[86.51351351 10.48648649] ; [78.48648649  9.51351351],1
v3,1,0.0015,10.078939,[16 77] ; [32 51],[25.36363636 67.63636364] ; [22.63636364 60.36363636],0
r1,1,0.001994,9.555401,[59 38] ; [71 16],[68.5326087 28.4673913] ; [61.4673913 25.5326087],0
d1,1,0.002797,8.9357,[36 61] ; [52 36],[46.14054054 50.85945946] ; [41.85945946 46.14054054],0
r2,1,0.005396,7.741854,[77 19] ; [81  5],[83.34065934 12.65934066] ; [74.65934066 11.34065934],0
a5,1,0.013734,6.072028,[50 47] ; [61 27],[58.2 38.8] ; [52.8 35.2],0
d5,1,0.021751,5.265622,[65 32] ; [72 16],[71.83243243 25.16756757] ; [65.16756757 22.83243243],0
d4,1,0.02683,4.901726,[71 26] ; [76 12],[77.07567568 19.92432432] ; [69.92432432 18.07567568],0
a3,1,0.034946,4.447819,[52 44] ; [61 27],[58.95652174 37.04347826] ; [54.04347826 33.95652174],0
v1,1,0.050714,3.81771,[26 69] ; [35 50],[32.19444444 62.80555556] ; [28.80555556 56.19444444],0
r4,1,0.088273,2.905596,[69 28] ; [72 16],[73.92972973 23.07027027] ; [67.07027027 20.92972973],0
s6,1,0.092047,2.838208,[41 55] ; [48 39],[46.68852459 49.31147541] ; [42.31147541 44.68852459],0
p11,1,0.107835,2.585673,[55 42] ; [60 28],[60.2972973 36.7027027] ; [54.7027027 33.2972973],0
d3,1,0.122781,2.381486,[59 38] ; [63 25],[63.96756757 33.03243243] ; [58.03243243 29.96756757],0
n6,1,0.123206,2.376091,[52 45] ; [57 31],[57.15135135 39.84864865] ; [51.84864865 36.15135135],0
a6,1,0.128205,2.314104,[51 46] ; [56 32],[56.1027027 40.8972973] ; [50.8972973 37.1027027],0
p12,1,0.140578,2.171618,[ 1 95] ; [ 4 83],[ 2.62295082 93.37704918] ; [ 2.37704918 84.62295082],0
s7,1,0.155899,2.013563,[19 69] ; [27 60],[23.13142857 64.86857143] ; [22.86857143 64.13142857],0
d2,1,0.203376,1.617965,[32 65] ; [37 51],[36.17837838 60.82162162] ; [32.82162162 55.17837838],0
b2,1,0.219824,1.505521,[12 45] ; [14 30],[14.67326733 42.32673267] ; [11.32673267 32.67326733],0
b3,1,0.219824,1.505521,[12 45] ; [14 30],[14.67326733 42.32673267] ; [11.32673267 32.67326733],0
b1,1,0.235829,1.405357,[39 58] ; [28 60],[35.12972973 61.87027027] ; [31.87027027 56.12972973],0
p1,1,0.291976,1.110489,[ 5 90] ; [ 2 86],[ 3.63387978 91.36612022] ; [ 3.36612022 84.63387978],0
u3,1,0.310962,1.026587,[25 19] ; [12 15],[22.92957746 21.07042254] ; [14.07042254 12.92957746],0
p9,1,0.359317,0.840278,[59 36] ; [59 27],[61.93370166 33.06629834] ; [56.06629834 29.93370166],0
p3,1,0.370392,0.802349,[30 67] ; [22 66],[27.26486486 69.73513514] ; [24.73513514 63.26486486],0
n2,1,0.384174,0.757304,[16 14] ; [15  8],[17.54716981 12.45283019] ; [13.45283019  9.54716981],0
s8,1,0.466623,0.529961,[23 74] ; [25 63],[25.16756757 71.83243243] ; [22.83243243 65.16756757],0
u1,1,0.466863,0.529391,[ 7 90] ; [ 9 79],[ 8.38918919 88.61081081] ; [ 7.61081081 80.38918919],0
a7,1,0.471602,0.51822,[67 30] ; [65 23],[69.21081081 27.78918919] ; [62.78918919 25.21081081],0
n3,1,0.514723,0.424454,[19 10] ; [17  6],[20.07692308  8.92307692] ; [15.92307692  7.07692308],0
v4,1,0.518393,0.41709,[81 14] ; [77 10],[82.47252747 12.52747253] ; [75.52747253 11.47252747],0
u2,1,0.521848,0.410239,[23 21] ; [12 15],[21.69014085 22.30985915] ; [13.30985915 13.69014085],0
p4,1,0.541042,0.373611,[35 62] ; [28 60],[33.03243243 63.96756757] ; [29.96756757 58.03243243],0
p10,1,0.57668,0.311633,[54 41] ; [53 34],[55.85164835 39.14835165] ; [51.14835165 35.85164835],0
s3,1,0.582634,0.301996,[42 53] ; [42 45],[43.84615385 51.15384615] ; [40.15384615 46.84615385],0
p8,1,0.589764,0.290714,[32 65] ; [32 55],[33.73913043 63.26086957] ; [30.26086957 56.73913043],0
b4,1,0.596938,0.279638,[61 36] ; [52 36],[59.24864865 37.75135135] ; [53.75135135 34.24864865],0
a1,1,0.605047,0.26745,[ 3 94] ; [ 4 84],[ 3.67027027 93.32972973] ; [ 3.32972973 84.67027027],0
p5,1,0.614875,0.253137,[ 3 93] ; [ 4 84],[ 3.65217391 92.34782609] ; [ 3.34782609 84.65217391],0
n1,1,0.660549,0.192857,[ 6 24] ; [ 6 18],[ 6.66666667 23.33333333] ; [ 5.33333333 18.66666667],0
b5,1,0.691295,0.157687,[59 38] ; [51 37],[57.67567568 39.32432432] ; [52.32432432 35.67567568],0
n4,1,0.719801,0.128684,[35 62] ; [34 54],[36.17837838 60.82162162] ; [32.82162162 55.17837838],0
s5,1,0.738931,0.111068,[22 73] ; [21 62],[22.9494382 72.0505618] ; [20.0505618 62.9494382],0
p7,1,0.758173,0.09479,[41 54] ; [36 52],[39.9726776 55.0273224] ; [37.0273224 50.9726776],0
a4,1,0.767697,0.087254,[30 67] ; [29 59],[30.93513514 66.06486486] ; [28.06486486 59.93513514],0
a2,1,0.817591,0.053197,[10 87] ; [10 78],[10.48648649 86.51351351] ; [ 9.51351351 78.48648649],0
a8,1,0.880332,0.022665,[ 6 83] ; [ 5 76],[ 5.75882353 83.24117647] ; [ 5.24117647 75.75882353],0
s2,1,0.883741,0.021383,[35 61] ; [33 55],[35.47826087 60.52173913] ; [32.52173913 55.47826087],0
s4,1,0.931258,0.007441,[17 80] ; [15 73],[16.77837838 80.22162162] ; [15.22162162 72.77837838],0
p2,1,0.944412,0.004862,[67 29] ; [61 27],[66.7826087 29.2173913] ; [61.2173913 26.7826087],0
