Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,48.74064,[115  23] ; [16 36],[95.14736842 42.85263158] ; [35.85263158 16.14736842],1
d5,1,3.8e-05,16.969976,[118  20] ; [30 22],[107.49473684  30.50526316] ; [40.50526316 11.49473684],1
d1,1,0.003463,8.545868,[80 59] ; [18 35],[70.94791667 68.05208333] ; [27.05208333 25.94791667],0
n6,1,0.004008,8.280282,[117  21] ; [35 18],[109.82198953  28.17801047] ; [42.17801047 10.82198953],0
s6,1,0.008161,6.997847,[95 43] ; [25 27],[87.15789474 50.84210526] ; [32.84210526 19.15789474],0
s7,1,0.014082,6.027784,[75 61] ; [17 32],[67.63243243 68.36756757] ; [24.36756757 24.63243243],0
p10,1,0.018886,5.512075,[113  25] ; [35 18],[106.93193717  31.06806283] ; [41.06806283 11.93193717],0
s8,1,0.021021,5.325041,[63 76] ; [14 38],[56.03664921 82.96335079] ; [20.96335079 31.03664921],0
v3,1,0.023476,5.132911,[53 82] ; [11 40],[46.4516129 88.5483871] ; [17.5483871 33.4516129],0
d3,1,0.025833,4.967168,[97 41] ; [27 24],[90.53968254 47.46031746] ; [33.46031746 17.53968254],0
a2,1,0.033946,4.497424,[45 94] ; [ 9 44],[39.09375 99.90625] ; [14.90625 38.09375],0
a5,1,0.042157,4.128881,[100  39] ; [30 23],[94.11458333 44.88541667] ; [35.88541667 17.11458333],0
v2,1,0.044556,4.035384,[83 52] ; [22 27],[77.03804348 57.96195652] ; [27.96195652 21.03804348],0
n1,1,0.050493,3.825,[13 21] ; [ 2 15],[10. 24.] ; [ 5. 12.],0
s4,1,0.053927,3.71497,[ 18 120] ; [13 40],[ 22.39790576 115.60209424] ; [ 8.60209424 44.39790576],0
s3,1,0.074071,3.190419,[88 49] ; [26 26],[82.63492063 54.36507937] ; [31.36507937 20.63492063],0
n3,1,0.075669,3.155544,[26  9] ; [17  1],[28.39622642  6.60377358] ; [14.60377358  3.39622642],0
a7,1,0.093686,2.809873,[98 41] ; [30 22],[93.15183246 45.84816754] ; [34.84816754 17.15183246],0
b1,1,0.097269,2.749762,[55 84] ; [28 25],[60.08854167 78.91145833] ; [22.91145833 30.08854167],0
p11,1,0.099084,2.72022,[101  38] ; [32 21],[96.28645833 42.71354167] ; [36.71354167 16.28645833],0
b3,1,0.099396,2.715206,[40 57] ; [ 8 24],[36.09302326 60.90697674] ; [11.90697674 20.09302326],0
b2,1,0.099396,2.715206,[40 57] ; [ 8 24],[36.09302326 60.90697674] ; [11.90697674 20.09302326],0
d4,1,0.105765,2.616383,[113  25] ; [37 15],[108.94736842  29.05263158] ; [41.05263158 10.94736842],0
a8,1,0.123938,2.366838,[24 98] ; [ 5 45],[ 20.56976744 101.43023256] ; [ 8.43023256 41.56976744],0
a6,1,0.129846,2.294341,[99 39] ; [32 21],[94.64921466 43.35078534] ; [36.35078534 16.64921466],0
p3,1,0.146857,2.1046,[66 73] ; [19 34],[61.53645833 77.46354167] ; [23.46354167 29.53645833],0
p4,1,0.162074,1.954765,[76 63] ; [23 30],[71.671875 67.328125] ; [27.328125 25.671875],0
s2,1,0.192432,1.698898,[77 61] ; [24 29],[72.97382199 65.02617801] ; [28.02617801 24.97382199],0
p6,1,0.220374,1.501933,[53 85] ; [15 37],[49.38947368 88.61052632] ; [18.61052632 33.38947368],0
s5,1,0.224197,1.477304,[44 93] ; [12 40],[40.59259259 96.40740741] ; [15.40740741 36.59259259],0
r3,1,0.251817,1.313192,[133   5] ; [49  4],[131.4973822   6.5026178] ; [50.5026178  2.4973822],0
v1,1,0.260757,1.264736,[69 65] ; [22 30],[65.55913978 68.44086022] ; [25.44086022 26.55913978],0
b5,1,0.297376,1.085924,[90 49] ; [30 23],[86.875 52.125] ; [33.125 19.875],0
p9,1,0.309065,1.034666,[114  25] ; [40 13],[111.48958333  27.51041667] ; [42.51041667 10.48958333],0
r1,1,0.338583,0.915789,[108  30] ; [38 15],[105.48691099  32.51308901] ; [40.51308901 12.48691099],0
a4,1,0.382403,0.762962,[67 71] ; [22 31],[64.30366492 73.69633508] ; [24.69633508 28.30366492],0
r4,1,0.389752,0.739716,[122  17] ; [44  9],[120.17708333  18.82291667] ; [45.82291667  7.17708333],0
s1,1,0.413326,0.669214,[  6 131] ; [ 1 52],[  5.04736842 131.95263158] ; [ 1.95263158 51.04736842],0
d2,1,0.413442,0.668882,[69 69] ; [23 30],[66.47120419 71.52879581] ; [25.52879581 27.47120419],0
u1,1,0.417024,0.658687,[ 31 108] ; [ 9 44],[ 28.95833333 110.04166667] ; [11.04166667 41.95833333],0
p5,1,0.459279,0.547651,[  9 128] ; [ 2 51],[  7.93157895 129.06842105] ; [ 3.06842105 49.93157895],0
b4,1,0.519873,0.414145,[78 61] ; [27 26],[76.015625 62.984375] ; [28.984375 24.015625],0
p1,1,0.522446,0.409063,[  5 134] ; [ 3 50],[  5.79166667 133.20833333] ; [ 2.20833333 50.79166667],0
r2,1,0.608577,0.262252,[126  10] ; [47  5],[125.14893617  10.85106383] ; [47.85106383  4.14893617],0
a1,1,0.693717,0.155091,[  6 133] ; [ 3 50],[  6.515625 132.484375] ; [ 2.484375 50.515625],0
u2,1,0.710735,0.137544,[22 13] ; [8 6],[21.42857143 13.57142857] ; [8.57142857 5.42857143],0
p2,1,0.718613,0.129825,[115  23] ; [43 10],[114.15706806  23.84293194] ; [43.84293194  9.15706806],0
u3,1,0.735596,0.114035,[21 17] ; [7 7],[20.46153846 17.53846154] ; [7.53846154 6.46153846],0
