Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,47.25891,[216 105] ; [ 63 115],[179.47695391 141.52304609] ; [99.52304609 78.47695391],1
p6,1,0.0,33.738645,[172 149] ; [ 46 128],[141.36969697 179.63030303] ; [76.63030303 97.36969697],1
p8,1,0.0,31.46296,[232  88] ; [83 93],[203.22580645 116.77419355] ; [111.77419355  64.22580645],1
a5,1,8e-06,19.983294,[256  65] ; [109  69],[234.7995992  86.2004008] ; [130.2004008  47.7995992],1
p2,1,1e-05,19.539111,[300  20] ; [144  34],[285.30120482  34.69879518] ; [158.69879518  19.30120482],1
d3,1,2.8e-05,17.534724,[245  76] ; [102  73],[224.57056452  96.42943548] ; [122.42943548  52.57056452],1
p10,1,0.000174,14.095709,[280  39] ; [132  45],[264.97580645  54.02419355] ; [147.02419355  29.97580645],1
d1,1,0.000189,13.935047,[205 116] ; [83 95],[185.26653307 135.73346693] ; [102.73346693  75.26653307],1
p9,1,0.001276,10.376455,[283  38] ; [135  40],[270.52016129  50.47983871] ; [147.47983871  27.52016129],0
p11,1,0.001341,10.284769,[271  50] ; [129  49],[257.31462926  63.68537074] ; [142.68537074  35.31462926],0
s7,1,0.003195,8.692341,[167 138] ; [ 70 102],[151.5408805 153.4591195] ; [85.4591195 86.5408805],0
v1,1,0.003756,8.398349,[188 129] ; [79 94],[172.73265306 144.26734694] ; [94.26734694 78.73265306],0
a2,1,0.005238,7.795228,[ 92 229] ; [ 31 147],[ 79.1242485 241.8757515] ; [ 43.8757515 134.1242485],0
d5,1,0.006116,7.515799,[272  48] ; [132  44],[260.64516129  59.35483871] ; [143.35483871  32.64516129],0
s6,1,0.007873,7.062213,[225  91] ; [104  71],[211.73930754 104.26069246] ; [117.26069246  57.73930754],0
u1,1,0.008699,6.883626,[ 68 253] ; [ 21 157],[ 57.25250501 263.74749499] ; [ 31.74749499 146.25250501],0
a4,1,0.009378,6.749291,[155 164] ; [ 65 113],[141.20724346 177.79275654] ; [78.79275654 99.20724346],0
n5,1,0.009449,6.735994,[248  71] ; [118  58],[235.86666667  83.13333333] ; [130.13333333  45.86666667],0
a6,1,0.019938,5.417324,[228  93] ; [107  69],[216.36820926 104.63179074] ; [118.63179074  57.36820926],0
n4,1,0.030583,4.676232,[252  68] ; [124  53],[242.09255533  77.90744467] ; [133.90744467  43.09255533],0
a7,1,0.030586,4.676047,[239  81] ; [116  61],[228.57142857  91.42857143] ; [126.42857143  50.57142857],0
s8,1,0.03151,4.624976,[155 165] ; [ 68 109],[143.58148893 176.41851107] ; [79.41851107 97.58148893],0
d2,1,0.031522,4.624289,[161 160] ; [ 71 106],[149.54216867 171.45783133] ; [82.45783133 94.54216867],0
s2,1,0.080815,3.048436,[173 146] ; [82 96],[163.67203219 155.32796781] ; [91.32796781 86.67203219],0
u3,1,0.086863,2.93157,[48 35] ; [26 34],[42.95104895 40.04895105] ; [31.04895105 28.95104895],0
s5,1,0.091293,2.851418,[114 202] ; [ 50 125],[105.54786151 210.45213849] ; [ 58.45213849 116.54786151],0
n6,1,0.097496,2.74604,[273  45] ; [141  35],[266.50202429  51.49797571] ; [147.49797571  28.50202429],0
d4,1,0.111569,2.531859,[266  54] ; [136  40],[259.35483871  60.64516129] ; [142.64516129  33.35483871],0
a3,1,0.113991,2.497994,[236  84] ; [118  58],[228.38709677  91.61290323] ; [125.61290323  50.38709677],0
r1,1,0.115325,2.479696,[265  54] ; [136  40],[258.42222222  60.57777778] ; [142.57777778  33.42222222],0
a8,1,0.123043,2.378153,[ 40 248] ; [ 32 133],[ 45.77483444 242.22516556] ; [ 26.22516556 138.77483444],0
s1,1,0.166369,1.915357,[  6 311] ; [  7 169],[  8.35902637 308.64097363] ; [  4.64097363 171.35902637],0
r4,1,0.175487,1.835432,[295  26] ; [157  21],[290.76553106  30.23446894] ; [161.23446894  16.76553106],0
s4,1,0.202143,1.626824,[ 63 254] ; [ 27 150],[ 57.75303644 259.24696356] ; [ 32.24696356 144.75303644],0
v3,1,0.243828,1.358322,[124 186] ; [ 61 115],[118.00411523 191.99588477] ; [ 66.99588477 109.00411523],0
