Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,70.599062,[50 92] ; [142  32],[86.27848101 55.72151899] ; [105.72151899  68.27848101],1
p4,1,0.0,30.047211,[58 84] ; [125  50],[81.97476341 60.02523659] ; [101.02523659  73.97476341],1
p3,1,1e-06,24.486775,[44 98] ; [103  72],[65.84858044 76.15141956] ; [81.15141956 93.84858044],1
p10,1,7e-06,20.201903,[100  42] ; [157  17],[115.48734177  26.51265823] ; [141.51265823  32.48734177],1
p6,1,8e-06,19.973185,[ 28 112] ; [76 97],[46.51757188 93.48242812] ; [ 57.48242812 115.51757188],1
p2,1,0.000371,12.674212,[104  37] ; [156  19],[116.01265823  24.98734177] ; [143.98734177  31.01265823],1
p9,1,0.002364,9.242978,[111  30] ; [159  16],[120.47468354  20.52531646] ; [149.52531646  25.47468354],0
a5,1,0.015679,5.838541,[93 49] ; [136  39],[102.58044164  39.41955836] ; [126.41955836  48.58044164],0
v4,1,0.019191,5.484032,[128  14] ; [169   6],[133.04100946   8.95899054] ; [163.95899054  11.04100946],0
v1,1,0.020381,5.378997,[62 77] ; [100  73],[72.17307692 66.82692308] ; [89.82692308 83.17307692],0
a7,1,0.025791,4.96996,[91 50] ; [133  42],[99.94936709 41.05063291] ; [124.05063291  50.94936709],0
d5,1,0.038034,4.303486,[104  38] ; [145  30],[111.53943218  30.46056782] ; [137.46056782  37.53943218],0
p5,1,0.049908,3.844556,[ 11 131] ; [ 26 149],[ 16.57413249 125.42586751] ; [ 20.42586751 154.57413249],0
r4,1,0.057238,3.615658,[119  23] ; [159  16],[124.52996845  17.47003155] ; [153.47003155  21.52996845],0
n5,1,0.06927,3.300231,[93 48] ; [131  43],[100.26666667  40.73333333] ; [123.73333333  50.26666667],0
n4,1,0.102933,2.659502,[98 44] ; [135  40],[104.37223975  37.62776025] ; [128.62776025  46.37223975],0
s6,1,0.103421,2.651973,[53 89] ; [79 91],[60.07692308 81.92307692] ; [71.92307692 98.07692308],0
b4,1,0.108223,2.579986,[89 53] ; [94 81],[81.97476341 60.02523659] ; [101.02523659  73.97476341],0
r1,1,0.108985,2.568879,[100  42] ; [137  38],[106.16403785  35.83596215] ; [130.83596215  44.16403785],0
a3,1,0.111457,2.533434,[99 43] ; [107  68],[92.27760252 49.72239748] ; [113.72239748  61.27760252],0
s5,1,0.14548,2.119015,[ 25 113] ; [ 43 129],[ 30.27096774 107.72903226] ; [ 37.72903226 134.27096774],0
b3,1,0.154326,2.028963,[39 51] ; [34 68],[34.21875 55.78125] ; [38.78125 63.21875],0
b2,1,0.154326,2.028963,[39 51] ; [34 68],[34.21875 55.78125] ; [38.78125 63.21875],0
s2,1,0.16992,1.883653,[ 13 127] ; [ 25 149],[ 16.94267516 123.05732484] ; [ 21.05732484 152.94267516],0
s8,1,0.185266,1.754865,[ 30 112] ; [ 48 126],[ 35.05063291 106.94936709] ; [ 42.94936709 131.05063291],0
v2,1,0.228496,1.4502,[72 65] ; [101  69],[77.2019544 59.7980456] ; [95.7980456 74.2019544],0
d1,1,0.24332,1.361253,[71 71] ; [99 76],[76.15141956 65.84858044] ; [93.84858044 81.15141956],0
r2,1,0.246295,1.344197,[123  18] ; [157  15],[126.1341853  14.8658147] ; [153.8658147  18.1341853],0
p1,1,0.24917,1.327949,[ 10 131] ; [ 19 156],[ 12.93987342 128.06012658] ; [ 16.06012658 158.93987342],0
s1,1,0.258501,1.276767,[  1 141] ; [  4 170],[  2.24683544 139.75316456] ; [  2.75316456 171.24683544],0
