Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000977,10.87006,[ 5 47] ; [7 8],[ 9.31343284 42.68656716] ; [ 2.68656716 12.31343284],1
v4,1,0.532447,0.38972,[30 22] ; [10  5],[31.04477612 20.95522388] ; [8.95522388 6.04477612],0
d3,1,0.533352,0.388001,[23 29] ; [8 7],[24.05970149 27.94029851] ; [6.94029851 8.05970149],0
u2,1,0.539667,0.376157,[ 7 17] ; [1 1],[ 7.38461538 16.61538462] ; [0.61538462 1.38461538],0
n3,1,0.611179,0.258462,[9 9] ; [6 4],[9.64285714 8.35714286] ; [5.35714286 4.64285714],0
a4,1,0.633835,0.226896,[17 34] ; [6 9],[17.77272727 33.22727273] ; [5.22727273 9.77272727],0
u3,1,0.634072,0.22658,[ 8 16] ; [1 1],[ 8.30769231 15.69230769] ; [0.69230769 1.30769231],0
n4,1,0.663864,0.188864,[31 21] ; [8 7],[30.26865672 21.73134328] ; [8.73134328 6.26865672],0
b5,1,0.663864,0.188864,[31 21] ; [8 7],[30.26865672 21.73134328] ; [8.73134328 6.26865672],0
d2,1,0.717074,0.131313,[24 26] ; [8 7],[24.61538462 25.38461538] ; [7.38461538 7.61538462],0
a7,1,0.719791,0.128693,[25 27] ; [8 7],[25.6119403 26.3880597] ; [7.3880597 7.6119403],0
s1,1,0.724574,0.124152,[ 5 47] ; [ 1 14],[ 4.65671642 47.34328358] ; [ 1.34328358 13.65671642],0
p7,1,0.737945,0.111941,[15 37] ; [ 5 10],[15.52238806 36.47761194] ; [ 4.47761194 10.52238806],0
p4,1,0.773899,0.082529,[12 40] ; [ 4 11],[12.41791045 39.58208955] ; [ 3.58208955 11.41791045],0
p8,1,0.774318,0.082215,[12 39] ; [ 3 12],[11.59090909 39.40909091] ; [ 3.40909091 11.59090909],0
a8,1,0.910895,0.012524,[ 3 48] ; [ 1 14],[ 3.09090909 47.90909091] ; [ 0.90909091 14.09090909],0
n6,1,0.956419,0.002986,[31 20] ; [9 6],[30.90909091 20.09090909] ; [9.09090909 5.90909091],0
