Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,121.137482,[208  91] ; [ 5 91],[161.23291139 137.76708861] ; [51.76708861 44.23291139],1
d4,1,0.0,59.802979,[264  34] ; [50 46],[237.49238579  60.50761421] ; [76.50761421 19.49238579],1
a5,1,0.0,35.859262,[226  73] ; [41 55],[202.10886076  96.89113924] ; [64.89113924 31.10886076],1
a4,1,0.0,35.630098,[148 150] ; [14 80],[123.15306122 174.84693878] ; [38.84693878 55.15306122],1
d3,1,0.0,30.492465,[222  77] ; [42 54],[199.83797468  99.16202532] ; [64.16202532 31.83797468],1
d2,1,0.0,27.086273,[158 138] ; [22 74],[135.91836735 160.08163265] ; [44.08163265 51.91836735],1
a3,1,3e-06,21.924998,[218  81] ; [44 50],[199.33333333  99.66666667] ; [62.66666667 31.33333333],1
a2,1,8.7e-05,15.397251,[ 74 225] ; [ 6 90],[ 60.55696203 238.44303797] ; [19.44303797 76.55696203],1
u1,1,0.000546,11.95114,[ 51 248] ; [ 3 93],[ 40.87594937 258.12405063] ; [13.12405063 82.87594937],1
a7,1,0.00316,8.712764,[221  77] ; [56 40],[209.50761421  88.49238579] ; [67.49238579 28.50761421],0
p1,1,0.004063,8.255545,[ 11 286] ; [11 85],[ 16.6259542 280.3740458] ; [ 5.3740458 90.6259542],0
r1,1,0.004507,8.067489,[237  60] ; [63 33],[226.71755725  70.28244275] ; [73.28244275 22.71755725],0
v2,1,0.00536,7.753815,[156 129] ; [35 57],[144.38992042 140.61007958] ; [46.61007958 45.38992042],0
r2,1,0.008894,6.843986,[277  16] ; [83 13],[271.15681234  21.84318766] ; [88.84318766  7.15681234],0
r4,1,0.01064,6.524482,[267  32] ; [76 20],[259.63797468  39.36202532] ; [83.36202532 12.63797468],0
r3,1,0.016717,5.725887,[284  14] ; [84 11],[279.043257  18.956743] ; [88.956743  6.043257],0
a6,1,0.02036,5.380777,[201  98] ; [52 44],[191.51139241 107.48860759] ; [61.48860759 34.51139241],0
n4,1,0.024933,5.028545,[229  69] ; [62 33],[220.65648855  77.34351145] ; [70.34351145 24.65648855],0
s1,1,0.030146,4.700924,[  6 289] ; [ 6 86],[  9.14728682 285.85271318] ; [ 2.85271318 89.14728682],0
p5,1,0.039825,4.225316,[ 12 286] ; [ 9 86],[ 15.92366412 282.07633588] ; [ 5.07633588 89.92366412],0
p2,1,0.048082,3.907103,[237  61] ; [67 29],[229.92893401  68.07106599] ; [74.07106599 21.92893401],0
b1,1,0.094961,2.788202,[ 88 211] ; [37 59],[ 94.62025316 204.37974684] ; [30.37974684 65.62025316],0
s6,1,0.096821,2.757146,[190 103] ; [52 42],[183.21963824 109.78036176] ; [58.78036176 35.21963824],0
s2,1,0.110938,2.540808,[143 154] ; [36 57],[136.31538462 160.68461538] ; [42.68461538 50.31538462],0
s8,1,0.118281,2.439943,[116 181] ; [29 67],[109.58015267 187.41984733] ; [35.41984733 60.58015267],0
p7,1,0.144634,2.127947,[147 140] ; [40 54],[140.86351706 146.13648294] ; [46.13648294 47.86351706],0
p4,1,0.145039,2.123669,[116 180] ; [29 65],[110.05128205 185.94871795] ; [34.94871795 59.05128205],0
p10,1,0.148101,2.091701,[228  67] ; [65 28],[222.77061856  72.22938144] ; [70.22938144 22.77061856],0
s7,1,0.182789,1.774803,[124 167] ; [32 60],[118.52741514 172.47258486] ; [37.47258486 54.52741514],0
p9,1,0.196786,1.666071,[234  56] ; [70 24],[229.58333333  60.41666667] ; [74.41666667 19.58333333],0
u2,1,0.260178,1.267809,[41 39] ; [21 30],[37.86259542 42.13740458] ; [24.13740458 26.86259542],0
n3,1,0.278566,1.174071,[63 25] ; [17 11],[60.68965517 27.31034483] ; [19.31034483  8.68965517],0
v3,1,0.316971,1.001405,[101 187] ; [28 67],[ 97.00261097 190.99738903] ; [31.99738903 63.00261097],0
u3,1,0.329323,0.951557,[42 39] ; [22 29],[39.27272727 41.72727273] ; [24.72727273 26.27272727],0
n2,1,0.413964,0.667387,[63 25] ; [23  6],[64.68376068 23.31623932] ; [21.31623932  7.68376068],0
s5,1,0.427242,0.63031,[ 87 202] ; [24 69],[ 83.97643979 205.02356021] ; [27.02356021 65.97643979],0
p6,1,0.434779,0.610023,[ 77 218] ; [21 74],[ 74.12820513 220.87179487] ; [23.87179487 71.12820513],0
n5,1,0.444937,0.583518,[222  76] ; [67 28],[219.13994911  78.86005089] ; [69.86005089 25.13994911],0
a1,1,0.531058,0.392366,[ 10 289] ; [ 2 94],[  9.0835443 289.9164557] ; [ 2.9164557 93.0835443],0
u4,1,0.532951,0.388763,[  6 293] ; [ 1 95],[  5.29873418 293.70126582] ; [ 1.70126582 94.29873418],0
b5,1,0.58114,0.304396,[190 109] ; [58 38],[187.72658228 111.27341772] ; [60.27341772 35.72658228],0
p11,1,0.599841,0.275235,[229  70] ; [71 25],[227.08860759  71.91139241] ; [72.91139241 23.08860759],0
b4,1,0.613454,0.255176,[180 119] ; [55 41],[177.88607595 121.11392405] ; [57.11392405 38.88607595],0
s3,1,0.640641,0.217905,[152 142] ; [45 47],[150.04663212 143.95336788] ; [46.95336788 45.04663212],0
v4,1,0.667464,0.184583,[279  18] ; [89  7],[278.10687023  18.89312977] ; [89.89312977  6.10687023],0
n1,1,0.68406,0.165592,[32 56] ; [ 9 19],[31.10344828 56.89655172] ; [ 9.89655172 18.10344828],0
p12,1,0.764031,0.090115,[ 15 284] ; [ 4 90],[ 14.45547074 284.54452926] ; [ 4.54452926 89.45547074],0
a8,1,0.775523,0.081315,[ 40 232] ; [12 77],[ 39.1800554 232.8199446] ; [12.8199446 76.1800554],0
s4,1,0.781594,0.076864,[ 49 245] ; [17 78],[ 49.88174807 244.11825193] ; [16.11825193 78.88174807],0
p8,1,0.888762,0.019564,[113 179] ; [36 59],[112.42377261 179.57622739] ; [36.57622739 58.42377261],0
b3,1,0.954792,0.003214,[ 60 109] ; [20 37],[ 59.82300885 109.17699115] ; [20.17699115 36.82300885],0
b2,1,0.954792,0.003214,[ 60 109] ; [20 37],[ 59.82300885 109.17699115] ; [20.17699115 36.82300885],0
v1,1,0.969354,0.001476,[134 161] ; [42 50],[134.16020672 160.83979328] ; [41.83979328 50.16020672],0
