Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,36.94948,[288  26] ; [7 9],[280.6969697  33.3030303] ; [14.3030303  1.6969697],1
r4,1,0.0,27.147046,[282  35] ; [7 9],[275.11411411  41.88588589] ; [13.88588589  2.11411411],1
r3,1,0.000951,10.920713,[299  17] ; [11  4],[295.95166163  20.04833837] ; [14.04833837  0.95166163],1
d1,1,0.005098,7.84445,[173 144] ; [ 3 13],[167.54354354 149.45645646] ; [8.45645646 7.54354354],0
a6,1,0.005673,7.651493,[223  94] ; [ 6 10],[217.996997  99.003003] ; [11.003003  4.996997],0
p9,1,0.012678,6.213463,[268  45] ; [10  6],[264.48024316  48.51975684] ; [13.51975684  2.48024316],0
p11,1,0.013854,6.056618,[258  59] ; [9 7],[254.17117117  62.82882883] ; [12.82882883  3.17117117],0
n6,1,0.014346,5.995086,[267  50] ; [9 6],[263.53012048  53.46987952] ; [12.46987952  2.53012048],0
v3,1,0.017039,5.692356,[108 199] ; [ 1 15],[103.6006192 203.3993808] ; [ 5.3993808 10.6006192],0
b1,1,0.025737,4.973582,[111 206] ; [10  6],[115.18618619 201.81381381] ; [ 5.81381381 10.18618619],0
p8,1,0.04941,3.861372,[174 135] ; [ 5 11],[170.18769231 138.81230769] ; [8.81230769 7.18769231],0
s1,1,0.059042,3.564101,[  3 311] ; [ 1 15],[  3.80606061 310.19393939] ; [ 0.19393939 15.80606061],0
p10,1,0.060403,3.526294,[256  58] ; [10  6],[253.1030303  60.8969697] ; [12.8969697  3.1030303],0
p7,1,0.071575,3.246523,[206 107] ; [7 9],[202.64133739 110.35866261] ; [10.35866261  5.64133739],0
n2,1,0.076504,3.13764,[53 24] ; [2 4],[51.02409639 25.97590361] ; [3.97590361 2.02409639],0
a7,1,0.103738,2.647109,[235  80] ; [9 7],[232.20543807  82.79456193] ; [11.79456193  4.20543807],0
d3,1,0.107317,2.593286,[218  97] ; [8 8],[215.0755287  99.9244713] ; [10.9244713  5.0755287],0
v2,1,0.126294,2.337478,[176 133] ; [ 6 10],[173.04 135.96] ; [8.96 7.04],0
p6,1,0.151645,2.055621,[113 198] ; [ 3 13],[110.32415902 200.67584098] ; [ 5.67584098 10.32415902],0
d2,1,0.154033,2.031849,[136 180] ; [ 4 12],[133.25301205 182.74698795] ; [6.74698795 9.25301205],0
d5,1,0.160284,1.971546,[261  55] ; [11  5],[258.89156627  57.10843373] ; [13.10843373  2.89156627],0
p3,1,0.160698,1.967648,[156 161] ; [ 5 11],[153.26426426 163.73573574] ; [7.73573574 8.26426426],0
a2,1,0.162852,1.94754,[ 65 252] ; [ 1 15],[ 62.82882883 254.17117117] ; [ 3.17117117 12.82882883],0
r1,1,0.164579,1.931645,[245  71] ; [10  6],[242.71084337  73.28915663] ; [12.28915663  3.71084337],0
u2,1,0.169355,1.888643,[57 46] ; [2 5],[55.24545455 47.75454545] ; [3.75454545 3.24545455],0
s8,1,0.222655,1.487175,[ 82 232] ; [ 2 14],[ 79.92727273 234.07272727] ; [ 4.07272727 11.92727273],0
s4,1,0.233908,1.416939,[ 30 283] ; [ 3 13],[ 31.39513678 281.60486322] ; [ 1.60486322 14.39513678],0
d4,1,0.306883,1.044045,[251  65] ; [11  5],[249.37349398  66.62650602] ; [12.62650602  3.37349398],0
n4,1,0.318253,0.996114,[234  83] ; [10  6],[232.27627628  84.72372372] ; [11.72372372  4.27627628],0
a4,1,0.339697,0.911574,[137 179] ; [ 5 11],[135.15662651 180.84337349] ; [6.84337349 9.15662651],0
u1,1,0.340606,0.90815,[ 47 270] ; [ 1 15],[ 45.69369369 271.30630631] ; [ 2.30630631 13.69369369],0
a3,1,0.355043,0.855349,[213 103] ; [9 7],[211.30120482 104.69879518] ; [10.69879518  5.30120482],0
n5,1,0.430094,0.62257,[225  89] ; [10  6],[223.60606061  90.39393939] ; [11.39393939  4.60606061],0
a1,1,0.435409,0.608352,[  9 308] ; [ 1 15],[  9.51951952 307.48048048] ; [ 0.48048048 15.51951952],0
p4,1,0.444913,0.583579,[189 128] ; [8 8],[187.53453453 129.46546547] ; [9.46546547 6.53453453],0
b5,1,0.562771,0.33493,[201 116] ; [9 7],[199.90990991 117.09009009] ; [10.09009009  5.90990991],0
b3,1,0.576278,0.312291,[ 64 116] ; [3 8],[ 63.14136126 116.85863874] ; [3.85863874 7.14136126],0
b2,1,0.576278,0.312291,[ 64 116] ; [3 8],[ 63.14136126 116.85863874] ; [3.85863874 7.14136126],0
s7,1,0.683883,0.165788,[ 89 210] ; [ 4 12],[ 88.27619048 210.72380952] ; [ 4.72380952 11.27619048],0
s5,1,0.703705,0.144646,[ 71 240] ; [ 3 13],[ 70.37920489 240.62079511] ; [ 3.62079511 12.37920489],0
