Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,127.387127,[280  53] ; [117 172],[212.54180064 120.45819936] ; [184.45819936 104.54180064],1
p8,1,0.0,54.091582,[225 104] ; [110 174],[179.79608483 149.20391517] ; [155.20391517 128.79608483],1
p7,1,0.0,44.701353,[253  77] ; [142 138],[213.68852459 116.31147541] ; [181.31147541  98.68852459],1
p6,1,0.0,29.671053,[165 165] ; [ 81 204],[132. 198.] ; [114. 171.],1
p5,1,0.0,29.609464,[ 73 257] ; [ 19 271],[ 48.96774194 281.03225806] ; [ 43.03225806 246.96774194],1
p10,1,0.0,26.791187,[302  30] ; [217  70],[278.36510501  53.63489499] ; [240.63489499  46.36510501],1
p9,1,1e-06,23.35987,[305  26] ; [223  61],[284.17560976  46.82439024] ; [243.82439024  40.17560976],1
n6,1,3e-06,21.835702,[318  14] ; [247  44],[301.09149278  30.90850722] ; [263.90850722  27.09149278],1
r4,1,6e-06,20.650544,[314  19] ; [242  50],[296.2368  36.7632] ; [259.7632  32.2368],1
s7,1,4.5e-05,16.632072,[191 121] ; [125 156],[166.25969646 145.74030354] ; [149.74030354 131.25969646],1
p2,1,4.8e-05,16.533476,[295  37] ; [223  68],[276.04494382  55.95505618] ; [241.95505618  49.04494382],1
v1,1,7.9e-05,15.590451,[210 114] ; [139 145],[185.98026316 138.01973684] ; [163.01973684 120.98026316],1
v3,1,0.00016,14.246363,[165 157] ; [101 180],[142.04311774 179.95688226] ; [123.95688226 157.04311774],1
s5,1,0.000169,14.148015,[136 182] ; [ 79 203],[113.95 204.05] ; [101.05 180.95],1
u1,1,0.000188,13.951992,[ 87 246] ; [ 41 251],[ 68.1984 264.8016] ; [ 59.8016 232.1984],1
s8,1,0.000202,13.811223,[178 151] ; [114 177],[154.9483871 174.0516129] ; [137.0516129 153.9483871],1
v2,1,0.000345,12.809113,[205 119] ; [134 141],[183.36560935 140.63439065] ; [155.63439065 119.36560935],1
p11,1,0.000601,11.772755,[284  49] ; [217  75],[266.9328  66.0672] ; [234.0672  57.9328],1
r3,1,0.00109,10.667671,[317  13] ; [259  31],[306.58064516  23.41935484] ; [269.41935484  20.58064516],0
v4,1,0.001474,10.110328,[319  12] ; [262  29],[309.18167203  21.81832797] ; [271.81832797  19.18167203],0
