Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,77.584385,[ 30 147] ; [99 55],[ 68.98187311 108.01812689] ; [60.01812689 93.98187311],1
s2,1,0.0,69.354119,[ 46 128] ; [111  42],[83.5412844 90.4587156] ; [73.4587156 79.5412844],1
s6,1,0.0,42.169488,[83 94] ; [124  28],[111.36474164  65.63525836] ; [95.63525836 56.36474164],1
s3,1,0.0,38.421393,[ 67 106] ; [111  41],[94.75076923 78.24923077] ; [83.24923077 68.75076923],1
u1,1,5e-06,21.012284,[ 20 157] ; [ 49 105],[ 36.89728097 140.10271903] ; [ 32.10271903 121.89728097],1
p6,1,8e-06,19.933971,[ 25 148] ; [55 99],[ 42.32415902 130.67584098] ; [ 37.67584098 116.32415902],1
s5,1,1.4e-05,18.895732,[ 29 140] ; [57 89],[ 46.13968254 122.86031746] ; [ 39.86031746 106.13968254],1
p9,1,5.6e-05,16.237342,[117  57] ; [132  21],[132.49541284  41.50458716] ; [116.50458716  36.49541284],1
a5,1,0.000128,14.664558,[114  63] ; [128  26],[129.40785498  47.59214502] ; [112.59214502  41.40785498],1
s1,1,0.000429,12.401627,[  1 171] ; [ 13 139],[  7.43209877 164.56790123] ; [  6.56790123 145.43209877],1
v4,1,0.00061,11.746023,[146  31] ; [144   8],[156.01823708  20.98176292] ; [133.98176292  18.01823708],1
d2,1,0.000684,11.5316,[76 97] ; [96 57],[91.27607362 81.72392638] ; [80.72392638 72.27607362],1
p4,1,0.000922,10.977131,[ 64 112] ; [84 70],[78.93333333 97.06666667] ; [69.06666667 84.93333333],1
a3,1,0.001157,10.558311,[112  64] ; [123  31],[125.33333333  50.66666667] ; [109.66666667  44.33333333],0
p10,1,0.001663,9.888241,[113  61] ; [124  30],[125.72560976  48.27439024] ; [111.27439024  42.72560976],0
a2,1,0.001719,9.8282,[ 34 143] ; [ 53 101],[ 46.52265861 130.47734139] ; [ 40.47734139 113.52265861],0
d1,1,0.001995,9.554573,[85 92] ; [100  54],[98.92749245 78.07250755] ; [86.07250755 67.92749245],0
r3,1,0.002013,9.537199,[149  26] ; [146   7],[157.39329268  17.60670732] ; [137.60670732  15.39329268],0
v3,1,0.003436,8.559977,[ 48 121] ; [65 82],[ 60.4335443 108.5664557] ; [52.5664557 94.4335443],0
n6,1,0.003763,8.394678,[134  43] ; [134  18],[144.18237082  32.81762918] ; [123.81762918  28.18237082],0
r1,1,0.004017,8.276254,[121  55] ; [127  27],[132.26666667  43.73333333] ; [115.73333333  38.26666667],0
p7,1,0.006842,7.313946,[ 61 114] ; [75 76],[ 73.00613497 101.99386503] ; [62.99386503 88.00613497],0
d4,1,0.007462,7.158156,[131  45] ; [132  21],[140.69300912  35.30699088] ; [122.30699088  30.69300912],0
v2,1,0.010848,6.490026,[73 91] ; [90 63],[84.32807571 79.67192429] ; [78.67192429 74.32807571],0
b5,1,0.021297,5.302314,[105  72] ; [110  44],[114.96978852  62.03021148] ; [100.03021148  53.96978852],0
d3,1,0.022156,5.233494,[106  71] ; [110  43],[115.85454545  61.14545455] ; [100.14545455  52.85454545],0
r2,1,0.027677,4.848091,[155  20] ; [143   7],[160.46153846  14.53846154] ; [137.53846154  12.46153846],0
d5,1,0.032178,4.588968,[135  42] ; [131  22],[142.67272727  34.32727273] ; [123.32727273  29.67272727],0
b4,1,0.040356,4.202845,[115  62] ; [83 71],[105.87915408  71.12084592] ; [92.12084592 61.87915408],0
a4,1,0.041298,4.163752,[78 97] ; [86 68],[87.23404255 87.76595745] ; [76.76595745 77.23404255],0
p3,1,0.050711,3.817809,[ 56 120] ; [65 89],[ 64.53333333 111.46666667] ; [56.46666667 97.53333333],0
u3,1,0.068171,3.326527,[29 36] ; [20 11],[33.17708333 31.82291667] ; [15.82291667 15.17708333],0
r4,1,0.082771,3.009625,[140  37] ; [133  21],[145.98489426  31.01510574] ; [127.01510574  26.98489426],0
s4,1,0.153543,2.036691,[ 20 154] ; [ 26 127],[ 24.47706422 149.52293578] ; [ 21.52293578 131.47706422],0
p2,1,0.155971,2.012859,[117  58] ; [114  40],[122.87234043  52.12765957] ; [108.12765957  45.87234043],0
v1,1,0.198771,1.651379,[72 99] ; [72 74],[77.67823344 93.32176656] ; [66.32176656 79.67823344],0
p1,1,0.210421,1.568526,[ 14 163] ; [  7 147],[ 11.22960725 165.77039275] ; [  9.77039275 144.22960725],0
p12,1,0.212639,1.553364,[  8 169] ; [ 12 142],[ 10.69486405 166.30513595] ; [  9.30513595 144.69486405],0
n5,1,0.214132,1.543266,[139  37] ; [129  24],[143.36778116  32.63221884] ; [124.63221884  28.36778116],0
u4,1,0.318191,0.996367,[  2 175] ; [  4 150],[  3.20845921 173.79154079] ; [  2.79154079 151.20845921],0
n3,1,0.525841,0.402423,[33 14] ; [32 10],[34.3258427 12.6741573] ; [30.6741573 11.3258427],0
n1,1,0.54015,0.375262,[20 26] ; [21 21],[21.43181818 24.56818182] ; [19.56818182 22.43181818],0
p11,1,0.578034,0.309424,[125  52] ; [113  41],[127.26888218  49.73111782] ; [110.73111782  43.26888218],0
a8,1,0.596113,0.280898,[ 22 141] ; [ 21 113],[ 23.5993266 139.4006734] ; [ 19.4006734 114.5993266],0
a7,1,0.626138,0.237334,[121  55] ; [102  52],[118.93333333  57.06666667] ; [104.06666667  49.93333333],0
u2,1,0.698383,0.150159,[33 30] ; [17 13],[33.87096774 29.12903226] ; [16.12903226 13.87096774],0
p5,1,0.726917,0.121961,[  9 167] ; [  9 141],[  9.71779141 166.28220859] ; [  8.28220859 141.71779141],0
b1,1,0.750334,0.101251,[ 72 105] ; [60 94],[ 70.58610272 106.41389728] ; [61.41389728 92.58610272],0
b2,1,0.827067,0.047727,[42 60] ; [52 70],[42.80357143 59.19642857] ; [51.19642857 70.80357143],0
b3,1,0.827067,0.047727,[42 60] ; [52 70],[42.80357143 59.19642857] ; [51.19642857 70.80357143],0
a1,1,0.917329,0.010774,[ 11 166] ; [ 10 144],[ 11.22960725 165.77039275] ; [  9.77039275 144.22960725],0
a6,1,0.939889,0.005687,[121  56] ; [104  49],[120.68181818  56.31818182] ; [104.31818182  48.68181818],0
n2,1,0.950439,0.003863,[34 14] ; [30 12],[34.13333333 13.86666667] ; [29.86666667 12.13333333],0
