Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,29.133788,[ 9 25] ; [36  5],[20.4 13.6] ; [24.6 16.4],1
s7,1,0.000186,13.970023,[ 7 27] ; [25 14],[14.90410959 19.09589041] ; [17.09589041 21.90410959],1
s8,1,0.00094,10.941192,[ 5 29] ; [21 20],[11.78666667 22.21333333] ; [14.21333333 26.78666667],1
s6,1,0.002138,9.427072,[18 16] ; [35  6],[24.02666667  9.97333333] ; [28.97333333 12.02666667],0
u1,1,0.004966,7.891602,[ 1 33] ; [11 30],[ 5.44 28.56] ; [ 6.56 34.44],0
a2,1,0.017047,5.691532,[ 2 32] ; [11 30],[ 5.89333333 28.10666667] ; [ 7.10666667 33.89333333],0
r1,1,0.021418,5.292435,[19 15] ; [33  8],[23.57333333 10.42666667] ; [28.42666667 12.57333333],0
a4,1,0.032991,4.54627,[ 7 27] ; [18 23],[11.33333333 22.66666667] ; [13.66666667 27.33333333],0
a6,1,0.040021,4.216996,[18 16] ; [31 10],[22.21333333 11.78666667] ; [26.78666667 14.21333333],0
p6,1,0.046417,3.966383,[ 5 29] ; [14 26],[ 8.72972973 25.27027027] ; [10.27027027 29.72972973],0
v4,1,0.066953,3.356178,[27  6] ; [39  2],[29.43243243  3.56756757] ; [36.56756757  4.43243243],0
r4,1,0.122969,2.379087,[23 11] ; [34  7],[25.84  8.16] ; [31.16  9.84],0
d1,1,0.12322,2.37591,[13 21] ; [23 18],[16.32 17.68] ; [19.68 21.32],0
d5,1,0.137778,2.202597,[23 11] ; [33  7],[25.72972973  8.27027027] ; [30.27027027  9.72972973],0
p9,1,0.139842,2.179695,[22 12] ; [32  8],[24.81081081  9.18918919] ; [29.18918919 10.81081081],0
b3,1,0.239084,1.385984,[ 5 15] ; [ 2 17],[ 3.58974359 16.41025641] ; [ 3.41025641 15.58974359],0
b2,1,0.239084,1.385984,[ 5 15] ; [ 2 17],[ 3.58974359 16.41025641] ; [ 3.41025641 15.58974359],0
n2,1,0.244999,1.351596,[9 4] ; [4 5],[7.68181818 5.31818182] ; [5.31818182 3.68181818],0
n4,1,0.255818,1.291248,[18 16] ; [27 14],[20.4 13.6] ; [24.6 16.4],0
d2,1,0.279055,1.171688,[10 24] ; [17 24],[12.24 21.76] ; [14.76 26.24],0
r2,1,0.291948,1.110615,[27  6] ; [37  4],[28.54054054  4.45945946] ; [35.45945946  5.54054054],0
b4,1,0.301579,1.067201,[19 15] ; [18 23],[16.77333333 17.22666667] ; [20.22666667 20.77333333],0
