Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,79.561533,[ 25 134] ; [90 45],[62.19387755 96.80612245] ; [52.80612245 82.19387755],1
s2,1,0.0,62.515594,[ 39 118] ; [96 39],[72.58561644 84.41438356] ; [62.41438356 72.58561644],1
s3,1,0.0,48.453524,[58 99] ; [104  30],[87.40206186 69.59793814] ; [74.59793814 59.40206186],1
s6,1,0.0,40.451822,[72 83] ; [110  23],[97.95138889 57.04861111] ; [84.04861111 48.95138889],1
p4,1,3e-06,22.033471,[68 90] ; [95 40],[87.89761092 70.10238908] ; [75.10238908 59.89761092],1
p3,1,8.6e-05,15.421607,[ 49 109] ; [72 62],[65.47260274 92.52739726] ; [55.52739726 78.47260274],1
p10,1,0.000273,13.247853,[103  54] ; [113  21],[116.53608247  40.46391753] ; [99.46391753 34.53608247],1
p5,1,0.00043,12.396391,[ 11 146] ; [ 28 104],[ 21.18685121 135.81314879] ; [ 17.81314879 114.18685121],1
v4,1,0.000692,11.511467,[134  25] ; [130   5],[142.7755102  16.2244898] ; [121.2244898  13.7755102],1
p9,1,0.000733,11.403056,[111  45] ; [118  17],[122.7628866  33.2371134] ; [106.2371134  28.7628866],1
n6,1,0.000907,11.008186,[126  32] ; [125   9],[135.81506849  22.18493151] ; [115.18493151  18.81506849],1
p6,1,0.001037,10.759853,[ 40 117] ; [59 76],[ 53.22945205 103.77054795] ; [45.77054795 89.22945205],0
s5,1,0.001102,10.648441,[ 34 121] ; [52 79],[ 46.60839161 108.39160839] ; [39.39160839 91.60839161],0
r1,1,0.001646,9.907087,[101  57] ; [108  26],[113.0890411  44.9109589] ; [95.9109589 38.0890411],0
a3,1,0.002003,9.546552,[94 63] ; [103  31],[106.28522337  50.71477663] ; [90.71477663 43.28522337],0
u1,1,0.004238,8.178769,[ 16 143] ; [ 30 105],[ 24.87755102 134.12244898] ; [ 21.12244898 113.87755102],0
a6,1,0.0052,7.808662,[115  44] ; [76 58],[103.64846416  55.35153584] ; [87.35153584 46.64846416],0
n4,1,0.006017,7.545236,[128  31] ; [123  11],[136.20819113  22.79180887] ; [114.79180887  19.20819113],0
d1,1,0.00869,6.88544,[71 88] ; [81 54],[82.20408163 76.79591837] ; [69.79591837 65.20408163],0
s4,1,0.012341,6.261171,[ 23 131] ; [36 98],[ 31.54861111 122.45138889] ; [ 27.45138889 106.54861111],0
d3,1,0.013023,6.166036,[86 72] ; [92 42],[96.31506849 61.68493151] ; [81.68493151 52.31506849],0
p2,1,0.014812,5.938677,[114  43] ; [114  21],[122.5890411  34.4109589] ; [105.4109589  29.5890411],0
p12,1,0.016241,5.776566,[  4 154] ; [ 12 122],[  8.65753425 149.34246575] ; [  7.34246575 126.65753425],0
a4,1,0.016269,5.773576,[59 97] ; [70 65],[69.15463918 86.84536082] ; [59.84536082 75.15463918],0
s1,1,0.016716,5.725963,[  4 152] ; [ 12 121],[  8.6366782 147.3633218] ; [  7.3633218 125.6366782],0
p7,1,0.026019,4.954757,[77 80] ; [82 50],[86.37716263 70.62283737] ; [72.62283737 59.37716263],0
p8,1,0.03057,4.676938,[65 92] ; [73 62],[74.19863014 82.80136986] ; [63.80136986 71.19863014],0
v3,1,0.03334,4.528221,[ 23 135] ; [32 99],[ 30.06920415 127.93079585] ; [ 24.93079585 106.06920415],0
r3,1,0.039439,4.241877,[131  27] ; [123  12],[136.96928328  21.03071672] ; [117.03071672  17.96928328],0
u3,1,0.072028,3.236189,[28 37] ; [20 12],[32.16494845 32.83505155] ; [15.83505155 16.16494845],0
a2,1,0.082689,3.011236,[ 29 130] ; [36 99],[ 35.15306122 123.84693878] ; [ 29.84693878 105.15306122],0
r2,1,0.086127,2.945304,[141  17] ; [127   7],[145.01369863  12.98630137] ; [122.98630137  11.01369863],0
n1,1,0.09623,2.766946,[18 26] ; [22 15],[21.72839506 22.27160494] ; [18.27160494 18.72839506],0
d4,1,0.105396,2.621938,[111  48] ; [104  29],[117.07191781  41.92808219] ; [97.92808219 35.07191781],0
u4,1,0.122963,2.379162,[  1 158] ; [  4 131],[  2.70408163 156.29591837] ; [  2.29591837 132.70408163],0
n2,1,0.130123,2.291034,[29 17] ; [29  8],[32.14457831 13.85542169] ; [25.85542169 11.14457831],0
a5,1,0.143007,2.145298,[104  55] ; [99 36],[109.78571429  49.21428571] ; [93.21428571 41.78571429],0
r4,1,0.147192,2.101114,[125  34] ; [115  20],[129.79591837  29.20408163] ; [110.20408163  24.79591837],0
b4,1,0.158099,1.992318,[92 67] ; [67 68],[85.98979592 73.01020408] ; [73.01020408 61.98979592],0
u2,1,0.221846,1.492387,[28 37] ; [18 14],[30.82474227 34.17525773] ; [15.17525773 16.82474227],0
a7,1,0.224566,1.474955,[104  55] ; [79 56],[98.96938776 60.03061224] ; [84.03061224 50.96938776],0
p11,1,0.271943,1.206919,[111  48] ; [102  33],[115.19387755  43.80612245] ; [97.80612245 37.19387755],0
b5,1,0.298861,1.079269,[99 60] ; [76 59],[94.64285714 64.35714286] ; [80.35714286 54.64285714],0
d5,1,0.316809,1.002075,[115  44] ; [103  30],[118.70547945  40.29452055] ; [99.29452055 33.70547945],0
d2,1,0.426344,0.632763,[70 87] ; [66 68],[73.37457045 83.62542955] ; [62.62542955 71.37457045],0
b2,1,0.435783,0.607362,[34 60] ; [38 53],[36.58378378 57.41621622] ; [35.41621622 55.58378378],0
b3,1,0.435783,0.607362,[34 60] ; [38 53],[36.58378378 57.41621622] ; [35.41621622 55.58378378],0
b1,1,0.491069,0.474182,[69 90] ; [64 71],[71.92857143 87.07142857] ; [61.07142857 73.92857143],0
p1,1,0.513018,0.427907,[ 15 143] ; [ 16 119],[ 16.71672355 141.28327645] ; [ 14.28327645 120.71672355],0
a8,1,0.566612,0.328384,[ 23 127] ; [ 16 108],[ 21.35036496 128.64963504] ; [ 17.64963504 106.35036496],0
n3,1,0.58282,0.301697,[27 16] ; [21 16],[25.8 17.2] ; [22.2 14.8],0
