Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,94.46152,[33 43] ; [300  30],[62.33497537 13.66502463] ; [270.66502463  59.33497537],1
n6,1,0.0,57.979674,[44 31] ; [303  25],[64.57816377 10.42183623] ; [282.42183623  45.57816377],1
p10,1,0.0,35.669651,[46 28] ; [292  33],[62.68671679 11.31328321] ; [275.31328321  49.68671679],1
p4,1,3e-06,21.644731,[32 43] ; [232  95],[49.25373134 25.74626866] ; [214.74626866 112.25373134],1
p7,1,2e-05,18.162419,[36 38] ; [234  82],[51.23076923 22.76923077] ; [218.76923077  97.23076923],1
p9,1,3e-05,17.41606,[54 20] ; [295  30],[64.72681704  9.27318296] ; [284.27318296  40.72681704],1
p5,1,0.001646,9.907996,[ 2 72] ; [ 55 271],[10.545 63.455] ; [ 46.455 279.545],0
p3,1,0.002299,9.294203,[29 46] ; [190 137],[40.85820896 34.14179104] ; [178.14179104 148.85820896],0
p2,1,0.002925,8.85392,[57 18] ; [291  36],[64.92537313 10.07462687] ; [283.07462687  43.92537313],0
p8,1,0.003153,8.716492,[33 42] ; [201 120],[44.31818182 30.68181818] ; [189.68181818 131.31818182],0
s8,1,0.004115,8.232311,[28 47] ; [181 144],[39.1875 35.8125] ; [169.8125 155.1875],0
p11,1,0.007248,7.210406,[54 22] ; [278  52],[62.14778325 13.85221675] ; [269.85221675  60.14778325],0
p6,1,0.013173,6.145792,[22 50] ; [150 172],[31.43147208 40.56852792] ; [140.56852792 181.43147208],0
a3,1,0.020288,5.386945,[51 25] ; [260  67],[58.65012407 17.34987593] ; [252.34987593  74.65012407],0
s2,1,0.022087,5.238924,[32 43] ; [185 138],[40.8919598 34.1080402] ; [176.1080402 146.8919598],0
s7,1,0.022532,5.204257,[30 41] ; [179 134],[38.64322917 32.35677083] ; [170.35677083 142.64322917],0
s6,1,0.022872,5.178181,[44 29] ; [240  86],[51.95989975 21.04010025] ; [232.04010025  93.95989975],0
d1,1,0.024723,5.043217,[40 36] ; [219 111],[48.48275862 27.51724138] ; [210.51724138 119.48275862],0
u1,1,0.028174,4.817358,[10 66] ; [ 82 248],[17.22167488 58.77832512] ; [ 74.77832512 255.22167488],0
d2,1,0.030223,4.696553,[31 45] ; [179 149],[39.5049505 36.4950495] ; [170.4950495 157.5049505],0
v3,1,0.030951,4.655663,[28 43] ; [172 149],[36.2244898 34.7755102] ; [163.7755102 157.2244898],0
r4,1,0.031308,4.635969,[70  6] ; [321   9],[73.19211823  2.80788177] ; [317.80788177  12.19211823],0
v4,1,0.033762,4.506727,[69  5] ; [323   7],[71.8019802  2.1980198] ; [320.1980198   9.8019802],0
s5,1,0.076088,3.146537,[21 49] ; [133 188],[27.57033248 42.42966752] ; [126.42966752 194.57033248],0
a6,1,0.104906,2.629335,[47 29] ; [234  94],[52.86138614 23.13861386] ; [228.13861386  99.86138614],0
a2,1,0.107533,2.590112,[16 60] ; [100 230],[21.71428571 54.28571429] ; [ 94.28571429 235.71428571],0
d5,1,0.132412,2.263993,[59 17] ; [278  50],[63.3960396 12.6039604] ; [273.6039604  54.3960396],0
p12,1,0.1372,2.209089,[ 4 69] ; [ 37 290],[ 7.4825 65.5175] ; [ 33.5175 293.4825],0
d4,1,0.183789,1.766716,[61 15] ; [283  45],[64.71287129 11.28712871] ; [279.28712871  48.71287129],0
a5,1,0.197971,1.657277,[57 19] ; [269  61],[61.02463054 14.97536946] ; [264.97536946  65.02463054],0
a8,1,0.208566,1.581354,[ 8 61] ; [ 52 239],[11.5 57.5] ; [ 48.5 242.5],0
s3,1,0.252313,1.310451,[38 37] ; [186 135],[42.42424242 32.57575758] ; [181.57575758 139.42424242],0
s1,1,0.276249,1.18545,[ 4 72] ; [  9 313],[ 2.48241206 73.51758794] ; [ 10.51758794 311.48241206],0
a7,1,0.282623,1.154433,[52 24] ; [245  84],[55.73333333 20.26666667] ; [241.26666667  87.73333333],0
n1,1,0.359255,0.840494,[ 7 12] ; [26 27],[ 8.70833333 10.29166667] ; [24.29166667 28.70833333],0
n2,1,0.377741,0.778041,[14  5] ; [44  9],[15.30555556  3.69444444] ; [42.69444444 10.30555556],0
b5,1,0.417019,0.658699,[51 25] ; [205 125],[47.92118227 28.07881773] ; [208.07881773 121.92118227],0
d3,1,0.499858,0.455237,[53 23] ; [242  87],[55.35802469 20.64197531] ; [239.64197531  89.35802469],0
b4,1,0.514348,0.425211,[48 28] ; [195 135],[45.48768473 30.51231527] ; [197.51231527 132.48768473],0
u2,1,0.561771,0.336647,[15  9] ; [39 31],[13.78723404 10.21276596] ; [40.21276596 29.78723404],0
s4,1,0.575143,0.314153,[13 63] ; [ 47 276],[11.42857143 64.57142857] ; [ 48.57142857 274.42857143],0
b1,1,0.666692,0.185496,[27 49] ; [126 204],[28.64039409 47.35960591] ; [124.35960591 205.64039409],0
v2,1,0.71896,0.129492,[48 24] ; [221 100],[49.28244275 22.71755725] ; [219.71755725 101.28244275],0
r2,1,0.778273,0.079282,[73  2] ; [321   7],[73.32506203  1.67493797] ; [320.67493797   7.32506203],0
p1,1,0.811935,0.056611,[ 8 67] ; [ 32 296],[ 7.44416873 67.55583127] ; [ 32.55583127 295.44416873],0
b2,1,0.832486,0.044738,[17 24] ; [ 96 126],[17.61596958 23.38403042] ; [ 95.38403042 126.61596958],0
b3,1,0.832486,0.044738,[17 24] ; [ 96 126],[17.61596958 23.38403042] ; [ 95.38403042 126.61596958],0
a4,1,0.866481,0.028268,[38 38] ; [167 160],[38.66004963 37.33995037] ; [166.33995037 160.66004963],0
u3,1,0.877192,0.023879,[16  9] ; [46 24],[16.31578947  8.68421053] ; [45.68421053 24.31578947],0
n3,1,0.87731,0.023833,[14  5] ; [40 13],[14.25  4.75] ; [39.75 13.25],0
a1,1,0.947023,0.004415,[ 4 72] ; [ 18 312],[ 4.1182266 71.8817734] ; [ 17.8817734 312.1182266],0
r3,1,0.959913,0.002526,[74  2] ; [320   9],[73.93580247  2.06419753] ; [320.06419753   8.93580247],0
