Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,24.483621,[51 92] ; [49 19],[67.77251185 75.22748815] ; [32.22748815 35.77251185],1
p12,1,0.000338,12.846037,[  3 146] ; [10 60],[  8.84474886 140.15525114] ; [ 4.15525114 65.84474886],1
v1,1,0.002936,8.846861,[54 94] ; [40 29],[64.11059908 83.88940092] ; [29.88940092 39.11059908],0
a5,1,0.00376,8.396399,[86 65] ; [54 16],[95.6561086 55.3438914] ; [44.3438914 25.6561086],0
a2,1,0.004558,8.046807,[ 21 130] ; [21 49],[ 28.69683258 122.30316742] ; [13.30316742 56.69683258],0
r4,1,0.00667,7.359697,[121  30] ; [66  4],[127.76923077  23.23076923] ; [59.23076923 10.76923077],0
v4,1,0.026272,4.938052,[130  18] ; [68  2],[134.42201835  13.57798165] ; [63.57798165  6.42201835],0
n1,1,0.036893,4.355365,[17 20] ; [ 2 12],[13.78431373 23.21568627] ; [5.21568627 8.78431373],0
r2,1,0.039555,4.23689,[136  13] ; [69  1],[139.47488584   9.52511416] ; [65.52511416  4.47488584],0
p3,1,0.045868,3.986436,[57 91] ; [37 33],[63.81651376 84.18348624] ; [30.18348624 39.81651376],0
r3,1,0.069564,3.293283,[137  11] ; [69  1],[139.85321101   8.14678899] ; [66.14678899  3.85321101],0
b4,1,0.073809,3.196219,[89 62] ; [50 20],[94.97285068 56.02714932] ; [44.02714932 25.97285068],0
s6,1,0.083709,2.991375,[100  48] ; [53 14],[105.32093023  42.67906977] ; [47.67906977 19.32093023],0
r1,1,0.089956,2.87516,[111  39] ; [59 11],[115.90909091  34.09090909] ; [54.09090909 15.90909091],0
p8,1,0.096895,2.75592,[54 93] ; [34 36],[59.61290323 87.38709677] ; [28.38709677 41.61290323],0
n6,1,0.103654,2.6484,[106  43] ; [57 13],[110.89954338  38.10045662] ; [52.10045662 17.89954338],0
u1,1,0.112319,2.521281,[ 18 133] ; [14 56],[ 21.86425339 129.13574661] ; [10.13574661 59.86425339],0
p4,1,0.131642,2.273031,[71 78] ; [41 29],[76.20091324 72.79908676] ; [35.79908676 34.20091324],0
