Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,54.638755,[15 73] ; [104  53],[42.74285714 45.25714286] ; [76.25714286 80.74285714],1
s8,1,0.0,44.592636,[17 72] ; [100  58],[42.15789474 46.84210526] ; [74.84210526 83.15789474],1
s7,1,0.0,39.430262,[21 63] ; [104  50],[44.11764706 39.88235294] ; [80.88235294 73.11764706],1
s3,1,0.0,35.962652,[28 60] ; [112  45],[50.28571429 37.71428571] ; [89.71428571 67.28571429],1
s5,1,4e-06,21.209792,[15 71] ; [72 80],[31.43697479 54.56302521] ; [55.56302521 96.43697479],1
p6,1,0.000179,14.036608,[16 69] ; [66 88],[29.16317992 55.83682008] ; [ 52.83682008 101.16317992],1
p3,1,0.000224,13.615041,[28 60] ; [89 69],[41.85365854 46.14634146] ; [75.14634146 82.85365854],1
p10,1,0.000491,12.148269,[53 35] ; [126  30],[64.55737705 23.44262295] ; [114.44262295  41.55737705],1
p4,1,0.000575,11.855492,[33 53] ; [97 61],[45.81967213 40.18032787] ; [84.18032787 73.81967213],1
s4,1,0.000595,11.792912,[ 6 83] ; [ 38 119],[15.91869919 73.08130081] ; [ 28.08130081 128.91869919],1
p9,1,0.003303,8.631782,[62 27] ; [134  23],[70.91056911 18.08943089] ; [125.08943089  31.91056911],0
d5,1,0.005298,7.774853,[55 34] ; [123  34],[64.39837398 24.60162602] ; [113.60162602  43.39837398],0
p12,1,0.014381,5.990738,[ 1 87] ; [ 14 142],[ 5.40983607 82.59016393] ; [  9.59016393 146.40983607],0
d3,1,0.017224,5.673433,[30 59] ; [78 80],[38.91497976 50.08502024] ; [69.08502024 88.91497976],0
n5,1,0.033535,4.518263,[58 30] ; [123  34],[65.0122449 22.9877551] ; [115.9877551  41.0122449],0
p5,1,0.034287,4.480316,[ 5 83] ; [ 23 134],[10.05714286 77.94285714] ; [ 17.94285714 139.05714286],0
r4,1,0.040573,4.193745,[71 18] ; [141  17],[76.38866397 12.61133603] ; [135.61133603  22.38866397],0
n4,1,0.05186,3.780273,[61 28] ; [125  32],[67.29268293 21.70731707] ; [118.70731707  38.29268293],0
p8,1,0.060905,3.512554,[34 53] ; [80 75],[40.98347107 46.01652893] ; [73.01652893 81.98347107],0
r1,1,0.069837,3.286845,[58 31] ; [120  38],[64.13765182 24.86234818] ; [113.86234818  44.13765182],0
v3,1,0.070383,3.274074,[26 59] ; [65 88],[32.5 52.5] ; [58.5 94.5],0
v1,1,0.081603,3.03268,[39 48] ; [87 67],[45.48547718 41.51452282] ; [80.51452282 73.48547718],0
b1,1,0.10215,2.671647,[36 53] ; [81 77],[42.15789474 46.84210526] ; [74.84210526 83.15789474],0
d1,1,0.118939,2.431231,[37 52] ; [82 76],[42.87854251 46.12145749] ; [76.12145749 81.87854251],0
a2,1,0.133792,2.247947,[ 5 84] ; [ 18 140],[ 8.28744939 80.71255061] ; [ 14.71255061 143.28744939],0
r2,1,0.134355,2.241449,[76 12] ; [144  12],[79.3442623  8.6557377] ; [140.6557377  15.3442623],0
a5,1,0.142815,2.147361,[55 34] ; [112  46],[60.17408907 28.82591093] ; [106.82591093  51.17408907],0
d4,1,0.168294,1.898077,[62 26] ; [123  34],[66.44897959 21.55102041] ; [118.55102041  38.44897959],0
n1,1,0.171376,1.870868,[10 18] ; [21 19],[12.76470588 15.23529412] ; [18.23529412 21.76470588],0
n3,1,0.20178,1.62944,[22  6] ; [25 14],[19.64179104  8.35820896] ; [27.35820896 11.64179104],0
p2,1,0.262971,1.253047,[62 25] ; [122  35],[65.60655738 21.39344262] ; [118.39344262  38.60655738],0
n6,1,0.315031,1.009466,[67 21] ; [128  29],[70.04081633 17.95918367] ; [124.95918367  32.04081633],0
u4,1,0.317174,1.000565,[ 1 88] ; [  5 153],[ 2.16194332 86.83805668] ; [  3.83805668 154.16194332],0
a8,1,0.389076,0.741827,[ 8 76] ; [ 20 130],[10.05128205 73.94871795] ; [ 17.94871795 132.05128205],0
p7,1,0.40101,0.705294,[52 36] ; [100  55],[55.04526749 32.95473251] ; [96.95473251 58.04526749],0
u3,1,0.411422,0.674688,[12 17] ; [24 23],[13.73684211 15.26315789] ; [22.26315789 24.73684211],0
v4,1,0.418586,0.654281,[79  8] ; [147  10],[80.58196721  6.41803279] ; [145.41803279  11.58196721],0
a1,1,0.435634,0.607756,[ 4 85] ; [ 11 147],[ 5.4048583 83.5951417] ; [  9.5951417 148.4048583],0
p1,1,0.441015,0.593641,[ 5 84] ; [ 13 144],[ 6.51219512 82.48780488] ; [ 11.48780488 145.51219512],0
d2,1,0.581164,0.304357,[45 43] ; [75 83],[42.92682927 45.07317073] ; [77.07317073 80.92682927],0
b4,1,0.661678,0.191492,[47 42] ; [88 70],[48.6437247 40.3562753] ; [86.3562753 71.6437247],0
a6,1,0.664804,0.18774,[38 51] ; [63 95],[36.39271255 52.60728745] ; [64.60728745 93.39271255],0
a3,1,0.735161,0.114426,[60 28] ; [111  47],[61.17073171 26.82926829] ; [109.82926829  48.17073171],0
u2,1,0.789016,0.071604,[14 14] ; [25 22],[14.56 13.44] ; [24.44 22.56],0
b5,1,0.81574,0.054302,[42 47] ; [77 81],[42.87854251 46.12145749] ; [76.12145749 81.87854251],0
u1,1,0.82224,0.050474,[ 5 84] ; [ 10 148],[ 5.4048583 83.5951417] ; [  9.5951417 148.4048583],0
v2,1,0.824961,0.048916,[44 42] ; [75 76],[43.1814346 42.8185654] ; [75.8185654 75.1814346],0
