Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,209.911115,[256  36] ; [ 70 190],[172.44927536 119.55072464] ; [153.55072464 106.44927536],1
s7,1,0.0,101.971024,[211  74] ; [ 76 174],[152.88785047 132.11214953] ; [134.11214953 115.88785047],1
s6,1,0.0,86.304392,[251  36] ; [131 126],[201.53308824  85.46691176] ; [180.46691176  76.53308824],1
s8,1,0.0,67.221261,[191 101] ; [ 80 182],[142.83754513 149.16245487] ; [128.16245487 133.83754513],1
s5,1,0.0,47.730256,[146 137] ; [ 59 200],[107.03874539 175.96125461] ; [ 97.96125461 161.03874539],1
s4,1,6.1e-05,16.059932,[ 68 220] ; [ 28 235],[ 50.17785844 237.82214156] ; [ 45.82214156 217.17785844],1
p6,1,0.002018,9.533284,[160 133] ; [106 150],[141.96357013 151.03642987] ; [124.03642987 131.96357013],0
n5,1,0.002519,9.126882,[237  53] ; [187  77],[221.94945848  68.05054152] ; [202.05054152  61.94945848],0
p10,1,0.003003,8.805761,[261  31] ; [209  51],[248.62318841  43.37681159] ; [221.37681159  38.62318841],0
a3,1,0.003942,8.310399,[227  65] ; [175  87],[211.88447653  80.11552347] ; [190.11552347  71.88447653],0
a2,1,0.004287,8.158041,[ 86 207] ; [ 50 214],[ 71.54039497 221.45960503] ; [ 64.45960503 199.54039497],0
p12,1,0.007477,7.154612,[ 33 260] ; [ 13 248],[ 24.32851986 268.67148014] ; [ 21.67148014 239.32851986],0
d4,1,0.00788,7.060568,[251  39] ; [205  58],[239.13200723  50.86799277] ; [216.86799277  46.13200723],0
u1,1,0.008937,6.835387,[ 65 228] ; [ 36 228],[ 53.12926391 239.87073609] ; [ 47.87073609 216.12926391],0
a1,1,0.013235,6.137451,[ 23 270] ; [  8 256],[ 16.3070018 276.6929982] ; [ 14.6929982 249.3070018],0
a4,1,0.036843,4.357653,[141 152] ; [103 159],[128.81441441 164.18558559] ; [115.18558559 146.81441441],0
p4,1,0.039664,4.232204,[211  81] ; [168  94],[199.76173285  92.23826715] ; [179.23826715  82.76173285],0
s1,1,0.047087,3.942286,[ 13 279] ; [  4 257],[  8.97649186 283.02350814] ; [  8.02350814 252.97649186],0
d1,1,0.048801,3.882174,[185 108] ; [145 119],[173.59066427 119.40933573] ; [156.40933573 107.59066427],0
d3,1,0.049806,3.847963,[213  77] ; [173  90],[202.42314647  87.57685353] ; [183.57685353  79.42314647],0
u4,1,0.049998,3.841531,[  9 284] ; [  2 262],[  5.78635548 287.21364452] ; [  5.21364452 258.78635548],0
p9,1,0.059972,3.538163,[261  31] ; [220  42],[253.5234657  38.4765343] ; [227.4765343  34.5234657],0
a8,1,0.084845,2.969557,[ 53 223] ; [ 31 199],[ 45.81818182 230.18181818] ; [ 38.18181818 191.81818182],0
n3,1,0.085727,2.952829,[40 15] ; [44  7],[43.58490566 11.41509434] ; [40.41509434 10.58490566],0
r2,1,0.091962,2.839697,[280  10] ; [242  17],[275.73770492  14.26229508] ; [246.26229508  12.73770492],0
v4,1,0.095653,2.77656,[285   6] ; [250  12],[281.52802893   9.47197107] ; [253.47197107   8.52802893],0
n6,1,0.101459,2.682462,[254  34] ; [220  44],[247.30434783  40.69565217] ; [226.69565217  37.30434783],0
r1,1,0.142812,2.1474,[247  44] ; [210  52],[240.48282098  50.51717902] ; [216.51717902  45.48282098],0
v3,1,0.202445,1.624649,[127 157] ; [101 156],[119.68946396 164.31053604] ; [108.31053604 148.68946396],0
b2,1,0.205771,1.600936,[ 75 110] ; [ 55 107],[ 69.30835735 115.69164265] ; [ 60.69164265 101.30835735],0
b3,1,0.205771,1.600936,[ 75 110] ; [ 55 107],[ 69.30835735 115.69164265] ; [ 60.69164265 101.30835735],0
p5,1,0.212062,1.55729,[ 46 245] ; [ 32 232],[ 40.8972973 250.1027027] ; [ 37.1027027 226.8972973],0
n4,1,0.263906,1.248148,[234  57] ; [202  62],[228.60540541  62.39459459] ; [207.39459459  56.60540541],0
u3,1,0.345726,0.889081,[38 26] ; [46 43],[35.1372549 28.8627451] ; [48.8627451 40.1372549],0
d5,1,0.345985,0.888128,[241  48] ; [212  52],[236.73960217  52.26039783] ; [216.26039783  47.73960217],0
d2,1,0.394498,0.725031,[145 146] ; [122 142],[139.99459459 151.00540541] ; [127.00540541 136.99459459],0
a5,1,0.408439,0.683341,[221  72] ; [191  73],[216.72531418  76.27468582] ; [195.27468582  68.72531418],0
n2,1,0.418328,0.655006,[44 10] ; [39 13],[42.28301887 11.71698113] ; [40.71698113 11.28301887],0
b1,1,0.470631,0.520494,[122 171] ; [102 162],[117.83123878 175.16876122] ; [106.16876122 157.83123878],0
r4,1,0.476504,0.506855,[272  21] ; [249  15],[274.06283662  18.93716338] ; [246.93716338  17.06283662],0
u2,1,0.493037,0.469891,[38 27] ; [46 41],[35.92105263 29.07894737] ; [48.07894737 38.92105263],0
v1,1,0.526321,0.401489,[168 120] ; [143 114],[164.34495413 123.65504587] ; [146.65504587 110.34495413],0
p2,1,0.60352,0.269719,[261  32] ; [236  25],[262.85379061  30.14620939] ; [234.14620939  26.85379061],0
p8,1,0.603834,0.269251,[193 100] ; [176  83],[195.86413043  97.13586957] ; [173.13586957  85.86413043],0
p3,1,0.621151,0.244253,[177 115] ; [154 109],[174.14774775 117.85225225] ; [156.85225225 106.14774775],0
v2,1,0.634787,0.225626,[172 110] ; [151 105],[169.30483271 112.69516729] ; [153.69516729 102.30483271],0
b4,1,0.664022,0.188674,[160 133] ; [149 115],[162.54398564 130.45601436] ; [146.45601436 117.54398564],0
b5,1,0.675366,0.175389,[168 125] ; [156 108],[170.43447038 122.56552962] ; [153.56552962 110.43447038],0
p1,1,0.705384,0.142931,[ 27 264] ; [ 22 241],[ 25.73826715 265.26173285] ; [ 23.26173285 239.73826715],0
n1,1,0.778364,0.079215,[18 35] ; [16 35],[17.32692308 35.67307692] ; [16.67307692 34.32692308],0
a6,1,0.892187,0.018371,[196  94] ; [177  87],[195.25270758  94.74729242] ; [177.74729242  86.25270758],0
p11,1,0.920324,0.010005,[241  52] ; [218  46],[241.44883303  51.55116697] ; [217.55116697  46.44883303],0
a7,1,0.976446,0.000872,[208  83] ; [189  75],[208.15675676  82.84324324] ; [188.84324324  75.15675676],0
