Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,63.836274,[24 83] ; [185  88],[58.85 48.15] ; [150.15 122.85],1
s3,1,0.0,51.243736,[30 77] ; [185  85],[61.02122016 45.97877984] ; [153.97877984 116.02122016],1
s7,1,0.0,41.31291,[28 72] ; [173  91],[55.21978022 44.78021978] ; [145.78021978 118.21978022],1
s8,1,0.0,33.097778,[32 77] ; [169 104],[57.35340314 51.64659686] ; [143.64659686 129.35340314],1
s5,1,0.0,25.801819,[20 87] ; [126 142],[41.65866667 65.34133333] ; [104.34133333 163.65866667],1
p5,1,0.0038,8.376949,[ 8 99] ; [ 54 221],[17.36649215 89.63350785] ; [ 44.63350785 230.36649215],0
p9,1,0.004691,7.994796,[86 21] ; [249  25],[94.08136483 12.91863517] ; [240.91863517  33.08136483],0
p6,1,0.009087,6.805624,[38 69] ; [136 134],[49.38461538 57.61538462] ; [124.61538462 145.38461538],0
n5,1,0.013328,6.125088,[91 18] ; [254  22],[97.67532468 11.32467532] ; [247.32467532  28.67532468],0
d4,1,0.013555,6.095163,[84 25] ; [239  35],[91.92428198 17.07571802] ; [231.07571802  42.92428198],0
p12,1,0.020438,5.374072,[  5 102] ; [ 35 239],[11.2335958 95.7664042] ; [ 28.7664042 245.2335958],0
r4,1,0.027119,4.883187,[96 13] ; [261  15],[101.07272727   7.92727273] ; [255.92727273  20.07272727],0
v4,1,0.027308,4.871219,[100   8] ; [268   7],[103.77023499   4.22976501] ; [264.22976501  10.77023499],0
u1,1,0.03305,4.543212,[16 93] ; [ 68 208],[23.78181818 85.21818182] ; [ 60.21818182 215.78181818],0
n6,1,0.033657,4.51204,[91 17] ; [252  23],[96.72062663 11.27937337] ; [246.27937337  28.72062663],0
p10,1,0.034738,4.458015,[85 22] ; [240  33],[91.51315789 15.48684211] ; [233.48684211  39.51315789],0
u2,1,0.054623,3.693567,[12 18] ; [38 24],[16.30434783 13.69565217] ; [33.69565217 28.30434783],0
d5,1,0.064931,3.406724,[86 23] ; [237  37],[91.92428198 17.07571802] ; [231.07571802  42.92428198],0
b4,1,0.066582,3.365327,[56 53] ; [170 106],[63.98441558 45.01558442] ; [162.01558442 113.98441558],0
