Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000186,13.969844,[10 28] ; [35 18],[18.79120879 19.20879121] ; [26.20879121 26.79120879],1
r2,1,0.003914,8.323154,[36  1] ; [38 13],[31.11363636  5.88636364] ; [42.88636364  8.11363636],0
p7,1,0.009644,6.699535,[14 21] ; [36 17],[19.88636364 15.11363636] ; [30.11363636 22.88636364],0
b1,1,0.011429,6.397422,[10 28] ; [28 25],[15.86813187 22.13186813] ; [22.13186813 30.86813187],0
s4,1,0.025696,4.976365,[17 21] ; [12 41],[12.10989011 25.89010989] ; [16.89010989 36.10989011],0
p5,1,0.050493,3.825006,[ 1 36] ; [ 8 44],[ 3.74157303 33.25842697] ; [ 5.25842697 46.74157303],0
p6,1,0.053768,3.719875,[10 27] ; [25 28],[14.38888889 22.61111111] ; [20.61111111 32.38888889],0
b4,1,0.079573,3.073611,[27 11] ; [28 25],[22.96703297 15.03296703] ; [32.03296703 20.96703297],0
s8,1,0.085105,2.964612,[16 22] ; [32 21],[20.04395604 17.95604396] ; [27.95604396 25.04395604],0
p1,1,0.089589,2.881745,[ 5 32] ; [ 2 51],[ 2.87777778 34.12222222] ; [ 4.12222222 48.87777778],0
a5,1,0.094787,2.791132,[20 18] ; [37 16],[23.8021978 14.1978022] ; [33.1978022 19.8021978],0
p2,1,0.152318,2.048882,[26 11] ; [44  9],[28.77777778  8.22222222] ; [41.22222222 11.77777778],0
a7,1,0.16208,1.954713,[25 12] ; [28 25],[21.78888889 15.21111111] ; [31.21111111 21.78888889],0
v1,1,0.162636,1.949548,[15 21] ; [29 22],[18.20689655 17.79310345] ; [25.79310345 25.20689655],0
p8,1,0.167406,1.906024,[13 23] ; [27 26],[16.17977528 19.82022472] ; [23.82022472 29.17977528],0
n1,1,0.173273,1.854396,[ 3 11] ; [6 7],[4.66666667 9.33333333] ; [4.33333333 8.66666667],0
n4,1,0.218221,1.516033,[21 17] ; [36 17],[23.8021978 14.1978022] ; [33.1978022 19.8021978],0
a8,1,0.233129,1.421671,[ 2 33] ; [ 7 44],[ 3.6627907 31.3372093] ; [ 5.3372093 45.6627907],0
d3,1,0.251194,1.316649,[20 17] ; [35 18],[22.61111111 14.38888889] ; [32.38888889 20.61111111],0
u2,1,0.253605,1.303337,[ 7 10] ; [12  8],[8.72972973 8.27027027] ; [10.27027027  9.72972973],0
d5,1,0.275953,1.186914,[29  8] ; [36 17],[26.72222222 10.27777778] ; [38.27777778 14.72222222],0
p10,1,0.276351,1.184948,[32  5] ; [41 12],[30.01111111  6.98888889] ; [42.98888889 10.01111111],0
r3,1,0.298802,1.079531,[35  3] ; [45  8],[33.40659341  4.59340659] ; [46.59340659  6.40659341],0
p9,1,0.299413,1.076806,[33  4] ; [43 10],[31.24444444  5.75555556] ; [44.75555556  8.24444444],0
b3,1,0.324587,0.970375,[ 4 18] ; [11 26],[ 5.59322034 16.40677966] ; [ 9.40677966 27.59322034],0
b2,1,0.324587,0.970375,[ 4 18] ; [11 26],[ 5.59322034 16.40677966] ; [ 9.40677966 27.59322034],0
s7,1,0.344021,0.89539,[18 19] ; [30 21],[20.18181818 16.81818182] ; [27.81818182 23.18181818],0
d4,1,0.397479,0.715939,[28 10] ; [43 10],[29.64835165  8.35164835] ; [41.35164835 11.64835165],0
d1,1,0.404941,0.693605,[16 22] ; [27 26],[17.95604396 20.04395604] ; [25.04395604 27.95604396],0
a1,1,0.424199,0.638652,[ 3 35] ; [ 7 46],[ 4.17582418 33.82417582] ; [ 5.82417582 47.17582418],0
s6,1,0.441222,0.593102,[27 10] ; [40 10],[28.49425287  8.50574713] ; [38.50574713 11.49425287],0
d2,1,0.466054,0.531315,[15 23] ; [17 36],[13.36263736 24.63736264] ; [18.63736264 34.36263736],0
s1,1,0.487009,0.483128,[ 1 37] ; [ 3 50],[ 1.67032967 36.32967033] ; [ 2.32967033 50.67032967],0
a3,1,0.502526,0.449598,[21 17] ; [33 20],[22.54945055 15.45054945] ; [31.45054945 21.54945055],0
v2,1,0.512803,0.428344,[15 20] ; [26 26],[16.49425287 18.50574713] ; [24.50574713 27.49425287],0
a6,1,0.578663,0.308401,[20 18] ; [31 22],[21.2967033 16.7032967] ; [29.7032967 23.2967033],0
r4,1,0.598674,0.277001,[25 13] ; [32 21],[23.8021978 14.1978022] ; [33.1978022 19.8021978],0
n2,1,0.621705,0.243478,[12  2] ; [11  3],[11.5  2.5] ; [11.5  2.5],0
p11,1,0.622025,0.243031,[29  9] ; [38 15],[27.97802198 10.02197802] ; [39.02197802 13.97802198],0
u3,1,0.6658,0.186555,[9 8] ; [12  8],[9.64864865 7.35135135] ; [11.35135135  8.64864865],0
u1,1,0.671884,0.179406,[ 3 35] ; [ 3 50],[ 2.50549451 35.49450549] ; [ 3.49450549 49.50549451],0
a4,1,0.749843,0.101663,[11 27] ; [17 36],[11.69230769 26.30769231] ; [16.30769231 36.69230769],0
n5,1,0.776611,0.080507,[24 14] ; [35 18],[24.63736264 13.36263736] ; [34.36263736 18.63736264],0
s5,1,0.817852,0.053042,[17 19] ; [21 26],[16.48192771 19.51807229] ; [21.51807229 25.48192771],0
b5,1,0.830808,0.045653,[25 13] ; [36 17],[25.47252747 12.52747253] ; [35.52747253 17.47252747],0
a2,1,0.863326,0.029633,[ 4 34] ; [ 5 48],[ 3.75824176 34.24175824] ; [ 5.24175824 47.75824176],0
v4,1,0.914687,0.011477,[33  4] ; [46  6],[32.84269663  4.15730337] ; [46.15730337  5.84269663],0
p12,1,0.934642,0.006725,[ 2 36] ; [ 3 50],[ 2.08791209 35.91208791] ; [ 2.91208791 50.08791209],0
n6,1,0.972492,0.001189,[30  8] ; [42 11],[30.06593407  7.93406593] ; [41.93406593 11.06593407],0
v3,1,0.977848,0.000771,[10 25] ; [15 37],[10.05747126 24.94252874] ; [14.94252874 37.05747126],0
s3,1,0.991541,0.000112,[28 10] ; [39 14],[27.97802198 10.02197802] ; [39.02197802 13.97802198],0
n3,1,1.0,0.0,[8 6] ; [8 6],[8. 6.] ; [8. 6.],0
