Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.434655,[20 31] ; [99 18],[36.125 14.875] ; [82.875 34.125],1
v2,1,0.006604,7.377629,[13 37] ; [56 59],[20.90909091 29.09090909] ; [48.09090909 66.90909091],0
v3,1,0.007011,7.270054,[ 8 41] ; [44 73],[15.34939759 33.65060241] ; [36.65060241 80.34939759],0
n3,1,0.011414,6.399719,[11 12] ; [25  6],[15.33333333  7.66666667] ; [20.66666667 10.33333333],0
p10,1,0.022254,5.225853,[30 19] ; [91 25],[35.93333333 13.06666667] ; [85.06666667 30.93333333],0
a4,1,0.027899,4.834269,[10 41] ; [43 74],[16.08928571 34.91071429] ; [36.91071429 80.08928571],0
p11,1,0.028885,4.774466,[32 19] ; [93 25],[37.72189349 13.27810651] ; [87.27810651 30.72189349],0
v1,1,0.034213,4.484008,[14 36] ; [52 62],[20.12195122 29.87804878] ; [45.87804878 68.12195122],0
s7,1,0.039785,4.227023,[12 37] ; [46 65],[17.7625 31.2375] ; [40.2375 70.7625],0
p9,1,0.044761,4.027615,[34 14] ; [98 18],[38.63414634  9.36585366] ; [93.36585366 22.63414634],0
p6,1,0.048015,3.909451,[11 40] ; [42 71],[16.48170732 34.51829268] ; [36.51829268 76.48170732],0
n1,1,0.054822,3.68748,[ 4 19] ; [13 18],[ 7.24074074 15.75925926] ; [ 9.75925926 21.24074074],0
s4,1,0.06321,3.451088,[14 37] ; [ 18 100],[ 9.65680473 41.34319527] ; [22.34319527 95.65680473],0
a3,1,0.07699,3.127322,[24 26] ; [74 44],[29.16666667 20.83333333] ; [68.83333333 49.16666667],0
n2,1,0.108642,2.57387,[14  9] ; [25  6],[16.61111111  6.38888889] ; [22.38888889  8.61111111],0
s3,1,0.119846,2.419335,[18 33] ; [56 60],[22.5988024 28.4011976] ; [51.4011976 64.5988024],0
a8,1,0.123308,2.374798,[ 2 47] ; [13 97],[ 4.62264151 44.37735849] ; [10.37735849 99.62264151],0
p4,1,0.131006,2.280543,[21 30] ; [63 54],[25.5 25.5] ; [58.5 58.5],0
u1,1,0.151832,2.053743,[ 1 50] ; [  9 109],[ 3.01775148 47.98224852] ; [  6.98224852 111.01775148],0
s8,1,0.180042,1.797275,[12 39] ; [40 78],[15.69230769 35.30769231] ; [36.30769231 81.69230769],0
p1,1,0.18589,1.749892,[ 2 48] ; [ 12 106],[ 4.16666667 45.83333333] ; [  9.83333333 108.16666667],0
p12,1,0.196782,1.666094,[ 1 50] ; [  8 109],[ 2.73214286 48.26785714] ; [  6.26785714 110.73214286],0
d5,1,0.204642,1.608933,[32 18] ; [87 31],[35.41666667 14.58333333] ; [83.58333333 34.41666667],0
a6,1,0.205407,1.603505,[24 27] ; [68 50],[27.76331361 23.23668639] ; [64.23668639 53.76331361],0
p2,1,0.215609,1.533357,[34 16] ; [91 27],[37.20238095 12.79761905] ; [87.79761905 30.20238095],0
s5,1,0.225094,1.471596,[16 34] ; [25 84],[12.89308176 37.10691824] ; [28.10691824 80.89308176],0
d4,1,0.235359,1.408176,[33 18] ; [87 31],[36.21301775 14.78698225] ; [83.78698225 34.21301775],0
p5,1,0.242923,1.363551,[ 3 47] ; [ 14 103],[ 5.08982036 44.91017964] ; [ 11.91017964 105.08982036],0
d1,1,0.287836,1.129716,[18 33] ; [52 66],[21.12426036 29.87573964] ; [48.87573964 69.12426036],0
