Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,34.5634,[30 28] ; [59  1],[43.74576271 14.25423729] ; [45.25423729 14.74576271],1
d2,1,0.0,25.32852,[ 9 50] ; [36 24],[22.31092437 36.68907563] ; [22.68907563 37.31092437],1
d5,1,2e-06,22.721411,[38 21] ; [59  1],[48.09243697 10.90756303] ; [48.90756303 11.09243697],1
d4,1,2e-06,22.721411,[38 21] ; [59  1],[48.09243697 10.90756303] ; [48.90756303 11.09243697],1
a2,1,0.000561,11.901233,[ 5 54] ; [21 40],[12.78333333 46.21666667] ; [13.21666667 47.78333333],1
u1,1,0.009875,6.657229,[ 2 57] ; [11 50],[ 6.39166667 52.60833333] ; [ 6.60833333 54.39166667],0
s5,1,0.013798,6.06383,[ 5 52] ; [15 42],[10. 47.] ; [10. 47.],0
a5,1,0.023152,5.157083,[34 25] ; [47 14],[39.825 19.175] ; [41.175 19.825],0
s6,1,0.028196,4.816018,[23 36] ; [36 25],[29.00833333 29.99166667] ; [29.99166667 31.00833333],0
p4,1,0.028794,4.779903,[17 42] ; [29 31],[22.80672269 36.19327731] ; [23.19327731 36.80672269],0
r2,1,0.02882,4.778342,[47 12] ; [56  4],[51.06722689  7.93277311] ; [51.93277311  8.06722689],0
a8,1,0.029272,4.75155,[11 46] ; [ 3 51],[ 7.18918919 49.81081081] ; [ 6.81081081 47.18918919],0
b1,1,0.045406,4.003493,[33 26] ; [23 38],[27.53333333 31.46666667] ; [28.46666667 32.53333333],0
v2,1,0.054486,3.697757,[20 34] ; [32 26],[25.07142857 28.92857143] ; [26.92857143 31.07142857],0
a4,1,0.056011,3.651738,[18 41] ; [29 32],[23.10833333 35.89166667] ; [23.89166667 37.10833333],0
b4,1,0.069202,3.301856,[28 31] ; [39 22],[32.94166667 26.05833333] ; [34.05833333 26.94166667],0
p1,1,0.069871,3.286054,[ 7 51] ; [ 2 59],[ 4.38655462 53.61344538] ; [ 4.61344538 56.38655462],0
a3,1,0.078082,3.10438,[35 23] ; [46 15],[39.4789916 18.5210084] ; [41.5210084 19.4789916],0
n5,1,0.08519,2.962992,[30 28] ; [22 39],[25.34453782 32.65546218] ; [26.65546218 34.34453782],0
s8,1,0.090908,2.858217,[13 46] ; [22 39],[17.20833333 41.79166667] ; [17.79166667 43.20833333],0
s2,1,0.103118,2.656649,[18 41] ; [27 33],[22.31092437 36.68907563] ; [22.68907563 37.31092437],0
u2,1,0.135918,2.223572,[13 10] ; [12  3],[15.13157895  7.86842105] ; [9.86842105 5.13157895],0
b2,1,0.137005,2.211282,[ 4 23] ; [12 27],[ 6.54545455 20.45454545] ; [ 9.45454545 29.54545455],0
b3,1,0.137005,2.211282,[ 4 23] ; [12 27],[ 6.54545455 20.45454545] ; [ 9.45454545 29.54545455],0
n3,1,0.139464,2.183863,[14  4] ; [11  9],[11.84210526  6.15789474] ; [13.15789474  6.84210526],0
a6,1,0.15652,2.007528,[44 15] ; [51  9],[47.10084034 11.89915966] ; [47.89915966 12.10084034],0
r1,1,0.18685,1.742281,[41 18] ; [48 12],[44.12605042 14.87394958] ; [44.87394958 15.12605042],0
p5,1,0.189152,1.724211,[ 1 56] ; [ 4 56],[ 2.43589744 54.56410256] ; [ 2.56410256 57.43589744],0
s3,1,0.196435,1.668687,[24 35] ; [31 28],[27.5 31.5] ; [27.5 31.5],0
p3,1,0.243271,1.361538,[17 42] ; [23 36],[20. 39.] ; [20. 39.],0
v4,1,0.271563,1.208833,[48 11] ; [54  7],[50.15  8.85] ; [51.85  9.15],0
p10,1,0.326765,0.961676,[32 25] ; [39 21],[34.58974359 22.41025641] ; [36.41025641 23.58974359],0
n1,1,0.357744,0.845798,[ 7 11] ; [ 5 15],[ 5.68421053 12.31578947] ; [ 6.31578947 13.68421053],0
n2,1,0.365898,0.817547,[12  6] ; [11 10],[10.61538462  7.38461538] ; [12.38461538  8.61538462],0
b5,1,0.368303,0.809382,[36 23] ; [42 19],[38.35 20.65] ; [39.65 21.35],0
r3,1,0.368939,0.807236,[48 10] ; [54  7],[49.71428571  8.28571429] ; [52.28571429  8.71428571],0
s7,1,0.37238,0.795708,[15 40] ; [20 37],[17.1875 37.8125] ; [17.8125 39.1875],0
n4,1,0.466947,0.529192,[31 28] ; [28 33],[29.00833333 29.99166667] ; [29.99166667 31.00833333],0
s4,1,0.542669,0.370616,[ 9 50] ; [ 7 54],[ 7.86666667 51.13333333] ; [ 8.13333333 52.86666667],0
p9,1,0.558071,0.343056,[38 19] ; [43 17],[39.46153846 17.53846154] ; [41.53846154 18.46153846],0
u3,1,0.598823,0.276774,[15  8] ; [11  4],[15.73684211  7.26315789] ; [10.26315789  4.73684211],0
r4,1,0.600953,0.273561,[42 17] ; [46 15],[43.26666667 15.73333333] ; [44.73333333 16.26666667],0
p7,1,0.636182,0.22377,[26 29] ; [30 28],[27.25663717 27.74336283] ; [28.74336283 29.25663717],0
v1,1,0.67167,0.179655,[21 36] ; [24 35],[22.11206897 34.88793103] ; [22.88793103 36.11206897],0
s1,1,0.679503,0.170686,[ 4 54] ; [ 3 56],[ 3.47008547 54.52991453] ; [ 3.52991453 55.47008547],0
p6,1,0.716138,0.132223,[11 46] ; [13 46],[11.79310345 45.20689655] ; [12.20689655 46.79310345],0
v3,1,0.788168,0.072195,[15 42] ; [16 40],[15.63716814 41.36283186] ; [15.36283186 40.63716814],0
p11,1,0.868812,0.02728,[32 27] ; [34 27],[32.45 26.55] ; [33.55 27.45],0
p2,1,0.953765,0.003362,[42 17] ; [43 17],[42.14285714 16.85714286] ; [42.85714286 17.14285714],0
a1,1,0.966585,0.001755,[ 3 56] ; [ 3 58],[ 2.95 56.05] ; [ 3.05 57.95],0
p12,1,0.970814,0.001339,[ 1 56] ; [ 1 59],[ 0.97435897 56.02564103] ; [ 1.02564103 58.97435897],0
p8,1,0.973482,0.001105,[22 34] ; [23 36],[21.91304348 34.08695652] ; [23.08695652 35.91304348],0
