Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,54.667859,[85 49] ; [ 7 65],[59.84466019 74.15533981] ; [32.15533981 39.84466019],1
a3,1,0.0,45.943497,[111  23] ; [25 45],[89.33333333 44.66666667] ; [46.66666667 23.33333333],1
d2,1,0.0,27.057188,[85 48] ; [19 54],[67.14563107 65.85436893] ; [36.85436893 36.14563107],1
a6,1,2e-05,18.174743,[95 38] ; [30 43],[80.7038835 52.2961165] ; [44.2961165 28.7038835],1
r2,1,4e-05,16.878799,[131   2] ; [60 12],[123.91707317   9.08292683] ; [67.08292683  4.91707317],1
u1,1,4e-05,16.849977,[ 34 100] ; [ 2 71],[ 23.30434783 110.69565217] ; [12.69565217 60.30434783],1
d1,1,0.000264,13.310486,[85 49] ; [27 46],[72.50241546 61.49758454] ; [39.49758454 33.50241546],1
n4,1,0.000577,11.848983,[92 40] ; [33 40],[80.48780488 51.51219512] ; [44.51219512 28.48780488],1
r1,1,0.001478,10.10543,[108  24] ; [45 28],[98.51707317 33.48292683] ; [54.48292683 18.51707317],0
d5,1,0.003329,8.617891,[115  18] ; [50 22],[107.04878049  25.95121951] ; [57.95121951 14.04878049],0
d3,1,0.006589,7.381794,[98 35] ; [39 32],[89.31862745 43.68137255] ; [47.68137255 23.31862745],0
r4,1,0.007024,7.266936,[116  18] ; [52 21],[108.75362319  25.24637681] ; [59.24637681 13.75362319],0
v2,1,0.008203,6.988676,[70 60] ; [24 46],[61.1 68.9] ; [32.9 37.1],0
d4,1,0.022763,5.186482,[111  22] ; [51 22],[104.59223301  28.40776699] ; [57.40776699 15.59223301],0
s5,1,0.031618,4.619091,[47 77] ; [16 54],[40.26804124 83.73195876] ; [22.73195876 47.26804124],0
u2,1,0.049588,3.855341,[ 7 16] ; [25 20],[10.82352941 12.17647059] ; [21.17647059 23.82352941],0
a7,1,0.052498,3.759837,[101  33] ; [45 27],[94.97087379 39.02912621] ; [51.02912621 20.97087379],0
a8,1,0.056103,3.648997,[ 16 103] ; [ 3 63],[ 12.22162162 106.77837838] ; [ 6.77837838 59.22162162],0
n1,1,0.062074,3.481091,[23 25] ; [ 8 22],[19.07692308 28.92307692] ; [11.92307692 18.07692308],0
p9,1,0.103505,2.650697,[89 40] ; [39 29],[83.81725888 45.18274112] ; [44.18274112 23.81725888],0
s7,1,0.110329,2.549499,[62 62] ; [25 41],[56.77894737 67.22105263] ; [30.22105263 35.77894737],0
r3,1,0.113235,2.508477,[120  14] ; [58 13],[116.35121951  17.64878049] ; [61.64878049  9.35121951],0
p7,1,0.120074,2.416354,[68 62] ; [29 42],[62.73631841 67.26368159] ; [34.26368159 36.73631841],0
n5,1,0.123967,2.366466,[85 47] ; [39 34],[79.84390244 52.15609756] ; [44.15609756 28.84390244],0
s6,1,0.126926,2.329706,[88 43] ; [40 31],[83.00990099 47.99009901] ; [44.99009901 26.00990099],0
p6,1,0.148671,2.08583,[43 86] ; [17 55],[38.50746269 90.49253731] ; [21.49253731 50.50746269],0
s8,1,0.18316,1.771792,[54 78] ; [23 50],[49.5804878 82.4195122] ; [27.4195122 45.5804878],0
n2,1,0.190915,1.710545,[37 13] ; [18 12],[34.375 15.625] ; [20.625  9.375],0
b3,1,0.192658,1.697173,[22 43] ; [ 8 29],[19.11764706 45.88235294] ; [10.88235294 26.11764706],0
b2,1,0.192658,1.697173,[22 43] ; [ 8 29],[19.11764706 45.88235294] ; [10.88235294 26.11764706],0
v3,1,0.192705,1.696812,[47 81] ; [19 50],[42.88324873 85.11675127] ; [23.11675127 45.88324873],0
n6,1,0.22808,1.452794,[99 33] ; [49 24],[95.29756098 36.70243902] ; [52.70243902 20.29756098],0
b4,1,0.266804,1.233105,[70 64] ; [44 29],[73.79710145 60.20289855] ; [40.20289855 32.79710145],0
n3,1,0.297849,1.0838,[35 12] ; [19 11],[32.96103896 14.03896104] ; [21.03896104  8.96103896],0
p2,1,0.324032,0.972602,[87 45] ; [53 20],[90.14634146 41.85365854] ; [49.85365854 23.14634146],0
s2,1,0.359436,0.839864,[69 64] ; [33 40],[65.85436893 67.14563107] ; [36.14563107 36.85436893],0
p5,1,0.361005,0.834394,[  8 123] ; [ 7 66],[  9.63235294 121.36764706] ; [ 5.36764706 67.63235294],0
p4,1,0.37941,0.772613,[63 68] ; [30 42],[60.01477833 70.98522167] ; [32.98522167 39.01477833],0
p10,1,0.394757,0.724238,[76 54] ; [36 33],[73.16582915 56.83417085] ; [38.83417085 30.16582915],0
v1,1,0.402891,0.699681,[61 73] ; [28 43],[58.17560976 75.82439024] ; [30.82439024 40.17560976],0
u3,1,0.454663,0.559002,[11 11] ; [28 19],[12.43478261  9.56521739] ; [26.56521739 20.43478261],0
p12,1,0.468721,0.524989,[  4 128] ; [ 1 71],[  3.23529412 128.76470588] ; [ 1.76470588 70.23529412],0
p1,1,0.469146,0.523987,[  9 124] ; [ 7 66],[ 10.33009709 122.66990291] ; [ 5.66990291 67.33009709],0
b1,1,0.509538,0.435015,[67 67] ; [40 33],[69.26570048 64.73429952] ; [37.73429952 35.26570048],0
b5,1,0.532155,0.390275,[86 48] ; [50 23],[88.03864734 45.96135266] ; [47.96135266 25.03864734],0
p8,1,0.648257,0.208104,[46 85] ; [23 49],[44.5270936 86.4729064] ; [24.4729064 47.5270936],0
a1,1,0.720909,0.127623,[  7 127] ; [ 3 70],[  6.47342995 127.52657005] ; [ 3.52657005 69.47342995],0
p3,1,0.784061,0.075093,[51 80] ; [27 46],[50.08823529 80.91176471] ; [27.91176471 45.08823529],0
s1,1,0.912223,0.012152,[  8 125] ; [ 4 67],[  7.82352941 125.17647059] ; [ 4.17647059 66.82352941],0
s3,1,0.946479,0.004506,[69 64] ; [37 35],[68.77073171 64.22926829] ; [37.22926829 34.77073171],0
s4,1,0.984981,0.000354,[ 29 104] ; [16 57],[ 29.05339806 103.94660194] ; [15.94660194 57.05339806],0
