Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000308,13.023088,[ 4 40] ; [4 2],[ 7.04 36.96] ; [0.96 5.04],1
p8,1,0.000538,11.97915,[ 8 37] ; [5 1],[11.47058824 33.52941176] ; [1.52941176 4.47058824],1
s6,1,0.005564,7.686386,[10 36] ; [4 1],[12.62745098 33.37254902] ; [1.37254902 3.62745098],0
p10,1,0.018455,5.552419,[15 30] ; [5 1],[17.64705882 27.35294118] ; [2.35294118 3.64705882],0
p2,1,0.025504,4.989365,[16 29] ; [5 1],[18.52941176 26.47058824] ; [2.47058824 3.52941176],0
u3,1,0.027469,4.861111,[ 2 22] ; [2 2],[ 3.42857143 20.57142857] ; [0.57142857 3.42857143],0
p7,1,0.042806,4.10306,[12 34] ; [4 2],[14.15384615 31.84615385] ; [1.84615385 4.15384615],0
n6,1,0.045096,4.015062,[18 27] ; [5 1],[20.29411765 24.70588235] ; [2.70588235 3.29411765],0
p12,1,0.051145,3.803505,[ 1 45] ; [1 4],[ 1.80392157 44.19607843] ; [0.19607843 4.80392157],0
p4,1,0.059264,3.557861,[13 33] ; [4 2],[15.03846154 30.96153846] ; [1.96153846 4.03846154],0
s3,1,0.065196,3.4,[13 32] ; [4 2],[15. 30.] ; [2. 4.],0
p3,1,0.13268,2.26087,[10 36] ; [3 3],[11.5 34.5] ; [1.5 4.5],0
a8,1,0.137315,2.207792,[ 5 40] ; [2 4],[ 6.17647059 38.82352941] ; [0.82352941 5.17647059],0
r4,1,0.175433,1.835894,[11 35] ; [3 3],[12.38461538 33.61538462] ; [1.61538462 4.38461538],0
b4,1,0.199117,1.648836,[28 18] ; [2 4],[26.53846154 19.46153846] ; [3.46153846 2.53846154],0
u2,1,0.212317,1.555556,[ 5 19] ; [2 2],[ 6. 18.] ; [1. 3.],0
u1,1,0.223522,1.481613,[ 2 44] ; [1 5],[ 2.65384615 43.34615385] ; [0.34615385 5.65384615],0
r2,1,0.278919,1.172352,[25 19] ; [2 4],[23.76 20.24] ; [3.24 2.76],0
v2,1,0.295169,1.095893,[13 32] ; [3 3],[14.11764706 30.88235294] ; [1.88235294 4.11764706],0
a4,1,0.295169,1.095893,[13 32] ; [3 3],[14.11764706 30.88235294] ; [1.88235294 4.11764706],0
a6,1,0.332546,0.938959,[21 25] ; [4 2],[22.11538462 23.88461538] ; [2.88461538 3.11538462],0
n5,1,0.37361,0.791621,[30 16] ; [5 1],[30.96153846 15.03846154] ; [4.03846154 1.96153846],0
s4,1,0.380426,0.769324,[ 3 43] ; [1 5],[ 3.53846154 42.46153846] ; [0.46153846 5.53846154],0
b5,1,0.442181,0.590617,[23 23] ; [4 2],[23.88461538 22.11538462] ; [3.11538462 2.88461538],0
d4,1,0.466581,0.53006,[30 16] ; [3 3],[29.19230769 16.80769231] ; [3.80769231 2.19230769],0
r1,1,0.466581,0.53006,[16 30] ; [3 3],[16.80769231 29.19230769] ; [2.19230769 3.80769231],0
a3,1,0.473327,0.514198,[22 23] ; [2 4],[21.17647059 23.82352941] ; [2.82352941 3.17647059],0
v1,1,0.526093,0.401932,[10 36] ; [2 4],[10.61538462 35.38461538] ; [1.38461538 4.61538462],0
s1,1,0.533334,0.388036,[ 4 42] ; [1 5],[ 4.42307692 41.57692308] ; [0.57692308 5.42307692],0
d5,1,0.567708,0.326532,[25 21] ; [4 2],[25.65384615 20.34615385] ; [3.34615385 2.65384615],0
d3,1,0.636157,0.223803,[20 26] ; [2 4],[19.46153846 26.53846154] ; [2.53846154 3.46153846],0
s5,1,0.691555,0.157407,[ 5 40] ; [1 5],[ 5.29411765 39.70588235] ; [0.70588235 5.29411765],0
b2,1,0.706063,0.142241,[10 19] ; [1 3],[ 9.66666667 19.33333333] ; [1.33333333 2.66666667],0
b3,1,0.706063,0.142241,[10 19] ; [1 3],[ 9.66666667 19.33333333] ; [1.33333333 2.66666667],0
d2,1,0.797262,0.065994,[20 25] ; [3 3],[20.29411765 24.70588235] ; [2.70588235 3.29411765],0
v3,1,0.806794,0.059811,[ 6 40] ; [1 5],[ 6.19230769 39.80769231] ; [0.80769231 5.19230769],0
n4,1,0.884959,0.020934,[32 14] ; [4 2],[31.84615385 14.15384615] ; [4.15384615 1.84615385],0
a7,1,0.920153,0.010048,[22 24] ; [3 3],[22.11538462 23.88461538] ; [2.88461538 3.11538462],0
b1,1,0.920153,0.010048,[22 24] ; [3 3],[22.11538462 23.88461538] ; [2.88461538 3.11538462],0
d1,1,0.944048,0.004926,[16 30] ; [2 4],[15.92307692 30.07692308] ; [2.07692308 3.92307692],0
s2,1,0.964802,0.001947,[ 8 38] ; [1 5],[ 7.96153846 38.03846154] ; [1.03846154 4.96153846],0
a5,1,1.0,0.0,[23 23] ; [3 3],[23. 23.] ; [3. 3.],0
