Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,67.074253,[ 40 148] ; [157 104],[ 82.48552339 105.51447661] ; [114.51447661 146.48552339],1
v1,1,0.0,34.596766,[ 84 103] ; [189  72],[113.953125  73.046875] ; [159.046875 101.953125],1
a7,1,0.001154,10.562846,[122  69] ; [206  59],[137.38596491  53.61403509] ; [190.61403509  74.38596491],0
d4,1,0.001672,9.879274,[146  43] ; [234  31],[158.1938326  30.8061674] ; [221.8061674  43.1938326],0
b1,1,0.00263,9.047636,[ 91 100] ; [ 90 177],[ 75.48253275 115.51746725] ; [105.51746725 161.48253275],0
s4,1,0.004456,8.087895,[ 49 137] ; [ 41 224],[ 37.11751663 148.88248337] ; [ 52.88248337 212.11751663],0
p9,1,0.006357,7.446283,[160  30] ; [242  20],[168.98230088  21.01769912] ; [233.01769912  28.98230088],0
s1,1,0.00772,7.097302,[ 13 175] ; [  5 256],[  7.53674833 180.46325167] ; [ 10.46325167 250.53674833],0
r3,1,0.015677,5.838771,[177  13] ; [260   6],[182.08333333   7.91666667] ; [254.91666667  11.08333333],0
p3,1,0.020494,5.369282,[91 99] ; [156 109],[103.14285714  86.85714286] ; [143.85714286 121.14285714],0
p10,1,0.021791,5.262413,[153  35] ; [235  29],[161.38053097  26.61946903] ; [226.61946903  37.38053097],0
d1,1,0.022136,5.235044,[105  86] ; [175  92],[116.76855895  74.23144105] ; [163.23144105 103.76855895],0
d3,1,0.031933,4.602116,[122  68] ; [195  70],[132.37362637  57.62637363] ; [184.62637363  80.37362637],0
a3,1,0.039287,4.248395,[133  57] ; [208  57],[142.3956044  47.6043956] ; [198.6043956  66.3956044],0
p7,1,0.044051,4.054612,[118  67] ; [187  70],[127.65837104  57.34162896] ; [177.34162896  79.65837104],0
p12,1,0.071018,3.259329,[ 15 176] ; [ 35 230],[ 20.94298246 170.05701754] ; [ 29.05701754 235.94298246],0
