Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,54.948477,[ 77 178] ; [74 27],[108.16011236 146.83988764] ; [42.83988764 58.16011236],1
p12,1,0.010452,6.556104,[ 10 252] ; [11 91],[ 15.11538462 246.88461538] ; [ 5.88461538 96.11538462],0
n4,1,0.033104,4.540371,[180  83] ; [82 21],[188.26775956  74.73224044] ; [73.73224044 29.26775956],0
a3,1,0.03516,4.437381,[169  94] ; [78 25],[177.48907104  85.51092896] ; [69.51092896 33.48907104],0
a5,1,0.036241,4.385743,[172  91] ; [79 24],[180.36338798  82.63661202] ; [70.63661202 32.36338798],0
n3,1,0.040178,4.210373,[59 21] ; [19  1],[62.4 17.6] ; [15.6  4.4],0
s8,1,0.047958,3.911459,[ 87 175] ; [46 58],[ 95.20765027 166.79234973] ; [37.79234973 66.20765027],0
r1,1,0.050275,3.832247,[206  56] ; [91 13],[212.60655738  49.39344262] ; [84.39344262 19.60655738],0
p3,1,0.087593,2.918066,[104 158] ; [51 52],[111.26027397 150.73972603] ; [43.73972603 59.26027397],0
s1,1,0.125482,2.347529,[ 11 251] ; [  1 100],[  8.66115702 253.33884298] ; [ 3.33884298 97.66115702],0
s7,1,0.133959,2.246011,[103 151] ; [47 48],[109.16905444 144.83094556] ; [40.83094556 54.16905444],0
a2,1,0.140592,2.171463,[ 50 213] ; [27 77],[ 55.17983651 207.82016349] ; [21.82016349 82.17983651],0
b4,1,0.145831,2.115326,[145 118] ; [66 38],[151.20708447 111.79291553] ; [59.79291553 44.20708447],0
s5,1,0.179141,1.804734,[ 70 185] ; [35 66],[ 75.21067416 179.78932584] ; [29.78932584 71.21067416],0
n5,1,0.188124,1.732245,[166  95] ; [73 30],[171.37087912  89.62912088] ; [67.62912088 35.37087912],0
n1,1,0.21857,1.513736,[30 50] ; [ 4 14],[27.75510204 52.24489796] ; [ 6.24489796 11.75510204],0
p5,1,0.221841,1.492421,[ 18 245] ; [11 92],[ 20.83879781 242.16120219] ; [ 8.16120219 94.83879781],0
p10,1,0.243089,1.362592,[192  70] ; [80 21],[196.31955923  65.68044077] ; [75.68044077 25.31955923],0
a1,1,0.306106,1.047401,[  9 254] ; [ 6 98],[ 10.7493188 252.2506812] ; [ 4.2506812 99.7493188],0
u1,1,0.313205,1.017112,[ 37 226] ; [19 85],[ 40.13079019 222.86920981] ; [15.86920981 88.13079019],0
b1,1,0.332506,0.939112,[108 155] ; [37 67],[103.91008174 159.08991826] ; [41.08991826 62.91008174],0
b3,1,0.344363,0.894122,[37 98] ; [23 45],[39.90147783 95.09852217] ; [20.09852217 47.90147783],0
b2,1,0.344363,0.894122,[37 98] ; [23 45],[39.90147783 95.09852217] ; [20.09852217 47.90147783],0
p11,1,0.346578,0.885948,[202  61] ; [75 29],[198.50408719  64.49591281] ; [78.49591281 25.50408719],0
n2,1,0.371258,0.799451,[57 23] ; [17  4],[58.61386139 21.38613861] ; [15.38613861  5.61386139],0
s6,1,0.372083,0.796695,[159  99] ; [68 34],[162.68333333  95.31666667] ; [64.31666667 37.68333333],0
d5,1,0.40486,0.693844,[207  55] ; [78 26],[204.01639344  57.98360656] ; [80.98360656 23.01639344],0
a7,1,0.442327,0.590238,[188  74] ; [78 25],[190.9369863  71.0630137] ; [75.0630137 27.9369863],0
p2,1,0.454154,0.560263,[211  52] ; [79 24],[208.38797814  54.61202186] ; [81.61202186 21.38797814],0
p7,1,0.454542,0.5593,[153 106] ; [64 37],[156.11944444 102.88055556] ; [60.88055556 40.11944444],0
a4,1,0.510104,0.433854,[105 158] ; [45 58],[107.78688525 155.21311475] ; [42.21311475 60.78688525],0
p8,1,0.515426,0.423036,[121 141] ; [50 50],[123.76243094 138.23756906] ; [47.23756906 52.76243094],0
v4,1,0.536931,0.381258,[253   9] ; [99  5],[251.97814208  10.02185792] ; [100.02185792   3.97814208],0
r2,1,0.541593,0.372595,[252   9] ; [99  5],[250.9890411  10.0109589] ; [100.0109589   3.9890411],0
d2,1,0.598778,0.276842,[118 144] ; [50 54],[120.26229508 141.73770492] ; [47.73770492 56.26229508],0
p1,1,0.621152,0.244252,[ 19 242] ; [ 6 97],[ 17.92582418 243.07417582] ; [ 7.07417582 95.92582418],0
u3,1,0.655539,0.198988,[53 40] ; [13 12],[52.01694915 40.98305085] ; [13.98305085 11.01694915],0
a8,1,0.671136,0.180277,[ 28 221] ; [12 81],[ 29.12280702 219.87719298] ; [10.87719298 82.12280702],0
b5,1,0.698294,0.150252,[150 113] ; [57 47],[148.34059946 114.65940054] ; [58.65940054 45.34059946],0
s2,1,0.71897,0.129482,[118 144] ; [49 55],[119.54644809 142.45355191] ; [47.45355191 56.54644809],0
s3,1,0.731455,0.117779,[142 121] ; [56 44],[143.45454545 119.54545455] ; [54.54545455 45.45454545],0
p9,1,0.748684,0.10264,[204  56] ; [80 20],[205.11111111  54.88888889] ; [78.88888889 21.11111111],0
d1,1,0.758055,0.094886,[142 121] ; [58 46],[143.32425068 119.67574932] ; [56.67574932 47.32425068],0
s4,1,0.778794,0.078899,[ 47 212] ; [20 83],[ 47.93646409 211.06353591] ; [19.06353591 83.93646409],0
p6,1,0.784744,0.074607,[ 82 181] ; [30 71],[ 80.92307692 182.07692308] ; [31.07692308 69.92307692],0
a6,1,0.78595,0.073752,[180  83] ; [72 31],[181.08196721  81.91803279] ; [70.91803279 32.08196721],0
r3,1,0.828548,0.0469,[256   6] ; [102   2],[256.27322404   5.72677596] ; [101.72677596   2.27322404],0
n6,1,0.860254,0.030994,[218  45] ; [87 17],[218.56948229  44.43051771] ; [86.43051771 17.56948229],0
p4,1,0.884296,0.021178,[134 128] ; [52 48],[134.61878453 127.38121547] ; [51.38121547 48.61878453],0
d4,1,0.907415,0.013526,[210  52] ; [82 21],[209.6  52.4] ; [82.4 20.6],0
u2,1,0.957872,0.00279,[49 43] ; [14 12],[49.11864407 42.88135593] ; [13.88135593 12.11864407],0
d3,1,0.996731,1.7e-05,[178  84] ; [70 33],[178.01643836  83.98356164] ; [69.98356164 33.01643836],0
