Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.014879,5.930714,[4 1] ; [ 66 159],[1.52173913 3.47826087] ; [ 68.47826087 156.52173913],0
s5,1,0.063901,3.433119,[3 3] ; [ 44 184],[1.20512821 4.79487179] ; [ 45.79487179 182.20512821],0
s6,1,0.092171,2.836045,[4 1] ; [ 99 135],[2.15481172 2.84518828] ; [100.84518828 133.15481172],0
p8,1,0.129233,2.301688,[3 2] ; [ 67 166],[1.47058824 3.52941176] ; [ 68.52941176 164.47058824],0
r2,1,0.146237,2.111069,[4 2] ; [203  30],[5.19665272 0.80334728] ; [201.80334728  31.19665272],0
p6,1,0.172722,1.859157,[2 4] ; [ 32 202],[0.85 5.15] ; [ 33.15 200.85],0
r3,1,0.202778,1.622256,[4 2] ; [200  34],[5.1 0.9] ; [198.9  35.1],0
n1,1,0.232654,1.424561,[2 1] ; [28 56],[1.03448276 1.96551724] ; [28.96551724 55.03448276],0
p3,1,0.261788,1.259274,[2 4] ; [ 38 198],[0.99173554 5.00826446] ; [ 39.00826446 196.99173554],0
p10,1,0.303217,1.059993,[5 1] ; [147  87],[3.8 2.2] ; [148.2  85.8],0
p11,1,0.318861,0.993613,[5 1] ; [150  86],[3.84297521 2.15702479] ; [151.15702479  84.84297521],0
n4,1,0.328101,0.956379,[5 1] ; [151  85],[3.8677686 2.1322314] ; [152.1322314  83.8677686],0
r1,1,0.3669,0.814139,[5 1] ; [155  81],[3.96694215 2.03305785] ; [156.03305785  79.96694215],0
s2,1,0.370134,0.803216,[1 5] ; [ 80 154],[2.025 3.975] ; [ 78.975 155.025],0
p7,1,0.376132,0.783305,[3 2] ; [ 94 139],[2.03781513 2.96218487] ; [ 94.96218487 138.03781513],0
s8,1,0.429956,0.622943,[2 3] ; [ 58 178],[1.24481328 3.75518672] ; [ 58.75518672 177.24481328],0
a8,1,0.516279,0.42132,[1 4] ; [ 24 198],[0.55066079 4.44933921] ; [ 24.44933921 197.55066079],0
a3,1,0.591201,0.288472,[3 3] ; [143  92],[3.63485477 2.36514523] ; [142.36514523  92.63485477],0
s3,1,0.624781,0.239205,[2 4] ; [101 132],[2.58577406 3.41422594] ; [100.41422594 132.58577406],0
v3,1,0.629129,0.233244,[1 5] ; [ 58 171],[1.50638298 4.49361702] ; [ 57.49361702 171.50638298],0
b4,1,0.643384,0.214343,[4 2] ; [135 101],[3.44628099 2.55371901] ; [135.55371901 100.44628099],0
r4,1,0.655888,0.198557,[5 1] ; [178  58],[4.53719008 1.46280992] ; [178.46280992  57.53719008],0
b1,1,0.687368,0.16195,[2 4] ; [ 98 138],[2.47933884 3.52066116] ; [ 97.52066116 138.47933884],0
d2,1,0.688223,0.161016,[3 3] ; [ 97 135],[2.5210084 3.4789916] ; [ 97.4789916 134.5210084],0
d4,1,0.694569,0.154183,[4 2] ; [172  61],[4.41841004 1.58158996] ; [171.58158996  61.41841004],0
d3,1,0.697463,0.151125,[3 3] ; [135  98],[3.46443515 2.53556485] ; [134.53556485  98.46443515],0
u2,1,0.726998,0.121886,[1 2] ; [40 52],[1.29473684 1.70526316] ; [39.70526316 52.29473684],0
b5,1,0.740723,0.109493,[3 3] ; [134 102],[3.39669421 2.60330579] ; [133.60330579 102.39669421],0
n5,1,0.766881,0.087886,[4 2] ; [142  92],[3.65 2.35] ; [142.35  91.65],0
p2,1,0.794956,0.067538,[4 2] ; [145  91],[3.69421488 2.30578512] ; [145.30578512  90.69421488],0
d5,1,0.820109,0.051713,[4 2] ; [166  68],[4.25 1.75] ; [165.75  68.25],0
a6,1,0.853358,0.034164,[4 2] ; [148  87],[3.78423237 2.21576763] ; [148.21576763  86.78423237],0
d1,1,0.869452,0.027013,[3 3] ; [110 126],[2.80165289 3.19834711] ; [110.19834711 125.80165289],0
b2,1,0.88362,0.021428,[1 3] ; [36 91],[1.12977099 2.87022901] ; [35.87022901 91.12977099],0
b3,1,0.88362,0.021428,[1 3] ; [36 91],[1.12977099 2.87022901] ; [35.87022901 91.12977099],0
a4,1,0.919925,0.010106,[2 4] ; [ 83 152],[2.11618257 3.88381743] ; [ 82.88381743 152.11618257],0
v4,1,0.931569,0.007374,[5 1] ; [198  36],[5.075 0.925] ; [197.925  36.075],0
n2,1,0.955816,0.00307,[2 1] ; [56 30],[1.95505618 1.04494382] ; [56.04494382 29.95505618],0
a7,1,0.98256,0.000478,[4 2] ; [155  79],[3.975 2.025] ; [155.025  78.975],0
a2,1,0.985467,0.000332,[1 5] ; [ 40 196],[1.01652893 4.98347107] ; [ 39.98347107 196.01652893],0
