Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,46.10052,[113  44] ; [ 90 152],[79.87719298 77.12280702] ; [123.12280702 118.87719298],1
p2,1,1e-06,24.81422,[144  16] ; [172  78],[123.31707317  36.68292683] ; [192.68292683  57.31707317],1
p4,1,2.8e-05,17.564948,[81 78] ; [ 75 173],[60.94348894 98.05651106] ; [ 95.05651106 152.94348894],1
p6,1,0.000242,13.470497,[ 57 103] ; [ 48 200],[ 41.17647059 118.82352941] ; [ 63.82352941 184.17647059],1
p11,1,0.002136,9.428545,[134  26] ; [176  74],[120.97560976  39.02439024] ; [189.02439024  60.97560976],0
p9,1,0.005482,7.713039,[136  21] ; [185  61],[125.05459057  31.94540943] ; [195.94540943  50.05459057],0
p10,1,0.011464,6.391957,[130  29] ; [173  72],[119.25  39.75] ; [183.75  61.25],0
v1,1,0.012202,6.28134,[85 71] ; [103 144],[72.77419355 83.22580645] ; [115.22580645 131.77419355],0
p1,1,0.014378,5.991161,[ 13 146] ; [  7 242],[  7.79411765 151.20588235] ; [ 12.20588235 236.79411765],0
p5,1,0.015439,5.865678,[ 13 147] ; [  7 241],[  7.84313725 152.15686275] ; [ 12.15686275 235.84313725],0
a2,1,0.022729,5.189062,[ 23 137] ; [ 59 191],[ 32. 128.] ; [ 50. 200.],0
n5,1,0.028587,4.792333,[119  40] ; [160  88],[108.995086  50.004914] ; [170.004914  77.995086],0
s6,1,0.031655,4.617068,[108  46] ; [147 100],[97.93017456 56.06982544] ; [157.06982544  89.93017456],0
u1,1,0.043727,4.067063,[ 14 146] ; [ 39 211],[ 20.68292683 139.31707317] ; [ 32.31707317 217.68292683],0
v3,1,0.07248,3.225939,[60 95] ; [ 71 166],[ 51.79846939 103.20153061] ; [ 79.20153061 157.79846939],0
r3,1,0.076273,3.142582,[155   5] ; [248   2],[157.26829268   2.73170732] ; [245.73170732   4.26829268],0
u3,1,0.103766,2.64668,[27 29] ; [51 31],[31.65217391 24.34782609] ; [46.34782609 35.65217391],0
s8,1,0.121994,2.391533,[67 92] ; [ 86 163],[59.625 99.375] ; [ 93.375 155.625],0
a4,1,0.123331,2.374505,[ 58 101] ; [110 139],[65.47058824 93.52941176] ; [102.52941176 146.47058824],0
a7,1,0.143331,2.141829,[123  37] ; [175  74],[116.57701711  43.42298289] ; [181.42298289  67.57701711],0
n6,1,0.154186,2.030343,[136  23] ; [200  50],[130.62102689  28.37897311] ; [205.37897311  44.62102689],0
a5,1,0.158209,1.991259,[115  45] ; [163  87],[108.48780488  51.51219512] ; [169.51219512  80.48780488],0
r2,1,0.162698,1.948965,[152   7] ; [244   5],[154.32352941   4.67647059] ; [241.67647059   7.32352941],0
u2,1,0.185381,1.75395,[28 29] ; [49 32],[31.80434783 25.19565217] ; [45.19565217 35.80434783],0
s5,1,0.197543,1.660447,[ 49 105] ; [ 62 178],[ 43.3857868 110.6142132] ; [ 67.6142132 172.3857868],0
n2,1,0.206867,1.593221,[27  5] ; [63 23],[24.40677966  7.59322034] ; [65.59322034 20.40677966],0
a6,1,0.228405,1.450767,[102  58] ; [173  76],[107.5794621  52.4205379] ; [167.4205379  81.5794621],0
n4,1,0.251956,1.312426,[117  42] ; [170  79],[111.84558824  47.15441176] ; [175.15441176  73.84558824],0
d5,1,0.253655,1.303058,[129  31] ; [188  60],[124.31372549  35.68627451] ; [192.68627451  55.31372549],0
s4,1,0.254285,1.299609,[ 21 135] ; [ 44 204],[ 25.0990099 130.9009901] ; [ 39.9009901 208.0990099],0
n3,1,0.278736,1.173244,[25  6] ; [60 25],[22.71551724  8.28448276] ; [62.28448276 22.71551724],0
a8,1,0.321891,0.981248,[ 26 121] ; [ 32 198],[ 22.61538462 124.38461538] ; [ 35.38461538 194.61538462],0
d2,1,0.325972,0.964834,[65 95] ; [113 135],[69.80392157 90.19607843] ; [108.19607843 139.80392157],0
s7,1,0.359938,0.838111,[67 89] ; [ 92 148],[62.63636364 93.36363636] ; [ 96.36363636 143.63636364],0
v2,1,0.370268,0.802766,[80 71] ; [115 123],[75.6940874 75.3059126] ; [119.3059126 118.6940874],0
d1,1,0.399885,0.708672,[90 70] ; [130 120],[85.85365854 74.14634146] ; [134.14634146 115.85365854],0
v4,1,0.406477,0.689083,[156   4] ; [238  10],[154.50980392   5.49019608] ; [239.49019608   8.50980392],0
b4,1,0.45215,0.565257,[90 70] ; [150 100],[93.65853659 66.34146341] ; [146.34146341 103.65853659],0
b5,1,0.494099,0.467589,[99 61] ; [163  87],[102.24390244  57.75609756] ; [159.75609756  90.24390244],0
b1,1,0.617657,0.249175,[ 55 105] ; [ 80 170],[ 52.68292683 107.31707317] ; [ 82.31707317 167.68292683],0
n1,1,0.622335,0.242599,[13 18] ; [31 53],[11.86086957 19.13913043] ; [32.13913043 51.86086957],0
s3,1,0.624208,0.239997,[82 74] ; [136 111],[84.38709677 71.61290323] ; [133.61290323 113.38709677],0
a3,1,0.674153,0.176782,[103  56] ; [167  83],[104.96332518  54.03667482] ; [165.03667482  84.96332518],0
s2,1,0.69457,0.154183,[78 80] ; [117 130],[76.07407407 81.92592593] ; [118.92592593 128.07407407],0
p12,1,0.702287,0.146104,[  7 152] ; [ 13 235],[  7.81326781 151.18673219] ; [ 12.18673219 235.81326781],0
d4,1,0.711692,0.136593,[132  28] ; [201  47],[130.58823529  29.41176471] ; [202.41176471  45.58823529],0
r1,1,0.712,0.136287,[135  24] ; [208  41],[133.66911765  25.33088235] ; [209.33088235  39.66911765],0
a1,1,0.854497,0.03363,[  4 156] ; [  7 243],[  4.29268293 155.70731707] ; [  6.70731707 243.29268293],0
s1,1,0.890099,0.019094,[  6 151] ; [ 10 234],[  6.26433915 150.73566085] ; [  9.73566085 234.26433915],0
u4,1,0.928873,0.007968,[  3 157] ; [  5 245],[  3.12195122 156.87804878] ; [  4.87804878 245.12195122],0
b2,1,0.932045,0.007271,[28 58] ; [48 97],[28.29437229 57.70562771] ; [47.70562771 97.29437229],0
b3,1,0.932045,0.007271,[28 58] ; [48 97],[28.29437229 57.70562771] ; [47.70562771 97.29437229],0
d3,1,0.958535,0.002703,[112  48] ; [173  75],[111.76470588  48.23529412] ; [173.23529412  74.76470588],0
