Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,50.278013,[120  35] ; [27 60],[94.15289256 60.84710744] ; [52.84710744 34.15289256],1
a5,1,1e-06,25.10565,[108  49] ; [31 56],[89.43852459 67.56147541] ; [49.56147541 37.43852459],1
a4,1,5.1e-05,16.396756,[69 87] ; [16 71],[ 54.56790123 101.43209877] ; [30.43209877 56.56790123],1
s7,1,0.000983,10.858475,[56 93] ; [14 69],[ 44.95689655 104.04310345] ; [25.04310345 57.95689655],1
a3,1,0.003621,8.464916,[105  51] ; [42 45],[94.37037037 61.62962963] ; [52.62962963 34.37037037],0
a8,1,0.005827,7.602922,[ 23 123] ; [ 3 79],[ 16.64912281 129.35087719] ; [ 9.35087719 72.64912281],0
v3,1,0.011109,6.447794,[ 46 105] ; [13 71],[ 37.9106383 113.0893617] ; [21.0893617 62.9106383],0
n2,1,0.011222,6.429743,[41 13] ; [18 18],[35.4 18.6] ; [23.6 12.4],0
a2,1,0.017981,5.598041,[ 33 124] ; [ 8 79],[ 26.38114754 130.61885246] ; [14.61885246 72.38114754],0
r1,1,0.036685,4.36499,[111  46] ; [50 37],[103.5942623  53.4057377] ; [57.4057377 29.5942623],0
s8,1,0.044302,4.045025,[ 45 111] ; [15 72],[ 38.51851852 117.48148148] ; [21.48148148 65.51851852],0
p3,1,0.057461,3.609199,[ 31 126] ; [ 9 78],[ 25.73770492 131.26229508] ; [14.26229508 72.73770492],0
s4,1,0.06827,3.324123,[ 23 133] ; [21 66],[ 28.24691358 127.75308642] ; [15.75308642 71.24691358],0
d2,1,0.088705,2.897711,[70 83] ; [30 57],[63.75 89.25] ; [36.25 50.75],0
p12,1,0.113505,2.504728,[  8 147] ; [ 1 86],[  5.76446281 149.23553719] ; [ 3.23553719 83.76446281],0
n1,1,0.134407,2.240849,[21 31] ; [ 9 27],[17.72727273 34.27272727] ; [12.27272727 23.72727273],0
u3,1,0.14859,2.086665,[19 33] ; [23 22],[22.51546392 29.48453608] ; [19.48453608 25.51546392],0
r4,1,0.152782,2.044252,[123  34] ; [61 26],[118.39344262  38.60655738] ; [65.60655738 21.39344262],0
p1,1,0.158321,1.990195,[ 10 145] ; [ 2 84],[  7.71784232 147.28215768] ; [ 4.28215768 81.71784232],0
p10,1,0.175829,1.832527,[103  52] ; [49 36],[98.16666667 56.83333333] ; [53.83333333 31.16666667],0
b5,1,0.196031,1.671698,[84 73] ; [54 33],[88.79508197 68.20491803] ; [49.20491803 37.79508197],0
p11,1,0.198185,1.655701,[105  52] ; [51 36],[100.37704918  56.62295082] ; [55.62295082 31.37704918],0
u1,1,0.210878,1.565388,[ 21 136] ; [ 7 80],[ 18.01639344 138.98360656] ; [ 9.98360656 77.01639344],0
v2,1,0.23322,1.421117,[58 90] ; [26 57],[53.81818182 94.18181818] ; [30.18181818 52.81818182],0
p7,1,0.242361,1.366807,[67 87] ; [30 54],[62.76470588 91.23529412] ; [34.23529412 49.76470588],0
d1,1,0.250079,1.322862,[77 80] ; [36 51],[72.70901639 84.29098361] ; [40.29098361 46.70901639],0
n6,1,0.259722,1.270239,[118  38] ; [60 27],[114.27160494  41.72839506] ; [63.72839506 23.27160494],0
b1,1,0.320465,0.987048,[68 89] ; [32 55],[64.3442623 92.6557377] ; [35.6557377 51.3442623],0
p5,1,0.328101,0.956379,[  5 151] ; [ 1 85],[  3.8677686 152.1322314] ; [ 2.1322314 83.8677686],0
r2,1,0.333248,0.936235,[136  18] ; [73 14],[133.55186722  20.44813278] ; [75.44813278 11.55186722],0
n3,1,0.369372,0.805776,[34 17] ; [20 15],[32.02325581 18.97674419] ; [21.97674419 13.02325581],0
a6,1,0.383795,0.758511,[102  54] ; [52 35],[98.86419753 57.13580247] ; [55.13580247 31.86419753],0
a7,1,0.427961,0.628349,[101  55] ; [60 26],[103.78512397  52.21487603] ; [57.21487603 28.78512397],0
a1,1,0.429338,0.624613,[  9 148] ; [ 3 84],[  7.72131148 149.27868852] ; [ 4.27868852 82.72131148],0
p9,1,0.472624,0.515834,[104  47] ; [54 30],[101.52340426  49.47659574] ; [56.47659574 27.52340426],0
s6,1,0.49097,0.474399,[69 85] ; [35 52],[66.45643154 87.54356846] ; [37.54356846 49.45643154],0
s3,1,0.49097,0.474399,[69 85] ; [35 52],[66.45643154 87.54356846] ; [37.54356846 49.45643154],0
d5,1,0.529259,0.395815,[113  43] ; [59 27],[110.87603306  45.12396694] ; [61.12396694 24.87603306],0
b4,1,0.538204,0.378879,[93 64] ; [48 39],[90.72540984 66.27459016] ; [50.27459016 36.72540984],0
d4,1,0.584481,0.299047,[115  40] ; [61 25],[113.19502075  41.80497925] ; [62.80497925 23.19502075],0
s5,1,0.630016,0.232039,[ 29 120] ; [19 67],[ 30.43404255 118.56595745] ; [17.56595745 68.43404255],0
u4,1,0.670643,0.180851,[  1 156] ; [ 1 86],[  1.28688525 155.71311475] ; [ 0.71311475 86.28688525],0
b2,1,0.692266,0.156643,[27 66] ; [10 29],[26.06818182 66.93181818] ; [10.93181818 28.06818182],0
b3,1,0.692266,0.156643,[27 66] ; [10 29],[26.06818182 66.93181818] ; [10.93181818 28.06818182],0
v4,1,0.694621,0.154128,[131  25] ; [73 12],[132.04979253  23.95020747] ; [71.95020747 13.04979253],0
r3,1,0.722832,0.125795,[131  24] ; [75 12],[131.94214876  23.05785124] ; [74.05785124 12.94214876],0
u2,1,0.746678,0.104343,[21 30] ; [20 25],[21.78125 29.21875] ; [19.21875 25.78125],0
d3,1,0.790185,0.070794,[89 67] ; [50 35],[89.97510373 66.02489627] ; [49.02489627 35.97510373],0
s2,1,0.807317,0.059482,[ 52 104] ; [30 56],[ 52.85950413 103.14049587] ; [29.14049587 56.85950413],0
p8,1,0.893977,0.017762,[ 45 108] ; [26 60],[ 45.45188285 107.54811715] ; [25.54811715 60.45188285],0
p6,1,0.915968,0.011133,[ 22 132] ; [12 75],[ 21.72614108 132.27385892] ; [12.27385892 74.72614108],0
s1,1,0.940371,0.005596,[  5 148] ; [ 3 84],[  5.1 147.9] ; [ 2.9 84.1],0
p2,1,0.98097,0.000569,[97 60] ; [53 33],[96.91358025 60.08641975] ; [53.08641975 32.91358025],0
