Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.013407,6.114656,[5 3] ; [ 1 10],[2.52631579 5.47368421] ; [3.47368421 7.52631579],0
s7,1,0.092133,2.836706,[5 2] ; [3 7],[3.29411765 3.70588235] ; [4.70588235 5.29411765],0
p12,1,0.163165,1.944643,[3 5] ; [1 9],[1.77777778 6.22222222] ; [2.22222222 7.77777778],0
v1,1,0.179712,1.8,[4 4] ; [8 2],[5.33333333 2.66666667] ; [6.66666667 3.33333333],0
a5,1,0.197796,1.658574,[6 2] ; [5 6],[4.63157895 3.36842105] ; [6.36842105 4.63157895],0
s6,1,0.243498,1.360227,[7 1] ; [7 4],[5.89473684 2.10526316] ; [8.10526316 2.89473684],0
r2,1,0.243498,1.360227,[7 1] ; [7 4],[5.89473684 2.10526316] ; [8.10526316 2.89473684],0
v2,1,0.259942,1.269066,[5 3] ; [4 7],[3.78947368 4.21052632] ; [5.21052632 5.78947368],0
b5,1,0.259942,1.269066,[3 5] ; [7 4],[4.21052632 3.78947368] ; [5.78947368 5.21052632],0
s3,1,0.310596,1.028139,[4 4] ; [3 8],[2.94736842 5.05263158] ; [4.05263158 6.94736842],0
d4,1,0.347756,0.881629,[6 2] ; [10  1],[6.73684211 1.26315789] ; [9.26315789 1.73684211],0
r4,1,0.435488,0.608144,[7 1] ; [8 3],[6.31578947 1.68421053] ; [8.68421053 2.31578947],0
a4,1,0.435488,0.608144,[1 7] ; [3 8],[1.68421053 6.31578947] ; [2.31578947 8.68421053],0
d1,1,0.462527,0.539773,[3 5] ; [6 5],[3.78947368 4.21052632] ; [5.21052632 5.78947368],0
b3,1,0.527089,0.4,[3 2] ; [2 3],[2.5 2.5] ; [2.5 2.5],0
b2,1,0.527089,0.4,[3 2] ; [2 3],[2.5 2.5] ; [2.5 2.5],0
s5,1,0.595883,0.28125,[5 3] ; [5 5],[4.44444444 3.55555556] ; [5.55555556 4.44444444],0
p3,1,0.598802,0.276807,[6 2] ; [7 4],[5.47368421 2.52631579] ; [7.52631579 3.47368421],0
n4,1,0.718904,0.129545,[6 2] ; [9 2],[6.31578947 1.68421053] ; [8.68421053 2.31578947],0
b1,1,0.728794,0.120222,[3 5] ; [5 6],[3.36842105 4.63157895] ; [4.63157895 6.36842105],0
a3,1,0.728794,0.120222,[3 5] ; [5 6],[3.36842105 4.63157895] ; [4.63157895 6.36842105],0
d3,1,0.728794,0.120222,[5 3] ; [6 5],[4.63157895 3.36842105] ; [6.36842105 4.63157895],0
n5,1,0.737369,0.112453,[7 1] ; [9 2],[6.73684211 1.26315789] ; [9.26315789 1.73684211],0
p2,1,0.737369,0.112453,[7 1] ; [9 2],[6.73684211 1.26315789] ; [9.26315789 1.73684211],0
r3,1,0.811055,0.057152,[7 1] ; [10  1],[7.15789474 0.84210526] ; [9.84210526 1.15789474],0
p1,1,0.811055,0.057152,[1 7] ; [ 1 10],[0.84210526 7.15789474] ; [1.15789474 9.84210526],0
u3,1,0.818971,0.052381,[3 2] ; [4 2],[3.18181818 1.81818182] ; [3.81818182 2.18181818],0
s2,1,0.844674,0.038384,[4 4] ; [5 6],[3.78947368 4.21052632] ; [5.21052632 5.78947368],0
a6,1,0.844674,0.038384,[4 4] ; [6 5],[4.21052632 3.78947368] ; [5.78947368 5.21052632],0
n6,1,0.866815,0.028125,[7 1] ; [9 1],[7.11111111 0.88888889] ; [8.88888889 1.11111111],0
u2,1,0.886508,0.02037,[4 1] ; [5 1],[4.09090909 0.90909091] ; [4.90909091 1.09090909],0
a7,1,0.959566,0.00257,[5 3] ; [7 4],[5.05263158 2.94736842] ; [6.94736842 4.05263158],0
v3,1,0.959566,0.00257,[3 5] ; [4 7],[2.94736842 5.05263158] ; [4.05263158 6.94736842],0
b4,1,0.959566,0.00257,[5 3] ; [7 4],[5.05263158 2.94736842] ; [6.94736842 4.05263158],0
d5,1,0.959566,0.00257,[5 3] ; [7 4],[5.05263158 2.94736842] ; [6.94736842 4.05263158],0
