Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,41.496617,[307   7] ; [66 18],[294.27638191  19.72361809] ; [78.72361809  5.27638191],1
p11,1,0.0,39.729852,[257  62] ; [39 45],[234.30272953  84.69727047] ; [61.69727047 22.30272953],1
p4,1,0.0,37.743436,[193 125] ; [19 64],[168.11970075 149.88029925] ; [43.88029925 39.11970075],1
p9,1,0.0,35.304293,[262  50] ; [43 38],[242.13740458  69.86259542] ; [62.86259542 18.13740458],1
p10,1,0.0,28.259218,[255  60] ; [43 39],[236.44836272  78.55163728] ; [61.55163728 20.44836272],1
v4,1,0.0,26.674187,[304  12] ; [67 17],[293.09  22.91] ; [77.91  6.09],1
p7,1,0.0,26.526429,[195 115] ; [26 57],[174.32569975 135.67430025] ; [46.67430025 36.32569975],1
r4,1,1e-06,23.620777,[287  32] ; [58 26],[273.08933002  45.91066998] ; [71.91066998 12.08933002],1
p8,1,4e-06,21.407172,[168 144] ; [21 62],[149.28607595 162.71392405] ; [39.71392405 43.28607595],1
n6,1,1e-05,19.453393,[265  52] ; [51 32],[250.43  66.57] ; [65.57 17.43],1
s1,1,1e-05,19.432197,[  5 309] ; [10 74],[ 11.83417085 302.16582915] ; [ 3.16582915 80.83417085],1
r2,1,0.000475,12.21043,[300  15] ; [69 13],[292.78337531  22.21662469] ; [76.21662469  5.78337531],1
p6,1,0.001475,10.109493,[101 213] ; [12 71],[ 89.37531486 224.62468514] ; [23.62468514 59.37531486],0
d5,1,0.002076,9.481443,[264  55] ; [56 27],[253.93034826  65.06965174] ; [66.06965174 16.93034826],0
a1,1,0.003546,8.502959,[ 10 309] ; [ 9 75],[ 15.03970223 303.96029777] ; [ 3.96029777 80.03970223],0
p3,1,0.004515,8.06413,[147 171] ; [24 59],[135.60598504 182.39401496] ; [35.39401496 47.60598504],0
v1,1,0.004951,7.897267,[155 156] ; [27 56],[143.65989848 167.34010152] ; [38.34010152 44.65989848],0
s6,1,0.005889,7.583875,[177 135] ; [33 50],[165.87341772 146.12658228] ; [44.12658228 38.87341772],0
d3,1,0.006566,7.388064,[249  69] ; [53 30],[239.49127182  78.50872818] ; [62.50872818 20.49127182],0
r1,1,0.011343,6.410834,[252  64] ; [56 28],[243.32  72.68] ; [64.68 19.32],0
n5,1,0.020267,5.388734,[222  93] ; [48 36],[213.15789474 101.84210526] ; [56.84210526 27.15789474],0
n3,1,0.034756,4.457143,[51 13] ; [19 13],[46.66666667 17.33333333] ; [23.33333333  8.66666667],0
n4,1,0.04139,4.159992,[233  85] ; [52 32],[225.44776119  92.55223881] ; [59.55223881 24.44776119],0
d4,1,0.058131,3.589935,[267  52] ; [62 21],[261.0721393  57.9278607] ; [67.9278607 15.0721393],0
s5,1,0.094589,2.794489,[ 73 239] ; [12 69],[ 67.48091603 244.51908397] ; [17.51908397 63.48091603],0
s7,1,0.097812,2.740855,[ 85 220] ; [15 65],[ 79.22077922 225.77922078] ; [20.77922078 59.22077922],0
a6,1,0.111818,2.528334,[246  73] ; [57 26],[240.44029851  78.55970149] ; [62.55970149 20.44029851],0
s3,1,0.133498,2.251354,[136 178] ; [28 54],[130.04040404 183.95959596] ; [33.95959596 48.04040404],0
s2,1,0.144467,2.12972,[119 198] ; [24 59],[113.3275 203.6725] ; [29.6725 53.3275],0
b1,1,0.155409,2.018342,[110 209] ; [36 48],[115.56823821 203.43176179] ; [30.43176179 53.56823821],0
n2,1,0.156011,2.012472,[47 16] ; [20 13],[43.96875 19.03125] ; [23.03125  9.96875],0
b2,1,0.16644,1.914719,[ 45 117] ; [18 29],[ 48.83253589 113.16746411] ; [14.16746411 32.83253589],0
b3,1,0.16644,1.914719,[ 45 117] ; [18 29],[ 48.83253589 113.16746411] ; [14.16746411 32.83253589],0
v2,1,0.168574,1.895577,[165 139] ; [37 44],[159.5012987 144.4987013] ; [42.4987013 38.5012987],0
