Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.014037,6.03354,[23 48] ; [23 18],[29.16071429 41.83928571] ; [16.83928571 24.16071429],0
a7,1,0.015916,5.812117,[58 13] ; [25 16],[52.61607143 18.38392857] ; [30.38392857 10.61607143],0
p6,1,0.04025,4.207327,[33 38] ; [11 30],[27.89285714 43.10714286] ; [16.10714286 24.89285714],0
p10,1,0.048195,3.903178,[52 18] ; [23 18],[47.2972973 22.7027027] ; [27.7027027 13.2972973],0
p9,1,0.101074,2.68852,[53 17] ; [25 16],[49.18918919 20.81081081] ; [28.81081081 12.18918919],0
v4,1,0.114643,2.48902,[68  3] ; [36  5],[65.92857143  5.07142857] ; [38.07142857  2.92857143],0
s2,1,0.159077,1.98298,[37 33] ; [16 25],[33.42342342 36.57657658] ; [19.57657658 21.42342342],0
u3,1,0.163208,1.944247,[16  9] ; [15  3],[18.02325581  6.97674419] ; [12.97674419  5.02325581],0
n3,1,0.231133,1.433873,[16  3] ; [10  5],[14.52941176  4.47058824] ; [11.47058824  3.52941176],0
p11,1,0.236019,1.404216,[51 20] ; [25 16],[48.17857143 22.82142857] ; [27.82142857 13.17857143],0
b5,1,0.245294,1.349908,[46 25] ; [22 19],[43.10714286 27.89285714] ; [24.89285714 16.10714286],0
s7,1,0.287306,1.132203,[29 40] ; [12 26],[26.43925234 42.56074766] ; [14.56074766 23.43925234],0
n2,1,0.290466,1.11746,[10  8] ; [11  4],[11.45454545  6.54545455] ; [9.54545455 5.45454545],0
v1,1,0.29467,1.098161,[28 39] ; [13 28],[25.43518519 41.56481481] ; [15.56481481 25.43518519],0
p12,1,0.297304,1.086246,[ 5 66] ; [ 1 40],[ 3.80357143 67.19642857] ; [ 2.19642857 38.80357143],0
p3,1,0.312039,1.022025,[45 26] ; [22 19],[42.47321429 28.52678571] ; [24.52678571 16.47321429],0
a3,1,0.312039,1.022025,[45 26] ; [22 19],[42.47321429 28.52678571] ; [24.52678571 16.47321429],0
