Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,35.8074,[65 77] ; [113  28],[89.31448763 52.68551237] ; [88.68551237 52.31448763],1
s1,1,0.534444,0.385935,[  6 137] ; [  4 137],[  5.03521127 137.96478873] ; [  4.96478873 136.03521127],0
p9,1,0.566569,0.328457,[130  14] ; [130  11],[131.36842105  12.63157895] ; [128.63157895  12.36842105],0
u1,1,0.614242,0.254044,[ 34 110] ; [ 30 112],[ 32.22377622 111.77622378] ; [ 31.77622378 110.22377622],0
p6,1,0.747633,0.103531,[79 64] ; [80 60],[80.34275618 62.65724382] ; [78.65724382 61.34275618],0
d2,1,0.764669,0.089613,[72 72] ; [73 68],[73.26315789 70.73684211] ; [71.73684211 69.26315789],0
a6,1,0.7687,0.086481,[97 47] ; [92 48],[95.83098592 48.16901408] ; [93.16901408 46.83098592],0
b4,1,0.806145,0.060222,[76 68] ; [77 65],[77.03496503 66.96503497] ; [75.96503497 66.03496503],0
s2,1,0.809143,0.058338,[106  38] ; [102  39],[105.09473684  38.90526316] ; [102.90526316  38.09473684],0
b5,1,0.819008,0.052359,[78 66] ; [75 67],[77.03496503 66.96503497] ; [75.96503497 66.03496503],0
a2,1,0.844149,0.038647,[ 39 105] ; [ 37 105],[ 38.26573427 105.73426573] ; [ 37.73426573 104.26573427],0
p2,1,0.855212,0.033296,[132  12] ; [131  11],[132.41958042  11.58041958] ; [130.58041958  11.41958042],0
p4,1,0.865532,0.028675,[107  37] ; [106  35],[107.62105263  36.37894737] ; [105.37894737  35.62105263],0
s3,1,0.916241,0.011061,[108  36] ; [105  34],[108.38162544  35.61837456] ; [104.61837456  34.38162544],0
a8,1,0.923997,0.009101,[ 27 108] ; [ 25 103],[ 26.69201521 108.30798479] ; [ 25.30798479 102.69201521],0
n3,1,0.991685,0.000109,[23  9] ; [18  7],[23.01754386  8.98245614] ; [17.98245614  7.01754386],0
v4,1,0.991911,0.000103,[138   4] ; [137   4],[137.98586572   4.01413428] ; [137.01413428   3.98586572],0
r3,1,0.993069,7.5e-05,[140   3] ; [139   3],[139.98947368   3.01052632] ; [139.01052632   2.98947368],0
