Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,44.946187,[18 42] ; [62  9],[36.64122137 23.35877863] ; [43.35877863 27.64122137],1
p6,1,0.001458,10.131529,[13 47] ; [34 36],[21.69230769 38.30769231] ; [25.30769231 44.69230769],0
p8,1,0.004579,8.038453,[21 38] ; [43 28],[29.04615385 29.95384615] ; [34.95384615 36.04615385],0
p9,1,0.00765,7.113685,[41 16] ; [64  7],[46.7578125 10.2421875] ; [58.2421875 12.7578125],0
p10,1,0.012582,6.226919,[41 18] ; [62  9],[46.74615385 12.25384615] ; [56.25384615 14.74615385],0
p5,1,0.015006,5.915783,[ 6 54] ; [19 52],[11.45038168 48.54961832] ; [13.54961832 57.45038168],0
d3,1,0.022305,5.221819,[34 27] ; [53 18],[40.20454545 20.79545455] ; [46.79545455 24.20454545],0
p7,1,0.025118,5.015751,[30 27] ; [51 20],[36.0703125 20.9296875] ; [44.9296875 26.0703125],0
s7,1,0.04342,4.078964,[18 43] ; [31 35],[23.53543307 37.46456693] ; [25.46456693 40.53543307],0
n4,1,0.056758,3.629685,[39 22] ; [56 15],[43.90151515 17.09848485] ; [51.09848485 19.90151515],0
r4,1,0.061067,3.508172,[49 12] ; [65  6],[52.68181818  8.31818182] ; [61.31818182  9.68181818],0
u2,1,0.066855,3.358602,[ 7 15] ; [12  8],[ 9.95238095 12.04761905] ; [ 9.04761905 10.95238095],0
b1,1,0.069589,3.292678,[15 46] ; [28 43],[19.87121212 41.12878788] ; [23.12878788 47.87121212],0
n5,1,0.074794,3.174543,[37 23] ; [54 17],[41.67938931 18.32061069] ; [49.32061069 21.67938931],0
r3,1,0.108807,2.571469,[52  7] ; [67  3],[54.42635659  4.57364341] ; [64.57364341  5.42635659],0
u1,1,0.114394,2.492443,[ 6 55] ; [14 57],[ 9.24242424 51.75757576] ; [10.75757576 60.24242424],0
a5,1,0.126241,2.338127,[38 23] ; [53 18],[42.0530303 18.9469697] ; [48.9469697 22.0530303],0
a6,1,0.139865,2.179443,[30 31] ; [44 27],[34.1969697 26.8030303] ; [39.8030303 31.1969697],0
s6,1,0.187897,1.734027,[44 16] ; [58 12],[47.07692308 12.92307692] ; [54.92307692 15.07692308],0
a8,1,0.194203,1.685439,[ 8 46] ; [ 5 62],[ 5.80165289 48.19834711] ; [ 7.19834711 59.80165289],0
a3,1,0.217067,1.523654,[37 23] ; [51 20],[40.30534351 19.69465649] ; [47.69465649 23.30534351],0
b5,1,0.231637,1.430783,[33 28] ; [31 40],[29.57575758 31.42424242] ; [34.42424242 36.57575758],0
r2,1,0.231916,1.429075,[57  2] ; [65  6],[55.36923077  3.63076923] ; [66.63076923  4.36923077],0
p2,1,0.25497,1.295862,[48 12] ; [62  9],[50.38167939  9.61832061] ; [59.61832061 11.38167939],0
a4,1,0.276472,1.184349,[26 35] ; [37 34],[29.11363636 31.88636364] ; [33.88636364 37.11363636],0
v2,1,0.303471,1.058878,[28 32] ; [39 31],[30.92307692 29.07692308] ; [36.07692308 33.92307692],0
u3,1,0.317209,1.000421,[12 12] ; [13  7],[13.63636364 10.36363636] ; [11.36363636  8.63636364],0
v4,1,0.319561,0.99074,[52  6] ; [67  4],[53.50387597  4.49612403] ; [65.49612403  5.50387597],0
v3,1,0.348086,0.880423,[16 44] ; [24 46],[18.46153846 41.53846154] ; [21.53846154 48.46153846],0
p1,1,0.370088,0.80337,[ 6 53] ; [11 60],[ 7.71538462 51.28461538] ; [ 9.28461538 61.71538462],0
a1,1,0.422087,0.644497,[ 3 58] ; [ 6 65],[ 4.15909091 56.84090909] ; [ 4.84090909 66.15909091],0
b2,1,0.423187,0.641447,[15 25] ; [11 27],[13.33333333 26.66666667] ; [12.66666667 25.33333333],0
b3,1,0.423187,0.641447,[15 25] ; [11 27],[13.33333333 26.66666667] ; [12.66666667 25.33333333],0
d1,1,0.425543,0.634957,[31 30] ; [41 30],[33.27272727 27.72727273] ; [38.72727273 32.27272727],0
s4,1,0.441353,0.592762,[13 47] ; [19 50],[14.88372093 45.11627907] ; [17.11627907 51.88372093],0
n1,1,0.483231,0.491562,[7 9] ; [3 7],[6.15384615 9.84615385] ; [3.84615385 6.15384615],0
d4,1,0.518124,0.417626,[50 10] ; [62  9],[51.29770992  8.70229008] ; [60.70229008 10.29770992],0
r1,1,0.51899,0.415901,[45 16] ; [55 15],[46.5648855 14.4351145] ; [53.4351145 16.5648855],0
a2,1,0.522584,0.408792,[11 50] ; [16 55],[12.47727273 48.52272727] ; [14.52272727 56.47727273],0
d2,1,0.619751,0.246218,[30 29] ; [33 38],[28.59230769 30.40769231] ; [34.40769231 36.59230769],0
n3,1,0.648206,0.20817,[11  5] ; [6 4],[10.46153846  5.53846154] ; [6.53846154 3.46153846],0
d5,1,0.650604,0.20514,[47 14] ; [57 14],[48.06060606 12.93939394] ; [55.93939394 15.06060606],0
p11,1,0.650604,0.20514,[47 14] ; [57 14],[48.06060606 12.93939394] ; [55.93939394 15.06060606],0
v1,1,0.663619,0.189158,[26 34] ; [33 37],[27.23076923 32.76923077] ; [31.76923077 38.23076923],0
a7,1,0.821583,0.050855,[40 20] ; [46 25],[39.38931298 20.61068702] ; [46.61068702 24.38931298],0
b4,1,0.824716,0.049055,[41 20] ; [49 22],[41.59090909 19.40909091] ; [48.40909091 22.59090909],0
n6,1,0.86046,0.030902,[53  7] ; [62  9],[52.67175573  7.32824427] ; [62.32824427  8.67175573],0
s1,1,0.862899,0.02982,[ 3 58] ; [ 3 67],[ 2.79389313 58.20610687] ; [ 3.20610687 66.79389313],0
s3,1,0.891044,0.018764,[32 25] ; [39 32],[31.6171875 25.3828125] ; [39.3828125 31.6171875],0
s2,1,0.92582,0.008669,[34 27] ; [39 32],[33.73484848 27.26515152] ; [39.26515152 31.73484848],0
p12,1,0.996459,2e-05,[ 6 55] ; [ 7 64],[ 6.00757576 54.99242424] ; [ 6.99242424 64.00757576],0
