Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.007239,7.212787,[10  1] ; [3 6],[7.15 3.85] ; [5.85 3.15],0
b5,1,0.024078,5.088985,[10  1] ; [4 5],[7.7 3.3] ; [6.3 2.7],0
p6,1,0.064012,3.430262,[7 4] ; [2 7],[4.95 6.05] ; [4.05 4.95],0
s5,1,0.068628,3.315527,[5 5] ; [1 8],[3.15789474 6.84210526] ; [2.84210526 6.15789474],0
n6,1,0.069294,3.299663,[10  1] ; [5 4],[8.25 2.75] ; [6.75 2.25],0
s6,1,0.078111,3.103765,[8 3] ; [3 6],[6.05 4.95] ; [4.95 4.05],0
v1,1,0.078111,3.103765,[3 8] ; [6 3],[4.95 6.05] ; [4.05 4.95],0
r2,1,0.088676,2.898254,[9 1] ; [5 4],[7.36842105 2.63157895] ; [6.63157895 2.36842105],0
d3,1,0.095437,2.780183,[6 5] ; [8 1],[7.7 3.3] ; [6.3 2.7],0
b1,1,0.142117,2.154882,[5 6] ; [7 2],[6.6 4.4] ; [5.4 3.6],0
v4,1,0.17753,1.818182,[10  1] ; [6 3],[8.8 2.2] ; [7.2 1.8],0
s8,1,0.198982,1.649832,[8 3] ; [4 5],[6.6 4.4] ; [5.4 3.6],0
p2,1,0.202288,1.625782,[9 2] ; [5 4],[7.7 3.3] ; [6.3 2.7],0
a6,1,0.278503,1.174381,[6 5] ; [7 2],[7.15 3.85] ; [5.85 3.15],0
d4,1,0.278503,1.174381,[6 5] ; [7 2],[7.15 3.85] ; [5.85 3.15],0
s4,1,0.278503,1.174381,[5 6] ; [2 7],[3.85 7.15] ; [3.15 5.85],0
d2,1,0.390733,0.73666,[7 4] ; [4 5],[6.05 4.95] ; [4.95 4.05],0
b4,1,0.390733,0.73666,[7 4] ; [4 5],[6.05 4.95] ; [4.95 4.05],0
p11,1,0.390733,0.73666,[7 4] ; [4 5],[6.05 4.95] ; [4.95 4.05],0
n5,1,0.413247,0.669439,[10  1] ; [7 2],[9.35 1.65] ; [7.65 1.35],0
p5,1,0.436275,0.606061,[2 9] ; [3 6],[2.75 8.25] ; [2.25 6.75],0
a3,1,0.436275,0.606061,[9 2] ; [6 3],[8.25 2.75] ; [6.75 2.25],0
a2,1,0.436275,0.606061,[2 9] ; [3 6],[2.75 8.25] ; [2.25 6.75],0
p10,1,0.492353,0.47138,[7 4] ; [7 2],[7.7 3.3] ; [6.3 2.7],0
v2,1,0.492353,0.47138,[4 7] ; [2 7],[3.3 7.7] ; [2.7 6.3],0
p3,1,0.492353,0.47138,[4 7] ; [2 7],[3.3 7.7] ; [2.7 6.3],0
d5,1,0.581989,0.30303,[6 5] ; [6 3],[6.6 4.4] ; [5.4 3.6],0
n3,1,0.59298,0.285714,[4 3] ; [3 4],[3.5 3.5] ; [3.5 3.5],0
p8,1,0.653095,0.20202,[6 5] ; [4 5],[5.5 5.5] ; [4.5 4.5],0
u1,1,0.659528,0.194098,[2 9] ; [1 8],[1.65 9.35] ; [1.35 7.65],0
a4,1,0.713628,0.13468,[4 7] ; [4 5],[4.4 6.6] ; [3.6 5.4],0
p7,1,0.737316,0.1125,[3 7] ; [3 5],[3.33333333 6.66666667] ; [2.66666667 5.33333333],0
p9,1,0.768571,0.08658,[8 3] ; [6 3],[7.7 3.3] ; [6.3 2.7],0
a7,1,0.768571,0.08658,[8 3] ; [6 3],[7.7 3.3] ; [6.3 2.7],0
a5,1,0.768571,0.08658,[8 3] ; [6 3],[7.7 3.3] ; [6.3 2.7],0
p12,1,0.880905,0.022447,[ 1 10] ; [1 8],[1.1 9.9] ; [0.9 8.1],0
v3,1,0.887593,0.01998,[4 7] ; [3 6],[3.85 7.15] ; [3.15 5.85],0
b3,1,0.949272,0.004048,[3 7] ; [2 5],[2.94117647 7.05882353] ; [2.05882353 4.94117647],0
b2,1,0.949272,0.004048,[3 7] ; [2 5],[2.94117647 7.05882353] ; [2.05882353 4.94117647],0
d1,1,0.963969,0.002041,[5 6] ; [4 5],[4.95 6.05] ; [4.05 4.95],0
p4,1,0.963969,0.002041,[6 5] ; [5 4],[6.05 4.95] ; [4.95 4.05],0
r1,1,0.963969,0.002041,[6 5] ; [5 4],[6.05 4.95] ; [4.95 4.05],0
n2,1,1.0,0.0,[6 1] ; [6 1],[6. 1.] ; [6. 1.],0
n1,1,1.0,0.0,[4 3] ; [4 3],[4. 3.] ; [4. 3.],0
