Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,135.382957,[251  35] ; [28 74],[205.65463918  80.34536082] ; [73.34536082 28.65463918],1
s6,1,0.0,43.186496,[260  21] ; [67 35],[239.91383812  41.08616188] ; [87.08616188 14.91383812],1
s7,1,3.7e-05,17.006009,[225  49] ; [59 37],[210.31351351  63.68648649] ; [73.68648649 22.31351351],1
s5,1,0.018278,5.569332,[129 139] ; [34 65],[119.02997275 148.97002725] ; [43.97002725 55.02997275],0
r2,1,0.028435,4.801527,[274   8] ; [93  8],[270.21932115  11.78067885] ; [96.78067885  4.21932115],0
p12,1,0.050971,3.809211,[ 37 246] ; [ 6 95],[ 31.69010417 251.30989583] ; [11.30989583 89.69010417],0
s4,1,0.052527,3.758901,[ 62 223] ; [13 88],[ 55.37564767 229.62435233] ; [19.62435233 81.37564767],0
a6,1,0.053564,3.72624,[195  90] ; [59 43],[187.05426357  97.94573643] ; [66.94573643 35.05426357],0
n5,1,0.08303,3.004578,[232  53] ; [74 27],[225.93264249  59.06735751] ; [80.06735751 20.93264249],0
p2,1,0.119074,2.429453,[245  40] ; [81 21],[240.07751938  44.92248062] ; [85.92248062 16.07751938],0
n2,1,0.127205,2.326292,[45 14] ; [13  9],[42.24691358 16.75308642] ; [15.75308642  6.24691358],0
n1,1,0.165162,1.926319,[28 29] ; [ 7 15],[25.25316456 31.74683544] ; [ 9.74683544 12.25316456],0
d1,1,0.212957,1.551209,[196  90] ; [63 39],[190.91237113  95.08762887] ; [68.08762887 33.91237113],0
p1,1,0.238607,1.388808,[ 31 253] ; [ 7 95],[ 27.95854922 256.04145078] ; [10.04145078 91.95854922],0
a3,1,0.279922,1.167469,[227  58] ; [76 26],[223.13953488  61.86046512] ; [79.86046512 22.13953488],0
b1,1,0.311406,1.024702,[123 163] ; [38 64],[118.67525773 167.32474227] ; [42.32474227 59.67525773],0
v4,1,0.313586,1.015513,[277   8] ; [97  5],[275.42635659   9.57364341] ; [98.57364341  3.42635659],0
a5,1,0.315033,1.009458,[222  64] ; [84 18],[225.55670103  60.44329897] ; [80.44329897 21.55670103],0
u2,1,0.326595,0.962351,[36 22] ; [19  7],[37.97619048 20.02380952] ; [17.02380952  8.97619048],0
p10,1,0.357088,0.84811,[250  32] ; [86 15],[247.39425587  34.60574413] ; [88.60574413 12.39425587],0
p11,1,0.362095,0.830612,[236  50] ; [80 22],[232.92783505  53.07216495] ; [83.07216495 18.92783505],0
n6,1,0.362377,0.82964,[252  32] ; [87 15],[249.41968912  34.58031088] ; [89.58031088 12.41968912],0
b4,1,0.363416,0.826054,[159 127] ; [62 40],[162.90206186 123.09793814] ; [58.09793814 43.90206186],0
d3,1,0.388827,0.742607,[201  85] ; [67 35],[197.54639175  88.45360825] ; [70.45360825 31.54639175],0
p8,1,0.402925,0.699578,[168 115] ; [54 45],[164.46596859 118.53403141] ; [57.53403141 41.46596859],0
a2,1,0.421568,0.64594,[ 79 207] ; [24 78],[ 75.92268041 210.07731959] ; [27.07731959 74.92268041],0
b5,1,0.441836,0.591509,[167 119] ; [64 38],[170.27319588 115.72680412] ; [60.72680412 41.27319588],0
r4,1,0.450817,0.568596,[272  14] ; [95  7],[270.52061856  15.47938144] ; [96.47938144  5.52061856],0
p4,1,0.462779,0.539164,[193  92] ; [65 37],[190.  95.] ; [68. 34.],0
u3,1,0.48458,0.488538,[43 16] ; [17  9],[41.64705882 17.35294118] ; [18.35294118  7.64705882],0
v3,1,0.488415,0.480015,[125 147] ; [50 50],[127.95698925 144.04301075] ; [47.04301075 52.95698925],0
b2,1,0.489462,0.477709,[ 82 111] ; [34 38],[ 84.48301887 108.51698113] ; [31.51698113 40.48301887],0
b3,1,0.489462,0.477709,[ 82 111] ; [34 38],[ 84.48301887 108.51698113] ; [31.51698113 40.48301887],0
a7,1,0.512112,0.429749,[194  91] ; [73 29],[196.62790698  88.37209302] ; [70.37209302 31.62790698],0
p6,1,0.515742,0.4224,[129 153] ; [50 51],[131.79634465 150.20365535] ; [47.20365535 53.79634465],0
d4,1,0.51985,0.41419,[245  40] ; [85 17],[243.02325581  41.97674419] ; [86.97674419 15.02325581],0
p9,1,0.535839,0.383307,[259  25] ; [90 11],[257.44415584  26.55584416] ; [91.55584416  9.44415584],0
u1,1,0.556084,0.346529,[ 62 224] ; [25 77],[ 64.12886598 221.87113402] ; [22.87113402 79.12886598],0
n3,1,0.564953,0.331201,[44 15] ; [15  7],[42.97530864 16.02469136] ; [16.02469136  5.97530864],0
s1,1,0.57171,0.31983,[ 12 271] ; [ 3 98],[ 11.0546875 271.9453125] ; [ 3.9453125 97.0546875],0
p5,1,0.58337,0.300817,[ 45 236] ; [14 88],[ 43.28720627 237.71279373] ; [15.71279373 86.28720627],0
v1,1,0.691702,0.157249,[171 102] ; [61 40],[169.34759358 103.65240642] ; [62.65240642 38.34759358],0
