Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,38.473661,[139  79] ; [24 70],[113.89102564 104.10897436] ; [49.10897436 44.89102564],1
p9,1,0.250366,1.321261,[203  19] ; [82 12],[200.22151899  21.77848101] ; [84.77848101  9.22151899],0
u4,1,0.276853,1.182474,[  7 216] ; [ 1 94],[  5.61006289 217.38993711] ; [ 2.38993711 92.61006289],0
a5,1,0.30685,1.044184,[176  47] ; [70 25],[172.50943396  50.49056604] ; [73.49056604 21.50943396],0
a4,1,0.334471,0.931508,[110 112] ; [41 53],[106.08227848 115.91772152] ; [44.91772152 49.08227848],0
p4,1,0.346355,0.886768,[161  60] ; [74 21],[164.35126582  56.64873418] ; [70.64873418 24.35126582],0
a3,1,0.346449,0.886422,[176  46] ; [70 24],[172.82278481  49.17721519] ; [73.17721519 20.82278481],0
p5,1,0.370728,0.801222,[ 40 183] ; [13 81],[ 37.28391167 185.71608833] ; [15.71608833 78.28391167],0
n2,1,0.410113,0.678473,[26  7] ; [15  2],[27.06  5.94] ; [13.94  3.06],0
p1,1,0.448103,0.575445,[ 25 197] ; [ 8 87],[ 23.11041009 198.88958991] ; [ 9.88958991 85.11041009],0
r1,1,0.455482,0.556973,[186  36] ; [81 12],[188.17142857  33.82857143] ; [78.82857143 14.17142857],0
b5,1,0.457765,0.551355,[139  84] ; [55 40],[136.04402516  86.95597484] ; [57.95597484 37.04402516],0
a7,1,0.459609,0.546846,[161  61] ; [65 30],[158.27129338  63.72870662] ; [67.72870662 27.27129338],0
u3,1,0.476889,0.50597,[26 21] ; [16  9],[27.41666667 19.58333333] ; [14.58333333 10.41666667],0
d4,1,0.496881,0.461592,[193  29] ; [79 15],[191.08860759  30.91139241] ; [80.91139241 13.08860759],0
a8,1,0.503851,0.446816,[ 37 162] ; [13 72],[ 35.03521127 163.96478873] ; [14.96478873 70.03521127],0
p12,1,0.509958,0.434153,[ 24 197] ; [ 8 87],[ 22.37974684 198.62025316] ; [ 9.62025316 85.37974684],0
u2,1,0.510541,0.432958,[22 24] ; [14 11],[23.32394366 22.67605634] ; [12.67605634 12.32394366],0
p6,1,0.532944,0.388775,[122  98] ; [48 45],[119.48881789 100.51118211] ; [50.51118211 42.48881789],0
s6,1,0.559553,0.340478,[154  64] ; [68 24],[156.11612903  61.88387097] ; [65.88387097 26.11612903],0
p2,1,0.577712,0.309948,[203  19] ; [85 10],[201.69085174  20.30914826] ; [86.30914826  8.69085174],0
n1,1,0.615703,0.251954,[15 18] ; [9 8],[15.84 17.16] ; [8.16 8.84],0
b3,1,0.616422,0.250928,[61 88] ; [29 36],[62.6635514 86.3364486] ; [27.3364486 37.6635514],0
b2,1,0.616422,0.250928,[61 88] ; [29 36],[62.6635514 86.3364486] ; [27.3364486 37.6635514],0
s2,1,0.62628,0.23714,[120 102] ; [48 46],[118.02531646 103.97468354] ; [49.97468354 44.02531646],0
v4,1,0.648071,0.208341,[213   7] ; [91  4],[212.31746032   7.68253968] ; [91.68253968  3.31746032],0
r4,1,0.680335,0.169749,[206  17] ; [89  6],[206.87106918  16.12893082] ; [88.12893082  6.87106918],0
n3,1,0.725369,0.123406,[27  7] ; [12  4],[26.52  7.48] ; [12.48  3.52],0
s5,1,0.73292,0.116448,[ 93 126] ; [41 51],[ 94.36012862 124.63987138] ; [39.63987138 52.36012862],0
s8,1,0.76198,0.091737,[124  97] ; [51 43],[122.77777778  98.22222222] ; [52.22222222 41.77777778],0
r2,1,0.796848,0.066269,[208  10] ; [90  5],[207.55271565  10.44728435] ; [90.44728435  4.55271565],0
s3,1,0.833813,0.044022,[123  96] ; [54 40],[123.84345048  95.15654952] ; [53.15654952 40.84345048],0
p8,1,0.880387,0.022644,[157  63] ; [67 28],[156.44444444  63.55555556] ; [67.55555556 27.44444444],0
a1,1,0.892637,0.018216,[ 15 208] ; [ 6 89],[ 14.72641509 208.27358491] ; [ 6.27358491 88.72641509],0
