Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.458804,[56 55] ; [206  21],[86.04142012 24.95857988] ; [175.95857988  51.04142012],1
r2,1,0.0,33.932624,[76 31] ; [212  13],[92.81927711 14.18072289] ; [195.18072289  29.81927711],1
d4,1,0.0,30.894379,[63 48] ; [191  35],[83.66172107 27.33827893] ; [170.33827893  55.66172107],1
d1,1,6e-06,20.440552,[35 76] ; [131  96],[54.5147929 56.4852071] ; [111.4852071 115.5147929],1
r3,1,8e-06,20.007652,[83 28] ; [208  17],[96.13392857 14.86607143] ; [194.86607143  30.13392857],1
a7,1,1.7e-05,18.504186,[56 54] ; [169  58],[73.4421365 36.5578635] ; [151.5578635  75.4421365],1
v4,1,1.8e-05,18.365874,[84 27] ; [208  17],[96.46428571 14.53571429] ; [195.53571429  29.46428571],1
s3,1,2.3e-05,17.94484,[36 73] ; [131  96],[54.17559524 54.82440476] ; [112.82440476 114.17559524],1
s6,1,2.7e-05,17.629412,[42 69] ; [138  84],[60. 51.] ; [120. 102.],1
d5,1,5.3e-05,16.323242,[66 44] ; [183  44],[81.27596439 28.72403561] ; [167.72403561  59.27596439],1
d3,1,0.000196,13.873835,[53 56] ; [158  69],[68.44940476 40.55059524] ; [142.55059524  84.44940476],1
s7,1,0.000369,12.68359,[25 80] ; [ 97 122],[39.53703704 65.46296296] ; [ 82.46296296 136.53703704],1
a5,1,0.000484,12.17631,[54 57] ; [155  72],[68.63609467 42.36390533] ; [140.36390533  86.63609467],1
a3,1,0.000587,11.818188,[52 59] ; [150  76],[66.53412463 44.46587537] ; [135.46587537  90.53412463],1
p2,1,0.003589,8.480913,[71 39] ; [180  47],[81.92878338 28.07121662] ; [169.07121662  57.92878338],0
n4,1,0.003681,8.434762,[61 50] ; [161  66],[72.90532544 38.09467456] ; [149.09467456  77.90532544],0
u3,1,0.003871,8.343415,[19 39] ; [44 32],[27.26865672 30.73134328] ; [35.73134328 40.26865672],0
s8,1,0.005062,7.857208,[21 90] ; [ 76 150],[31.9495549 79.0504451] ; [ 65.0504451 160.9495549],0
s2,1,0.005327,7.764934,[33 78] ; [103 123],[44.79525223 66.20474777] ; [ 91.20474777 134.79525223],0
u1,1,0.008095,7.012325,[  6 105] ; [ 35 192],[13.46449704 97.53550296] ; [ 27.53550296 199.46449704],0
v2,1,0.012492,6.239685,[21 88] ; [ 71 148],[30.57317073 78.42682927] ; [ 61.42682927 157.57317073],0
a2,1,0.021319,5.300485,[ 11 100] ; [ 45 182],[18.39053254 92.60946746] ; [ 37.60946746 189.39053254],0
a1,1,0.021949,5.24979,[  9 102] ; [  6 221],[  4.9260355 106.0739645] ; [ 10.0739645 216.9260355],0
s5,1,0.029241,4.753381,[18 88] ; [ 62 159],[25.93272171 80.06727829] ; [ 54.06727829 166.93272171],0
p10,1,0.03358,4.51598,[64 44] ; [161  66],[72.53731343 35.46268657] ; [152.46268657  74.53731343],0
p11,1,0.039696,4.23082,[69 42] ; [166  61],[77.17455621 33.82544379] ; [157.82544379  69.17455621],0
a4,1,0.042694,4.107459,[33 77] ; [ 94 133],[41.45400593 68.54599407] ; [ 85.54599407 141.45400593],0
n6,1,0.050402,3.828038,[77 33] ; [180  46],[84.13690476 25.86309524] ; [172.86309524  53.13690476],0
p4,1,0.062435,3.471487,[45 66] ; [116 110],[53.02967359 57.97032641] ; [107.97032641 118.02967359],0
a6,1,0.067084,3.352961,[63 48] ; [152  75],[70.60650888 40.39349112] ; [144.39349112  82.60650888],0
d2,1,0.083457,2.996262,[40 69] ; [106 121],[47.36309524 61.63690476] ; [ 98.63690476 128.36309524],0
p8,1,0.123764,2.369028,[40 69] ; [103 123],[46.52835821 62.47164179] ; [ 96.47164179 129.52835821],0
p3,1,0.135853,2.224312,[34 77] ; [ 88 138],[40.18397626 70.81602374] ; [ 81.81602374 144.18397626],0
p7,1,0.143221,2.143004,[52 56] ; [127  97],[58.22891566 49.77108434] ; [120.77108434 103.22891566],0
p9,1,0.189959,1.717937,[71 36] ; [165  60],[76.06024096 30.93975904] ; [159.93975904  65.06024096],0
b5,1,0.190824,1.711246,[68 43] ; [122 105],[62.3964497 48.6035503] ; [127.6035503  99.3964497],0
n1,1,0.266843,1.232906,[11 29] ; [28 46],[13.68421053 26.31578947] ; [25.31578947 48.68421053],0
p6,1,0.417532,0.657253,[28 81] ; [ 68 159],[31.14285714 77.85714286] ; [ 64.85714286 162.14285714],0
u2,1,0.426454,0.632462,[27 32] ; [39 35],[29.27819549 29.72180451] ; [36.72180451 37.27819549],0
s4,1,0.427816,0.628744,[25 86] ; [ 42 181],[22.26646707 88.73353293] ; [ 44.73353293 178.26646707],0
p1,1,0.441582,0.592168,[ 10 101] ; [ 15 210],[  8.25892857 102.74107143] ; [ 16.74107143 208.25892857],0
b4,1,0.523044,0.407888,[59 52] ; [129  98],[61.73964497 49.26035503] ; [126.26035503 100.73964497],0
p5,1,0.578607,0.308492,[  6 104] ; [ 16 211],[  7.1810089 102.8189911] ; [ 14.8189911 212.1810089],0
b2,1,0.670645,0.180849,[20 46] ; [32 85],[18.75409836 47.24590164] ; [33.24590164 83.75409836],0
b3,1,0.670645,0.180849,[20 46] ; [32 85],[18.75409836 47.24590164] ; [33.24590164 83.75409836],0
n5,1,0.718918,0.129532,[68 42] ; [143  81],[69.49101796 40.50898204] ; [141.50898204  82.49101796],0
b1,1,0.765771,0.088751,[47 64] ; [100 127],[48.27514793 62.72485207] ; [ 98.72485207 128.27514793],0
p12,1,0.80583,0.060422,[  4 107] ; [  7 219],[  3.6231454 107.3768546] ; [  7.3768546 218.6231454],0
n3,1,0.833668,0.0441,[27 14] ; [46 26],[26.48672566 14.51327434] ; [46.51327434 25.48672566],0
a8,1,0.887244,0.020105,[11 96] ; [ 23 190],[11.36875 95.63125] ; [ 22.63125 190.36875],0
n2,1,0.943929,0.004947,[25 16] ; [45 28],[25.1754386 15.8245614] ; [44.8245614 28.1754386],0
s1,1,0.973392,0.001113,[  5 106] ; [ 10 216],[  4.94065282 106.05934718] ; [ 10.05934718 215.94065282],0
