Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2.1e-05,18.079978,[14 48] ; [45 32],[26.31654676 35.68345324] ; [32.68345324 44.31654676],1
p6,1,0.000467,12.242816,[10 52] ; [33 42],[19.45985401 42.54014599] ; [23.54014599 51.45985401],1
d1,1,0.006776,7.331333,[26 36] ; [50 27],[33.89928058 28.10071942] ; [42.10071942 34.89928058],0
a4,1,0.021426,5.291821,[15 47] ; [33 44],[21.41007194 40.58992806] ; [26.58992806 50.41007194],0
p2,1,0.02927,4.751668,[43 18] ; [66 11],[48.18115942 12.81884058] ; [60.81884058 16.18115942],0
a5,1,0.029471,4.739916,[35 27] ; [57 20],[41.03597122 20.96402878] ; [50.96402878 26.03597122],0
p8,1,0.036515,4.372904,[22 40] ; [41 36],[28.10071942 33.89928058] ; [34.89928058 42.10071942],0
p5,1,0.038683,4.274742,[ 1 60] ; [ 8 69],[ 3.97826087 57.02173913] ; [ 5.02173913 71.97826087],0
r2,1,0.039426,4.242421,[60  2] ; [66 10],[56.60869565  5.39130435] ; [69.39130435  6.60869565],0
p7,1,0.051643,3.787309,[29 30] ; [50 26],[34.52592593 24.47407407] ; [44.47407407 31.52592593],0
b1,1,0.059405,3.553918,[17 45] ; [33 44],[22.30215827 39.69784173] ; [27.69784173 49.30215827],0
n4,1,0.059709,3.545444,[33 29] ; [53 24],[38.35971223 23.64028777] ; [47.64028777 29.35971223],0
a2,1,0.065147,3.401255,[ 7 55] ; [18 59],[11.15107914 50.84892086] ; [13.84892086 63.15107914],0
s6,1,0.074382,3.183562,[41 20] ; [62 15],[45.52898551 15.47101449] ; [57.47101449 19.52898551],0
n3,1,0.084695,2.972426,[9 8] ; [13  3],[11.33333333  5.66666667] ; [10.66666667  5.33333333],0
v1,1,0.088811,2.89579,[26 34] ; [43 31],[30.89552239 29.10447761] ; [38.10447761 35.89552239],0
d3,1,0.089726,2.879285,[36 25] ; [56 21],[40.66666667 20.33333333] ; [51.33333333 25.66666667],0
d5,1,0.117415,2.451466,[43 18] ; [63 14],[46.85507246 14.14492754] ; [59.14492754 17.85507246],0
a7,1,0.130016,2.292309,[44 17] ; [63 13],[47.64233577 13.35766423] ; [59.35766423 16.64233577],0
d4,1,0.134394,2.241006,[50 12] ; [69  8],[53.07913669  8.92086331] ; [65.92086331 11.07913669],0
n5,1,0.188588,1.728616,[36 26] ; [53 24],[39.69784173 22.30215827] ; [49.30215827 27.69784173],0
p9,1,0.198103,1.656308,[46 15] ; [64 12],[48.97810219 12.02189781] ; [61.02189781 14.97810219],0
s8,1,0.21862,1.513404,[15 47] ; [26 51],[18.28776978 43.71223022] ; [22.71223022 54.28776978],0
u1,1,0.21896,1.511174,[ 6 56] ; [13 64],[ 8.47482014 53.52517986] ; [10.52517986 66.47482014],0
b3,1,0.226741,1.46119,[ 6 22] ; [14 26],[ 8.23529412 19.76470588] ; [11.76470588 28.23529412],0
b2,1,0.226741,1.46119,[ 6 22] ; [14 26],[ 8.23529412 19.76470588] ; [11.76470588 28.23529412],0
v3,1,0.250168,1.322364,[17 42] ; [28 45],[20.11363636 38.88636364] ; [24.88636364 48.11363636],0
p12,1,0.291873,1.11096,[ 4 58] ; [ 9 68],[ 5.79856115 56.20143885] ; [ 7.20143885 69.79856115],0
a6,1,0.368096,0.810084,[39 23] ; [54 23],[41.48201439 20.51798561] ; [51.51798561 25.48201439],0
r3,1,0.381194,0.766849,[60  2] ; [72  5],[58.87769784  3.12230216] ; [73.12230216  3.87769784],0
v2,1,0.419004,0.653106,[26 31] ; [38 34],[28.27906977 28.72093023] ; [35.72093023 36.27906977],0
u3,1,0.5221,0.409742,[15 14] ; [18 12],[16.22033898 12.77966102] ; [16.77966102 13.22033898],0
a3,1,0.53792,0.379408,[33 29] ; [45 32],[34.79136691 27.20863309] ; [43.20863309 33.79136691],0
n6,1,0.539658,0.376174,[50 12] ; [58 18],[48.52173913 13.47826087] ; [59.47826087 16.52173913],0
s4,1,0.583005,0.301402,[13 48] ; [13 61],[11.74814815 49.25185185] ; [14.25185185 59.74814815],0
p1,1,0.597337,0.279031,[ 2 58] ; [ 4 73],[ 2.62773723 57.37226277] ; [ 3.37226277 73.62773723],0
u2,1,0.611204,0.258426,[14 15] ; [17 14],[14.98333333 14.01666667] ; [16.01666667 14.98333333],0
a8,1,0.62892,0.233529,[ 7 51] ; [ 7 67],[ 6.15151515 51.84848485] ; [ 7.84848485 66.15151515],0
d2,1,0.658395,0.195479,[23 39] ; [31 45],[24.26086957 37.73913043] ; [29.73913043 46.26086957],0
n2,1,0.668929,0.182857,[13  3] ; [12  4],[12.5  3.5] ; [12.5  3.5],0
r1,1,0.697917,0.150648,[43 19] ; [55 21],[44.02898551 17.97101449] ; [53.97101449 22.02898551],0
b5,1,0.776308,0.080732,[38 24] ; [49 28],[38.8057554 23.1942446] ; [48.1942446 28.8057554],0
a1,1,0.785762,0.073885,[ 3 59] ; [ 3 74],[ 2.67625899 59.32374101] ; [ 3.32374101 73.67625899],0
p11,1,0.797472,0.065854,[48 14] ; [61 16],[48.61870504 13.38129496] ; [60.38129496 16.61870504],0
p10,1,0.824044,0.049438,[49 12] ; [63 14],[49.50724638 11.49275362] ; [62.49275362 14.50724638],0
s5,1,0.839116,0.041219,[21 39] ; [25 50],[20.44444444 39.55555556] ; [25.55555556 49.44444444],0
s3,1,0.842708,0.039375,[49 13] ; [59 17],[48.52173913 13.47826087] ; [59.47826087 16.52173913],0
s1,1,0.875302,0.024626,[ 1 60] ; [ 1 75],[ 0.89051095 60.10948905] ; [ 1.10948905 74.89051095],0
b4,1,0.912979,0.011943,[36 26] ; [44 33],[35.68345324 26.31654676] ; [44.31654676 32.68345324],0
v4,1,0.987959,0.000228,[57  4] ; [72  5],[57.02173913  3.97826087] ; [71.97826087  5.02173913],0
r4,1,0.988331,0.000214,[54  8] ; [67 10],[53.97122302  8.02877698] ; [67.02877698  9.97122302],0
n1,1,1.0,0.0,[ 4 12] ; [ 4 12],[ 4. 12.] ; [ 4. 12.],0
