Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,64.606519,[179  86] ; [ 41 112],[139.47368421 125.52631579] ; [80.52631579 72.47368421],1
p6,1,0.0,52.325622,[130 133] ; [ 22 133],[ 95.63636364 167.36363636] ; [56.36363636 98.63636364],1
p4,1,0.0,34.403706,[185  80] ; [63 92],[156.47619048 108.52380952] ; [91.52380952 63.47619048],1
p3,1,1.1e-05,19.379229,[145 120] ; [ 50 104],[123.32935561 141.67064439] ; [71.67064439 82.32935561],1
s6,1,0.000202,13.809085,[193  68] ; [86 67],[175.89130435  85.10869565] ; [103.10869565  49.89130435],1
p2,1,0.00036,12.727438,[238  26] ; [120  35],[225.56563246  38.43436754] ; [132.43436754  22.56563246],1
s8,1,0.001186,10.512009,[123 142] ; [ 47 108],[107.26190476 157.73809524] ; [62.73809524 92.26190476],0
a3,1,0.002159,9.409379,[197  68] ; [93 62],[182.97619048  82.02380952] ; [107.02380952  47.97619048],0
r1,1,0.003857,8.350142,[213  51] ; [105  49],[200.84210526  63.15789474] ; [117.15789474  36.84210526],0
s7,1,0.007102,7.247049,[127 126] ; [55 96],[113.97524752 139.02475248] ; [68.02475248 82.97524752],0
a2,1,0.009241,6.775733,[ 66 199] ; [ 22 133],[ 55.52380952 209.47619048] ; [ 32.47619048 122.52380952],0
s5,1,0.018766,5.523193,[100 160] ; [ 39 106],[ 89.2345679 170.7654321] ; [49.7654321 95.2345679],0
r4,1,0.029151,4.75865,[237  28] ; [127  28],[229.66666667  35.33333333] ; [134.33333333  20.66666667],0
a8,1,0.056162,3.64726,[ 40 207] ; [ 14 135],[ 33.68181818 213.31818182] ; [ 20.31818182 128.68181818],0
s2,1,0.056203,3.646036,[140 125] ; [66 87],[130.59808612 134.40191388] ; [75.40191388 77.59808612],0
r3,1,0.071505,3.248134,[252  11] ; [141  13],[247.86330935  15.13669065] ; [145.13669065   8.86330935],0
d5,1,0.071791,3.241584,[217  47] ; [116  39],[209.81384248  54.18615752] ; [123.18615752  31.81384248],0
d1,1,0.088245,2.906103,[151 114] ; [75 80],[142.5952381 122.4047619] ; [83.4047619 71.5952381],0
d3,1,0.098446,2.730545,[182  81] ; [95 60],[174.284689  88.715311] ; [102.715311  52.284689],0
v1,1,0.122583,2.384007,[127 133] ; [61 88],[119.51100244 140.48899756] ; [68.48899756 80.51100244],0
a1,1,0.140465,2.172855,[ 10 255] ; [  2 153],[  7.57142857 257.42857143] ; [  4.42857143 150.57142857],0
p11,1,0.144536,2.128985,[222  43] ; [121  34],[216.41666667  48.58333333] ; [126.58333333  28.41666667],0
v4,1,0.156851,2.004322,[249  13] ; [141  13],[245.625  16.375] ; [144.375   9.625],0
p12,1,0.158518,1.988306,[ 17 247] ; [  5 149],[ 13.89473684 250.10526316] ; [  8.10526316 145.89473684],0
n4,1,0.170988,1.874261,[204  61] ; [110  45],[198.11904762  66.88095238] ; [115.88095238  39.11904762],0
b1,1,0.176308,1.828475,[110 155] ; [ 54 101],[103.47619048 161.52380952] ; [60.52380952 94.47619048],0
p1,1,0.188436,1.729802,[ 15 250] ; [ 14 141],[ 18.29761905 246.70238095] ; [ 10.70238095 144.29761905],0
v2,1,0.19001,1.717542,[113 144] ; [56 94],[106.71498771 150.28501229] ; [62.28501229 87.71498771],0
u1,1,0.193725,1.689061,[ 45 220] ; [ 19 136],[ 40.38095238 224.61904762] ; [ 23.61904762 131.38095238],0
p5,1,0.194843,1.680616,[ 27 237] ; [ 10 144],[ 23.36842105 240.63157895] ; [ 13.63157895 140.36842105],0
n3,1,0.2011,1.63437,[45 10] ; [29 12],[42.39583333 12.60416667] ; [31.60416667  9.39583333],0
d2,1,0.250551,1.320229,[122 143] ; [62 92],[116.37231504 148.62768496] ; [67.62768496 86.37231504],0
b5,1,0.268234,1.225757,[153 112] ; [98 57],[158.36904762 106.63095238] ; [92.63095238 62.36904762],0
s3,1,0.292849,1.106478,[148 115] ; [79 76],[142.82535885 120.17464115] ; [84.17464115 70.82535885],0
b4,1,0.310126,1.030139,[149 116] ; [95 60],[153.95238095 111.04761905] ; [90.04761905 64.95238095],0
a5,1,0.343269,0.898184,[196  69] ; [108  47],[191.80952381  73.19047619] ; [112.19047619  42.80952381],0
a6,1,0.365603,0.818554,[184  81] ; [101  54],[179.82142857  85.17857143] ; [105.17857143  49.82142857],0
r2,1,0.393954,0.726704,[243  16] ; [142  13],[240.85748792  18.14251208] ; [144.14251208  10.85748792],0
n5,1,0.404941,0.693606,[196  67] ; [109  45],[192.36211031  70.63788969] ; [112.63788969  41.36211031],0
a4,1,0.406488,0.689049,[117 148] ; [62 93],[112.94047619 152.05952381] ; [66.05952381 88.94047619],0
s4,1,0.412293,0.67218,[ 58 203] ; [ 29 125],[ 54.71566265 206.28433735] ; [ 32.28433735 121.71566265],0
n2,1,0.484625,0.488437,[42 14] ; [34  8],[43.42857143 12.57142857] ; [32.57142857  9.42857143],0
u2,1,0.503828,0.446865,[39 27] ; [33 29],[37.125 28.875] ; [34.875 27.125],0
