Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,122.798966,[17 42] ; [248  22],[47.52279635 11.47720365] ; [217.47720365  52.52279635],1
p11,1,3.3e-05,17.213859,[35 25] ; [225  47],[46.98795181 13.01204819] ; [213.01204819  58.98795181],1
s6,1,4.4e-05,16.703106,[27 32] ; [196  72],[40.23547401 18.76452599] ; [182.76452599  85.23547401],1
p2,1,5.7e-05,16.18985,[43 17] ; [246  25],[52.38670695  7.61329305] ; [236.61329305  34.38670695],1
n4,1,7e-05,15.82134,[31 29] ; [208  62],[43.45454545 16.54545455] ; [195.54545455  74.45454545],1
n6,1,9.3e-05,15.278826,[37 22] ; [229  41],[47.70212766 11.29787234] ; [218.29787234  51.70212766],1
a3,1,0.000111,14.94453,[29 31] ; [200  71],[41.51057402 18.48942598] ; [187.48942598  83.51057402],1
s8,1,0.000243,13.46613,[12 47] ; [126 146],[24.59818731 34.40181269] ; [113.40181269 158.59818731],1
s7,1,0.000315,12.976709,[14 44] ; [130 129],[26.34700315 31.65299685] ; [117.65299685 141.34700315],1
b1,1,0.000694,11.505187,[38 22] ; [107 165],[26.20481928 33.79518072] ; [118.79518072 153.20481928],1
s5,1,0.002198,9.376706,[10 48] ; [102 164],[20.04938272 37.95061728] ; [ 91.95061728 174.04938272],0
a5,1,0.002514,9.130648,[32 28] ; [199  73],[41.74698795 18.25301205] ; [189.25301205  82.74698795],0
r4,1,0.003028,8.790316,[45 15] ; [243  29],[52.04819277  7.95180723] ; [235.95180723  36.04819277],0
p4,1,0.003256,8.658052,[29 31] ; [186  86],[38.85542169 21.14457831] ; [176.14457831  95.85542169],0
d5,1,0.003279,8.645513,[38 22] ; [219  52],[46.58610272 13.41389728] ; [210.41389728  60.58610272],0
n5,1,0.004378,8.120167,[33 27] ; [198  71],[42.12765957 17.87234043] ; [188.87234043  80.12765957],0
r3,1,0.005352,7.75653,[52  8] ; [259  11],[56.54545455  3.45454545] ; [254.45454545  15.54545455],0
d3,1,0.005383,7.746101,[30 30] ; [186  84],[39.27272727 20.72727273] ; [176.72727273  93.27272727],0
r1,1,0.005544,7.692706,[38 22] ; [216  54],[46.18181818 13.81818182] ; [207.81818182  62.18181818],0
a2,1,0.005556,7.689097,[ 5 55] ; [ 67 205],[13.01204819 46.98795181] ; [ 58.98795181 213.01204819],0
p3,1,0.006984,7.27719,[22 38] ; [152 120],[31.44578313 28.55421687] ; [142.55421687 129.44578313],0
a6,1,0.008234,6.981778,[31 29] ; [189  83],[39.75903614 20.24096386] ; [180.24096386  91.75903614],0
d4,1,0.015499,5.858896,[39 20] ; [219  53],[45.98791541 13.01208459] ; [212.01208459  59.98791541],0
s1,1,0.015515,5.857051,[ 5 54] ; [  6 264],[ 1.97264438 57.02735562] ; [  9.02735562 260.97264438],0
v1,1,0.015664,5.84018,[19 41] ; [130 136],[27.42331288 32.57668712] ; [121.57668712 144.42331288],0
d1,1,0.018286,5.56856,[23 37] ; [150 122],[31.26506024 28.73493976] ; [141.73493976 130.26506024],0
a4,1,0.018451,5.55283,[16 43] ; [119 153],[24.06344411 34.93655589] ; [110.93655589 161.06344411],0
a7,1,0.023737,5.113715,[35 25] ; [198  73],[42.23564955 17.76435045] ; [190.76435045  80.23564955],0
s2,1,0.033357,4.527359,[22 38] ; [141 131],[29.45783133 30.54216867] ; [133.54216867 138.45783133],0
p5,1,0.081091,3.042908,[ 2 57] ; [ 29 242],[ 5.54242424 53.45757576] ; [ 25.45757576 245.54242424],0
b2,1,0.090376,2.867654,[ 7 26] ; [ 62 108],[11.21674877 21.78325123] ; [ 57.78325123 112.21674877],0
b3,1,0.090376,2.867654,[ 7 26] ; [ 62 108],[11.21674877 21.78325123] ; [ 57.78325123 112.21674877],0
r2,1,0.091724,2.843861,[52  8] ; [247  18],[55.2  4.8] ; [243.8  21.2],0
p12,1,0.133832,2.247482,[ 1 59] ; [ 18 253],[ 3.44410876 56.55589124] ; [ 15.55589124 255.44410876],0
n3,1,0.14348,2.14023,[12  6] ; [48 10],[14.21052632  3.78947368] ; [45.78947368 12.21052632],0
p8,1,0.146201,2.111451,[32 27] ; [175  97],[36.89728097 22.10271903] ; [170.10271903 101.89728097],0
v4,1,0.148923,2.083249,[53  6] ; [255  14],[55.40243902  3.59756098] ; [252.59756098  16.40243902],0
a8,1,0.154555,2.026713,[ 5 50] ; [ 42 209],[ 8.44771242 46.55228758] ; [ 38.55228758 212.44771242],0
u1,1,0.182424,1.777767,[ 6 54] ; [ 46 226],[ 9.39759036 50.60240964] ; [ 42.60240964 229.39759036],0
n2,1,0.206169,1.598125,[11  7] ; [45 14],[13.09090909  4.90909091] ; [42.90909091 16.09090909],0
a1,1,0.277517,1.179207,[ 1 59] ; [ 13 259],[ 2.53012048 57.46987952] ; [ 11.46987952 260.53012048],0
s4,1,0.297411,1.085769,[ 9 50] ; [ 57 211],[11.90825688 47.09174312] ; [ 54.09174312 213.90825688],0
v2,1,0.378125,0.776787,[22 37] ; [115 149],[25.0247678 33.9752322] ; [111.9752322 152.0247678],0
s3,1,0.448368,0.574775,[31 29] ; [154 116],[33.63636364 26.36363636] ; [151.36363636 118.63636364],0
b5,1,0.449857,0.571012,[33 27] ; [164 108],[35.60240964 24.39759036] ; [161.39759036 110.60240964],0
u2,1,0.510569,0.4329,[18 12] ; [37 33],[16.5 13.5] ; [38.5 31.5],0
p6,1,0.552998,0.351973,[26 33] ; [130 139],[28.06097561 30.93902439] ; [127.93902439 141.06097561],0
n1,1,0.580635,0.30521,[ 7 10] ; [20 39],[ 6.03947368 10.96052632] ; [20.96052632 38.03947368],0
p1,1,0.789984,0.070932,[ 3 57] ; [ 16 256],[ 3.43373494 56.56626506] ; [ 15.56626506 256.43373494],0
u3,1,0.859044,0.031539,[16 15] ; [38 33],[16.41176471 14.58823529] ; [37.58823529 33.41176471],0
d2,1,0.983461,0.00043,[27 33] ; [122 150],[26.92771084 33.07228916] ; [122.07228916 149.92771084],0
b4,1,0.983461,0.00043,[33 27] ; [150 122],[33.07228916 26.92771084] ; [149.92771084 122.07228916],0
