Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b4,1,0.051778,3.782933,[5 9] ; [55 32],[8.31683168 5.68316832] ; [51.68316832 35.31683168],0
s6,1,0.070345,3.274955,[8 6] ; [28 59],[4.99009901 9.00990099] ; [31.00990099 55.99009901],0
d2,1,0.07407,3.190431,[9 5] ; [33 52],[5.93939394 8.06060606] ; [36.06060606 48.93939394],0
s1,1,0.085609,2.955062,[ 2 12] ; [ 3 83],[ 0.7 13.3] ; [ 4.3 81.7],0
a6,1,0.091422,2.849163,[ 4 10] ; [46 41],[6.93069307 7.06930693] ; [43.06930693 43.93069307],0
v1,1,0.09201,2.838842,[ 2 12] ; [31 52],[4.7628866 9.2371134] ; [28.2371134 54.7628866],0
n1,1,0.093821,2.807562,[1 9] ; [14 23],[3.19148936 6.80851064] ; [11.80851064 25.19148936],0
b5,1,0.125998,2.341136,[10  4] ; [43 44],[7.34653465 6.65346535] ; [45.65346535 41.34653465],0
n2,1,0.133147,2.25542,[3 7] ; [21 16],[5.10638298 4.89361702] ; [18.89361702 18.10638298],0
s2,1,0.141877,2.157488,[6 8] ; [21 66],[ 3.74257426 10.25742574] ; [23.25742574 63.74257426],0
p9,1,0.146674,2.106504,[5 9] ; [47 36],[7.50515464 6.49484536] ; [44.49484536 38.50515464],0
r3,1,0.20005,1.642006,[5 9] ; [45 38],[7.21649485 6.78350515] ; [42.78350515 40.21649485],0
u3,1,0.28809,1.128527,[2 2] ; [ 9 27],[1.1 2.9] ; [ 9.9 26.1],0
s7,1,0.309925,1.030995,[5 8] ; [20 60],[3.49462366 9.50537634] ; [21.50537634 58.49462366],0
b1,1,0.347781,0.881538,[6 8] ; [49 38],[7.62376238 6.37623762] ; [47.37623762 39.62376238],0
p4,1,0.36939,0.805715,[ 2 12] ; [22 65],[ 3.32673267 10.67326733] ; [20.67326733 66.32673267],0
s8,1,0.382165,0.763726,[ 1 13] ; [14 73],[ 2.07920792 11.92079208] ; [12.92079208 74.07920792],0
p7,1,0.38578,0.752202,[5 9] ; [21 64],[ 3.67676768 10.32323232] ; [22.32323232 62.67676768],0
r1,1,0.403718,0.697224,[ 3 11] ; [28 58],[4.34 9.66] ; [26.66 59.34],0
p10,1,0.40503,0.693341,[5 9] ; [41 45],[6.44 7.56] ; [39.56 46.44],0
a3,1,0.415213,0.663823,[10  4] ; [51 34],[8.62626263 5.37373737] ; [52.37373737 32.62626263],0
v3,1,0.452432,0.564552,[ 2 12] ; [20 66],[ 3.08 10.92] ; [18.92 67.08],0
d5,1,0.487051,0.483034,[8 6] ; [58 29],[9.14851485 4.85148515] ; [56.85148515 30.14851485],0
a1,1,0.554941,0.34854,[ 1 13] ; [11 76],[ 1.66336634 12.33663366] ; [10.33663366 76.66336634],0
u2,1,0.564113,0.332633,[2 2] ; [12 22],[1.47368421 2.52631579] ; [12.52631579 21.47368421],0
s3,1,0.585694,0.297119,[6 8] ; [30 55],[5.09090909 8.90909091] ; [30.90909091 54.09090909],0
v2,1,0.589811,0.290639,[4 9] ; [32 51],[4.875 8.125] ; [31.125 51.875],0
a2,1,0.627634,0.235283,[ 1 13] ; [10 77],[ 1.52475248 12.47524752] ; [ 9.47524752 77.52475248],0
p11,1,0.631131,0.230531,[5 9] ; [37 50],[5.82178218 8.17821782] ; [36.17821782 50.82178218],0
d3,1,0.677898,0.172502,[8 6] ; [44 42],[7.28 6.72] ; [44.72 41.28],0
d4,1,0.680876,0.169142,[9 5] ; [60 26],[9.66 4.34] ; [59.34 26.66],0
n3,1,0.68502,0.164529,[6 4] ; [19 17],[5.43478261 4.56521739] ; [19.56521739 16.43478261],0
a5,1,0.718342,0.130087,[7 7] ; [48 39],[7.62376238 6.37623762] ; [47.37623762 39.62376238],0
a7,1,0.770228,0.085309,[6 8] ; [40 45],[6.50505051 7.49494949] ; [39.49494949 45.50505051],0
p1,1,0.802444,0.062593,[ 1 13] ; [ 8 79],[ 1.24752475 12.75247525] ; [ 7.75247525 79.24752475],0
p2,1,0.838195,0.041699,[7 7] ; [45 40],[7.35353535 6.64646465] ; [44.64646465 40.35353535],0
a4,1,0.849311,0.036099,[5 9] ; [33 53],[5.32 8.68] ; [32.68 53.32],0
n6,1,0.868296,0.027497,[8 6] ; [46 38],[7.71428571 6.28571429] ; [46.28571429 37.71428571],0
s5,1,0.884581,0.021073,[ 2 10] ; [16 71],[2.18181818 9.81818182] ; [15.81818182 71.18181818],0
n5,1,0.889839,0.019185,[9 5] ; [53 32],[8.76767677 5.23232323] ; [53.23232323 31.76767677],0
p3,1,0.901824,0.015217,[ 3 11] ; [17 68],[ 2.82828283 11.17171717] ; [17.17171717 67.82828283],0
p6,1,0.903233,0.014781,[ 2 12] ; [11 73],[ 1.85714286 12.14285714] ; [11.14285714 72.85714286],0
u1,1,0.90755,0.013486,[ 1 13] ; [ 7 80],[ 1.10891089 12.89108911] ; [ 6.89108911 80.10891089],0
n4,1,0.914436,0.011545,[9 5] ; [54 32],[8.82 5.18] ; [54.18 31.82],0
b2,1,0.926295,0.008558,[3 5] ; [20 31],[3.11864407 4.88135593] ; [19.88135593 31.11864407],0
b3,1,0.926295,0.008558,[3 5] ; [20 31],[3.11864407 4.88135593] ; [19.88135593 31.11864407],0
v4,1,0.933769,0.006906,[8 6] ; [47 37],[7.85714286 6.14285714] ; [47.14285714 36.85714286],0
r2,1,0.946978,0.004423,[7 5] ; [47 35],[6.89361702 5.10638298] ; [47.10638298 34.89361702],0
d1,1,0.981599,0.000532,[6 8] ; [37 50],[5.96039604 8.03960396] ; [37.03960396 49.96039604],0
