Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.365223,[217  28] ; [21 24],[201.06896552  43.93103448] ; [36.93103448  8.06896552],1
s4,1,0.000226,13.601711,[ 46 200] ; [20 26],[ 55.60273973 190.39726027] ; [10.39726027 35.60273973],1
n6,1,0.001211,10.473789,[224  20] ; [34 11],[217.82698962  26.17301038] ; [40.17301038  4.82698962],0
d5,1,0.002629,9.048505,[209  35] ; [31 15],[201.93103448  42.06896552] ; [38.06896552  7.93103448],0
d1,1,0.004538,8.054855,[162  85] ; [20 26],[153.42662116  93.57337884] ; [28.57337884 17.42662116],0
r1,1,0.006431,7.425283,[215  31] ; [33 13],[208.93150685  37.06849315] ; [39.06849315  6.93150685],0
s2,1,0.017779,5.61781,[186  60] ; [27 19],[179.44520548  66.55479452] ; [33.55479452 12.44520548],0
r3,1,0.019982,5.413462,[243   3] ; [43  3],[240.94520548   5.05479452] ; [45.05479452  0.94520548],0
d4,1,0.024479,5.060405,[212  32] ; [34 12],[206.97931034  37.02068966] ; [39.02068966  6.97931034],0
r4,1,0.030706,4.669302,[232  15] ; [39  7],[228.45392491  18.54607509] ; [42.54607509  3.45392491],0
v3,1,0.031391,4.631477,[127 114] ; [15 28],[120.5 120.5] ; [21.5 21.5],0
s3,1,0.031953,4.601024,[190  54] ; [29 17],[184.26206897  59.73793103] ; [34.73793103 11.26206897],0
p9,1,0.07879,3.089681,[228  18] ; [39  7],[224.93835616  21.06164384] ; [42.06164384  3.93835616],0
p6,1,0.083576,2.993952,[143 102] ; [20 25],[137.70689655 107.29310345] ; [25.29310345 19.70689655],0
a3,1,0.112844,2.51393,[205  40] ; [34 12],[201.21993127  43.78006873] ; [37.78006873  8.21993127],0
p5,1,0.116363,2.46561,[ 51 194] ; [ 5 41],[ 47.14776632 197.85223368] ; [ 8.85223368 37.14776632],0
a8,1,0.125424,2.348243,[ 48 176] ; [ 5 39],[ 44.29850746 179.70149254] ; [ 8.70149254 35.29850746],0
a4,1,0.127249,2.325746,[121 125] ; [17 29],[116.26027397 129.73972603] ; [21.73972603 24.26027397],0
v4,1,0.144972,2.124375,[238   6] ; [43  3],[236.42758621   7.57241379] ; [44.57241379  1.42758621],0
a1,1,0.152725,2.044818,[ 20 227] ; [ 1 45],[ 17.70307167 229.29692833] ; [ 3.29692833 42.70307167],0
a7,1,0.165371,1.924415,[168  79] ; [36 10],[171.97269625  75.02730375] ; [32.02730375 13.97269625],0
v1,1,0.192479,1.698541,[150  94] ; [23 22],[146.06228374  97.93771626] ; [26.93771626 18.06228374],0
r2,1,0.217782,1.518928,[235   7] ; [43  3],[233.59722222   8.40277778] ; [44.40277778  1.59722222],0
v2,1,0.233276,1.420775,[157  85] ; [25 20],[153.46341463  88.53658537] ; [28.53658537 16.46341463],0
s5,1,0.256718,1.286372,[120 119] ; [18 26],[116.54416961 122.45583039] ; [21.45583039 22.54416961],0
p12,1,0.264632,1.244361,[ 30 216] ; [ 3 43],[ 27.80136986 218.19863014] ; [ 5.19863014 40.80136986],0
p11,1,0.270183,1.215817,[214  33] ; [37  9],[211.59385666  35.40614334] ; [39.40614334  6.59385666],0
p10,1,0.287,1.13364,[225  20] ; [40  6],[223.10996564  21.89003436] ; [41.89003436  4.10996564],0
b2,1,0.318022,0.997062,[79 99] ; [10 19],[ 76.53140097 101.46859903] ; [12.46859903 16.53140097],0
b3,1,0.318022,0.997062,[79 99] ; [10 19],[ 76.53140097 101.46859903] ; [12.46859903 16.53140097],0
n3,1,0.327948,0.956985,[28 13] ; [13  3],[29.49122807 11.50877193] ; [11.50877193  4.49122807],0
