Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,25.7044,[25 15] ; [ 1 29],[14.85714286 25.14285714] ; [11.14285714 18.85714286],1
d4,1,0.00024,13.486667,[33  7] ; [12 18],[25.71428571 14.28571429] ; [19.28571429 10.71428571],1
a5,1,0.000253,13.387119,[27 13] ; [ 7 23],[19.42857143 20.57142857] ; [14.57142857 15.42857143],1
v2,1,0.000511,12.074797,[16 23] ; [ 1 27],[ 9.89552239 29.10447761] ; [ 7.10447761 20.89552239],1
d2,1,0.002263,9.322675,[22 17] ; [ 6 24],[15.82608696 23.17391304] ; [12.17391304 17.82608696],0
d3,1,0.003035,8.786383,[27 12] ; [10 20],[20.91304348 18.08695652] ; [16.08695652 13.91304348],0
a4,1,0.003731,8.410177,[18 21] ; [ 4 26],[12.43478261 26.56521739] ; [ 9.56521739 20.43478261],0
v4,1,0.007991,7.035438,[28 12] ; [11 18],[22.60869565 17.39130435] ; [16.39130435 12.60869565],0
a7,1,0.009864,6.65932,[25 15] ; [ 9 20],[19.71014493 20.28985507] ; [14.28985507 14.71014493],0
a6,1,0.012835,6.191646,[24 16] ; [ 9 21],[18.85714286 21.14285714] ; [14.14285714 15.85714286],0
u2,1,0.025347,5.0,[7 7] ; [ 2 14],[4.2 9.8] ; [ 4.8 11.2],0
p8,1,0.052638,3.755378,[ 3 37] ; [ 7 22],[ 5.79710145 34.20289855] ; [ 4.20289855 24.79710145],0
s5,1,0.055189,3.676374,[ 7 31] ; [ 1 29],[ 4.47058824 33.52941176] ; [ 3.52941176 26.47058824],0
a2,1,0.065242,3.398858,[ 7 33] ; [ 1 29],[ 4.57142857 35.42857143] ; [ 3.42857143 26.57142857],0
p7,1,0.074253,3.186409,[ 7 31] ; [11 18],[10.20895522 27.79104478] ; [ 7.79104478 21.20895522],0
u3,1,0.112483,2.518983,[5 9] ; [ 2 15],[ 3.16129032 10.83870968] ; [ 3.83870968 13.16129032],0
