Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000516,12.057353,[ 6 24] ; [31 21],[13.53658537 16.46341463] ; [23.46341463 28.53658537],1
b2,1,0.003916,8.322319,[10  8] ; [ 6 29],[ 5.43396226 12.56603774] ; [10.56603774 24.43396226],0
b3,1,0.003916,8.322319,[10  8] ; [ 6 29],[ 5.43396226 12.56603774] ; [10.56603774 24.43396226],0
b1,1,0.021564,5.280599,[11 20] ; [32 20],[16.06024096 14.93975904] ; [26.93975904 25.06024096],0
v3,1,0.023387,5.139518,[12 16] ; [ 9 39],[ 7.73684211 20.26315789] ; [13.26315789 34.73684211],0
v1,1,0.031948,4.601259,[20 11] ; [20 30],[15.30864198 15.69135802] ; [24.69135802 25.30864198],0
p4,1,0.037051,4.348068,[13 18] ; [34 18],[17.55421687 13.44578313] ; [29.44578313 22.55421687],0
p2,1,0.040112,4.213136,[21 10] ; [45  7],[24.65060241  6.34939759] ; [41.34939759 10.65060241],0
p6,1,0.041473,4.156576,[ 5 26] ; [19 32],[ 9.07317073 21.92682927] ; [14.92682927 36.07317073],0
n5,1,0.051362,3.796427,[ 9 22] ; [26 25],[13.23170732 17.76829268] ; [21.76829268 29.23170732],0
v4,1,0.055072,3.679911,[26  5] ; [49  2],[28.35365854  2.64634146] ; [46.64634146  4.35365854],0
p1,1,0.123243,2.375619,[ 4 27] ; [ 2 50],[ 2.24096386 28.75903614] ; [ 3.75903614 48.24096386],0
u1,1,0.126389,2.336306,[ 1 30] ; [ 7 45],[ 2.98795181 28.01204819] ; [ 5.01204819 46.98795181],0
r2,1,0.140311,2.174546,[29  2] ; [41  9],[26.79012346  4.20987654] ; [43.20987654  6.79012346],0
s2,1,0.158039,1.992894,[21 10] ; [27 25],[17.92771084 13.07228916] ; [30.07228916 21.92771084],0
p11,1,0.186762,1.742978,[17 14] ; [36 16],[19.79518072 11.20481928] ; [33.20481928 18.79518072],0
v2,1,0.241798,1.370078,[17 10] ; [24 25],[14.56578947 12.43421053] ; [26.43421053 22.56578947],0
d3,1,0.246188,1.344809,[18 13] ; [36 15],[20.41463415 10.58536585] ; [33.58536585 17.41463415],0
a6,1,0.246188,1.344809,[18 13] ; [36 15],[20.41463415 10.58536585] ; [33.58536585 17.41463415],0
n1,1,0.255704,1.291866,[7 8] ; [ 4 11],[5.5 9.5] ; [5.5 9.5],0
s4,1,0.257533,1.28197,[ 5 26] ; [14 38],[ 7.09638554 23.90361446] ; [11.90361446 40.09638554],0
p12,1,0.284963,1.143267,[ 2 29] ; [ 1 51],[ 1.12048193 29.87951807] ; [ 1.87951807 50.12048193],0
p10,1,0.302013,1.065286,[18 13] ; [36 16],[20.1686747 10.8313253] ; [33.8313253 18.1686747],0
