Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,116.634477,[30 53] ; [283  30],[65.60353535 17.39646465] ; [247.39646465  65.60353535],1
n6,1,0.0,68.300875,[51 31] ; [296  15],[72.40203562  9.59796438] ; [274.59796438  36.40203562],1
p4,1,1e-06,23.478662,[46 37] ; [253  59],[62.8278481 20.1721519] ; [236.1721519  75.8278481],1
v1,1,1.2e-05,19.16755,[32 48] ; [205 102],[48.99224806 31.00775194] ; [188.00775194 118.99224806],1
p10,1,1.5e-05,18.683211,[60 22] ; [284  28],[71.59390863 10.40609137] ; [272.40609137  39.59390863],1
p9,1,0.000975,10.874113,[65 18] ; [283  27],[73.49618321  9.50381679] ; [274.50381679  35.49618321],1
p2,1,0.001518,10.057091,[69 13] ; [296  17],[75.7721519  6.2278481] ; [289.2278481  23.7721519],0
s8,1,0.001583,9.979901,[30 53] ; [172 137],[42.77040816 40.22959184] ; [159.22959184 149.77040816],0
s7,1,0.00238,9.230278,[31 50] ; [169 126],[43.08510638 37.91489362] ; [156.91489362 138.08510638],0
a2,1,0.004873,7.925975,[10 73] ; [ 84 229],[19.7020202 63.2979798] ; [ 74.2979798 238.7020202],0
a3,1,0.004898,7.916675,[53 30] ; [245  66],[62.77664975 20.22335025] ; [235.22335025  75.77664975],0
u1,1,0.008221,6.984684,[ 7 76] ; [ 66 247],[15.30050505 67.69949495] ; [ 57.69949495 255.30050505],0
p5,1,0.009599,6.707802,[ 7 76] ; [ 65 248],[15.09090909 67.90909091] ; [ 56.90909091 256.09090909],0
b3,1,0.009712,6.686882,[10 36] ; [ 83 113],[17.67768595 28.32231405] ; [ 75.32231405 120.67768595],0
b2,1,0.009712,6.686882,[10 36] ; [ 83 113],[17.67768595 28.32231405] ; [ 75.32231405 120.67768595],0
b1,1,0.010554,6.53887,[21 62] ; [127 186],[31.02020202 51.97979798] ; [116.97979798 196.02020202],0
a4,1,0.014855,5.933581,[28 55] ; [152 160],[37.82278481 45.17721519] ; [142.17721519 169.82278481],0
d2,1,0.015309,5.880573,[34 49] ; [175 138],[43.80555556 39.19444444] ; [165.19444444 147.80555556],0
p6,1,0.016674,5.730392,[30 49] ; [165 146],[39.5 39.5] ; [155.5 155.5],0
p11,1,0.016865,5.710401,[64 19] ; [274  39],[70.84343434 12.15656566] ; [267.15656566  45.84343434],0
a8,1,0.017111,5.684912,[ 5 68] ; [ 52 232],[11.65546218 61.34453782] ; [ 45.34453782 238.65546218],0
s2,1,0.019167,5.486199,[36 47] ; [178 130],[45.42710997 37.57289003] ; [168.57289003 139.42710997],0
v4,1,0.024084,5.088569,[77  6] ; [304   7],[80.26142132  2.73857868] ; [300.73857868  10.26142132],0
v3,1,0.029333,4.747936,[26 53] ; [142 163],[34.5625 44.4375] ; [133.4375 171.5625],0
