Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,65.752629,[31 89] ; [129  46],[65.08474576 54.91525424] ; [94.91525424 80.08474576],1
s2,1,0.0,42.309915,[26 94] ; [106  71],[53.33333333 66.66666667] ; [78.66666667 98.33333333],1
s7,1,0.0,39.573331,[20 95] ; [97 82],[45.76530612 69.23469388] ; [ 71.23469388 107.76530612],1
s8,1,0.0,39.132877,[ 20 100] ; [94 85],[45.75250836 74.24749164] ; [ 68.24749164 110.75250836],1
s5,1,0.0,27.114037,[ 13 102] ; [ 68 104],[32.45644599 82.54355401] ; [ 48.54355401 123.45644599],1
v4,1,0.00037,12.678053,[104  15] ; [173   4],[111.36148649   7.63851351] ; [165.63851351  11.36148649],1
v1,1,0.000593,11.797349,[40 78] ; [93 78],[54.30449827 63.69550173] ; [78.69550173 92.30449827],1
r1,1,0.001683,9.866828,[76 44] ; [142  36],[87.7852349 32.2147651] ; [130.2147651  47.7852349],0
s4,1,0.005055,7.859678,[ 12 108] ; [ 40 137],[21.01010101 98.98989899] ; [ 30.98989899 146.01010101],0
r4,1,0.01449,5.977411,[95 25] ; [160  19],[102.34113712  17.65886288] ; [152.65886288  26.34113712],0
r2,1,0.019469,5.458926,[107  12] ; [169   6],[111.71428571   7.28571429] ; [164.28571429  10.71428571],0
p7,1,0.022874,5.178048,[47 70] ; [91 78],[56.45454545 60.54545455] ; [81.54545455 87.45454545],0
a5,1,0.034718,4.458971,[71 49] ; [127  52],[79.46488294 40.53511706] ; [118.53511706  60.46488294],0
p10,1,0.052134,3.771455,[96 23] ; [158  20],[101.77104377  17.22895623] ; [152.22895623  25.77104377],0
u3,1,0.097507,2.74586,[15 26] ; [31 27],[19.05050505 21.94949495] ; [26.94949495 31.05050505],0
b1,1,0.101972,2.674432,[45 75] ; [ 51 128],[38.52842809 81.47157191] ; [ 57.47157191 121.52842809],0
d5,1,0.104905,2.62935,[83 36] ; [139  39],[88.94949495 30.05050505] ; [133.05050505  44.94949495],0
a2,1,0.122347,2.387017,[ 17 103] ; [ 38 141],[22.0735786 97.9264214] ; [ 32.9264214 146.0735786],0
p11,1,0.148185,2.09084,[88 32] ; [144  35],[93.11036789 26.88963211] ; [138.88963211  40.11036789],0
n6,1,0.150281,2.069391,[90 29] ; [146  31],[94.87837838 24.12162162] ; [141.12162162  35.87837838],0
n2,1,0.15504,2.021951,[24  9] ; [46  8],[26.55172414  6.44827586] ; [43.44827586 10.55172414],0
u2,1,0.156376,2.00893,[16 25] ; [30 26],[19.44329897 21.55670103] ; [26.55670103 29.44329897],0
r3,1,0.166504,1.914139,[109  10] ; [170   8],[111.78787879   7.21212121] ; [167.21212121  10.78787879],0
a6,1,0.194984,1.679551,[74 46] ; [122  55],[79.19191919 40.80808081] ; [116.80808081  60.19191919],0
v3,1,0.230972,1.434868,[35 81] ; [ 64 109],[39.73702422 76.26297578] ; [ 59.26297578 113.73702422],0
u1,1,0.249517,1.326006,[ 12 108] ; [ 26 153],[ 15.25083612 104.74916388] ; [ 22.74916388 156.25083612],0
s1,1,0.260513,1.26603,[  2 117] ; [  7 169],[  3.63050847 115.36949153] ; [  5.36949153 170.63050847],0
v2,1,0.306952,1.043745,[57 58] ; [92 73],[61.19642857 53.80357143] ; [87.80357143 77.19642857],0
u4,1,0.354318,0.857931,[  1 119] ; [  4 175],[  2.00668896 117.99331104] ; [  2.99331104 176.00668896],0
b5,1,0.369259,0.806158,[73 47] ; [118  61],[76.65551839 43.34448161] ; [114.34448161  64.65551839],0
n4,1,0.373873,0.790752,[77 43] ; [123  55],[80.53691275 39.46308725] ; [119.46308725  58.53691275],0
p2,1,0.410042,0.67868,[88 31] ; [139  39],[90.95286195 28.04713805] ; [136.04713805  41.95286195],0
p6,1,0.425029,0.636367,[ 18 100] ; [ 33 142],[20.53924915 97.46075085] ; [ 30.46075085 144.53924915],0
a1,1,0.440467,0.595065,[  7 113] ; [  7 172],[  5.6187291 114.3812709] ; [  8.3812709 170.6187291],0
n1,1,0.475745,0.508602,[10 22] ; [21 33],[11.53488372 20.46511628] ; [19.46511628 34.53488372],0
p5,1,0.47804,0.503332,[  4 115] ; [  9 168],[  5.22635135 113.77364865] ; [  7.77364865 169.22635135],0
d4,1,0.567621,0.326679,[91 29] ; [140  38],[93.02013423 26.97986577] ; [137.97986577  40.02013423],0
a8,1,0.591477,0.288044,[ 15 100] ; [ 25 138],[16.54676259 98.45323741] ; [ 23.45323741 139.54676259],0
p8,1,0.593435,0.285011,[41 78] ; [ 66 110],[43.16271186 75.83728814] ; [ 63.83728814 112.16271186],0
d1,1,0.604501,0.26826,[56 64] ; [89 90],[58.19397993 61.80602007] ; [86.80602007 92.19397993],0
p3,1,0.617151,0.249893,[26 94] ; [ 43 135],[27.7852349 92.2147651] ; [ 41.2147651 136.7852349],0
b4,1,0.627994,0.234791,[67 53] ; [105  74],[69.03010033 50.96989967] ; [102.96989967  76.03010033],0
n5,1,0.652369,0.202926,[77 42] ; [119  58],[78.7972973 40.2027027] ; [117.2027027  59.7972973],0
n3,1,0.716739,0.131639,[25  8] ; [39 15],[24.27586207  8.72413793] ; [39.72413793 14.27586207],0
a3,1,0.721915,0.126665,[79 40] ; [121  56],[80.40540541 38.59459459] ; [119.59459459  57.40540541],0
p1,1,0.776565,0.080541,[  9 110] ; [ 12 167],[  8.38590604 110.61409396] ; [ 12.61409396 166.38590604],0
a4,1,0.825718,0.048486,[45 75] ; [ 69 109],[45.90604027 74.09395973] ; [ 68.09395973 109.90604027],0
d3,1,0.873847,0.025209,[74 44] ; [110  68],[73.35135135 44.64864865] ; [110.64864865  67.35135135],0
a7,1,0.905424,0.014116,[83 36] ; [126  53],[83.45973154 35.54026846] ; [125.54026846  53.45973154],0
b2,1,0.963572,0.002086,[25 43] ; [36 61],[25.13939394 42.86060606] ; [35.86060606 61.13939394],0
b3,1,0.963572,0.002086,[25 43] ; [36 61],[25.13939394 42.86060606] ; [35.86060606 61.13939394],0
d2,1,0.984981,0.000354,[46 73] ; [ 69 109],[46.07744108 72.92255892] ; [ 68.92255892 109.07744108],0
